#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       16404    0.879929    0.804815 0.000472547
       16405    0.880492    0.804819  0.00047254
       16406    0.880982    0.804824 0.000472534
       16407      0.8814    0.804829 0.000472529
       16408    0.881744    0.804833 0.000472523
       16409    0.882014    0.804838 0.000472518
       16410    0.882208    0.804843 0.000472512
       16411    0.882328    0.804847 0.000472507
       16412    0.882374    0.804852 0.000472502
       16413    0.882344    0.804857 0.000472497
       16414    0.882237    0.804862 0.000472491
       16415    0.882055    0.804866 0.000472486
       16416    0.881796    0.804871 0.000472481
       16417    0.881462    0.804876 0.000472475
       16418    0.881051     0.80488 0.000472469
       16419    0.880565    0.804885 0.000472463
       16420    0.880003    0.804889 0.000472456
       16421    0.879368    0.804894 0.000472449
       16422     0.87866    0.804898 0.000472441
       16423    0.877879    0.804903 0.000472434
       16424    0.877027    0.804907 0.000472425
       16425    0.876105    0.804912 0.000472416
       16426    0.875113    0.804916 0.000472407
       16427    0.874052     0.80492 0.000472397
       16428    0.872923    0.804924 0.000472386
       16429    0.871729    0.804928 0.000472375
       16430     0.87047    0.804932 0.000472363
       16431    0.869149    0.804936 0.000472351
       16432    0.867765     0.80494 0.000472337
       16433    0.866322    0.804944 0.000472323
       16434    0.864821    0.804947 0.000472309
       16435    0.863265    0.804951 0.000472293
       16436    0.861655    0.804954 0.000472277
       16437    0.859994    0.804958  0.00047226
       16438    0.858284    0.804961 0.000472243
       16439    0.856526    0.804964 0.000472224
       16440    0.854723    0.804967 0.000472205
       16441    0.852876     0.80497 0.000472186
       16442    0.850989    0.804973 0.000472165
       16443    0.849065    0.804976 0.000472144
       16444    0.847106    0.804978 0.000472122
       16445    0.845115    0.804981   0.0004721
       16446    0.843093    0.804983 0.000472077
       16447    0.841045    0.804985 0.000472053
       16448    0.838974    0.804987 0.000472029
       16449    0.836881    0.804989 0.000472004
       16450     0.83477    0.804991 0.000471979
       16451    0.832644    0.804993 0.000471953
       16452    0.830508    0.804994 0.000471927
       16453    0.828364    0.804996 0.000471901
       16454    0.826216    0.804997 0.000471874
       16455    0.824066    0.804998 0.000471847
       16456    0.821916    0.804999 0.000471819
       16457     0.81977       0.805 0.000471791
       16458     0.81763    0.805001 0.000471763
       16459    0.815502    0.805001 0.000471735
       16460    0.813387    0.805002 0.000471707
       16461    0.811289    0.805002 0.000471678
       16462    0.809213    0.805002  0.00047165
       16463     0.80716    0.805003 0.000471621
       16464    0.805134    0.805003 0.000471592
       16465    0.803137    0.805003 0.000471564
       16466    0.801173    0.805002 0.000471535
       16467    0.799245    0.805002 0.000471507
       16468    0.797356    0.805001 0.000471478
       16469    0.795508    0.805001  0.00047145
       16470    0.793704       0.805 0.000471422
       16471     0.79195    0.804999 0.000471394
       16472    0.790245    0.804999 0.000471366
       16473    0.788594    0.804998 0.000471338
       16474    0.786999    0.804996 0.000471311
       16475    0.785463    0.804995 0.000471284
       16476    0.783988    0.804994 0.000471257
       16477    0.782577    0.804993  0.00047123
       16478    0.781232    0.804991 0.000471204
       16479    0.779954     0.80499 0.000471178
       16480    0.778746    0.804988 0.000471152
       16481    0.777609    0.804986 0.000471126
       16482    0.776545    0.804985 0.000471101
       16483    0.775556    0.804983 0.000471076
       16484    0.774642    0.804981 0.000471051
       16485    0.773806    0.804979 0.000471026
       16486     0.77305    0.804977 0.000471001
       16487    0.772373    0.804975 0.000470977
       16488    0.771776    0.804973 0.000470953
       16489    0.771261    0.804971 0.000470929
       16490    0.770828    0.804969 0.000470905
       16491    0.770478    0.804967 0.000470881
       16492    0.770211    0.804965 0.000470857
       16493    0.770027    0.804963 0.000470833
       16494    0.769926    0.804961 0.000470809
       16495    0.769909    0.804959 0.000470786
       16496    0.769975    0.804956 0.000470762
       16497    0.770123    0.804954 0.000470738
       16498    0.770354    0.804952 0.000470714
       16499    0.770666     0.80495  0.00047069
       16500     0.77106    0.804948 0.000470666
       16501    0.771534    0.804946 0.000470642
       16502    0.772086    0.804944 0.000470618
       16503    0.772716    0.804942 0.000470593
       16504    0.773423     0.80494 0.000470569
       16505    0.774205    0.804938 0.000470544
       16506     0.77506    0.804937 0.000470519
       16507    0.775988    0.804935 0.000470493
       16508    0.776986    0.804933 0.000470468
       16509    0.778054    0.804931 0.000470442
       16510    0.779188     0.80493 0.000470416
       16511    0.780387    0.804928  0.00047039
       16512    0.781648    0.804927 0.000470364
       16513     0.78297    0.804926 0.000470337
       16514    0.784351    0.804924  0.00047031
       16515    0.785788    0.804923 0.000470283
       16516    0.787278    0.804922 0.000470256
       16517    0.788818    0.804921 0.000470229
       16518    0.790405     0.80492 0.000470201
       16519    0.792039     0.80492 0.000470173
       16520    0.793715    0.804919 0.000470145
       16521     0.79543    0.804918 0.000470117
       16522    0.797182    0.804918 0.000470089
       16523    0.798967    0.804917 0.000470061
       16524    0.800783    0.804917 0.000470032
       16525    0.802626    0.804917 0.000470004
       16526    0.804492    0.804917 0.000469975
       16527    0.806379    0.804917 0.000469947
       16528    0.808283    0.804917 0.000469919
       16529    0.810201    0.804918  0.00046989
       16530    0.812129    0.804918 0.000469862
       16531    0.814064    0.804919 0.000469834
       16532    0.816005    0.804919 0.000469806
       16533    0.817945     0.80492 0.000469778
       16534    0.819883    0.804921 0.000469751
       16535    0.821815    0.804922 0.000469723
       16536    0.823737    0.804923 0.000469696
       16537    0.825646    0.804924  0.00046967
       16538    0.827541    0.804926 0.000469643
       16539    0.829415    0.804927 0.000469617
       16540    0.831268    0.804929 0.000469591
       16541    0.833095    0.804931 0.000469566
       16542    0.834894    0.804932 0.000469541
       16543    0.836661    0.804934 0.000469517
       16544    0.838394    0.804936 0.000469493
       16545    0.840089    0.804938 0.000469469
       16546    0.841744    0.804941 0.000469446
       16547    0.843357    0.804943 0.000469423
       16548    0.844924    0.804945 0.000469401
       16549    0.846444    0.804948  0.00046938
       16550    0.847914    0.804951 0.000469358
       16551    0.849332    0.804953 0.000469338
       16552    0.850696    0.804956 0.000469318
       16553    0.852001    0.804959 0.000469298
       16554    0.853248    0.804962 0.000469279
       16555    0.854435    0.804965  0.00046926
       16556     0.85556    0.804968 0.000469241
       16557     0.85662    0.804971 0.000469223
       16558    0.857615    0.804974 0.000469206
       16559    0.858544    0.804977 0.000469189
       16560    0.859406    0.804981 0.000469172
       16561    0.860199    0.804984 0.000469155
       16562    0.860922    0.804987 0.000469139
       16563    0.861575    0.804991 0.000469123
       16564    0.862157    0.804994 0.000469108
       16565    0.862667    0.804998 0.000469092
       16566    0.863106    0.805001 0.000469077
       16567    0.863474    0.805005 0.000469062
       16568    0.863771    0.805008 0.000469047
       16569    0.863998    0.805012 0.000469032
       16570    0.864155    0.805015 0.000469018
       16571    0.864242    0.805019 0.000469003
       16572     0.86426    0.805023 0.000468988
       16573     0.86421    0.805026 0.000468973
       16574    0.864094     0.80503 0.000468959
       16575    0.863912    0.805033 0.000468944
       16576    0.863666    0.805037 0.000468929
       16577    0.863357     0.80504 0.000468914
       16578    0.862986    0.805044 0.000468899
       16579    0.862555    0.805047 0.000468883
       16580    0.862066    0.805051 0.000468867
       16581    0.861523    0.805054 0.000468852
       16582    0.860926    0.805057 0.000468835
       16583    0.860277    0.805061 0.000468819
       16584     0.85958    0.805064 0.000468802
       16585    0.858836    0.805067 0.000468785
       16586    0.858047     0.80507 0.000468768
       16587    0.857217    0.805074  0.00046875
       16588    0.856348    0.805077 0.000468732
       16589    0.855442     0.80508 0.000468714
       16590    0.854502    0.805083 0.000468695
       16591    0.853532    0.805086 0.000468676
       16592    0.852534    0.805089 0.000468656
       16593    0.851512    0.805091 0.000468636
       16594    0.850465    0.805094 0.000468616
       16595    0.849398    0.805097 0.000468595
       16596    0.848314    0.805099 0.000468574
       16597    0.847216    0.805102 0.000468553
       16598    0.846107    0.805104 0.000468531
       16599    0.844987    0.805107 0.000468509
       16600     0.84386    0.805109 0.000468487
       16601     0.84273    0.805111 0.000468464
       16602    0.841597    0.805114 0.000468441
       16603    0.840465    0.805116 0.000468418
       16604    0.839337    0.805118 0.000468394
       16605    0.838214     0.80512  0.00046837
       16606    0.837097    0.805122 0.000468346
       16607    0.835989    0.805124 0.000468321
       16608    0.834891    0.805125 0.000468296
       16609    0.833806    0.805127 0.000468271
       16610    0.832736    0.805129 0.000468246
       16611    0.831682     0.80513 0.000468221
       16612    0.830645    0.805132 0.000468195
       16613    0.829628    0.805133 0.000468169
       16614    0.828632    0.805135 0.000468143
       16615    0.827659    0.805136 0.000468117
       16616    0.826711    0.805137 0.000468091
       16617    0.825788    0.805139 0.000468064
       16618     0.82489     0.80514 0.000468037
       16619    0.824018    0.805141 0.000468011
       16620    0.823174    0.805142 0.000467984
       16621    0.822358    0.805143 0.000467957
       16622    0.821573    0.805144  0.00046793
       16623    0.820818    0.805145 0.000467902
       16624    0.820092    0.805146 0.000467875
       16625    0.819396    0.805147 0.000467848
       16626     0.81873    0.805148  0.00046782
       16627    0.818096    0.805148 0.000467793
       16628    0.817494    0.805149 0.000467765
       16629    0.816922     0.80515 0.000467738
       16630    0.816381     0.80515  0.00046771
       16631     0.81587    0.805151 0.000467682
       16632    0.815389    0.805152 0.000467655
       16633    0.814939    0.805152 0.000467627
       16634    0.814519    0.805153 0.000467599
       16635     0.81413    0.805153 0.000467571
       16636     0.81377    0.805154 0.000467543
       16637    0.813439    0.805154 0.000467516
       16638    0.813136    0.805155 0.000467488
       16639     0.81286    0.805155  0.00046746
       16640    0.812611    0.805156 0.000467432
       16641    0.812388    0.805156 0.000467404
       16642    0.812192    0.805157 0.000467376
       16643    0.812023    0.805157 0.000467348
       16644    0.811879    0.805158  0.00046732
       16645    0.811759    0.805158 0.000467293
       16646    0.811662    0.805158 0.000467265
       16647    0.811587    0.805159 0.000467237
       16648    0.811534    0.805159 0.000467209
       16649    0.811501    0.805159 0.000467181
       16650    0.811488     0.80516 0.000467153
       16651    0.811493     0.80516 0.000467125
       16652    0.811516    0.805161 0.000467097
       16653    0.811556    0.805161 0.000467069
       16654    0.811612    0.805161 0.000467041
       16655    0.811683    0.805162 0.000467014
       16656    0.811766    0.805162 0.000466986
       16657    0.811862    0.805163 0.000466958
       16658    0.811969    0.805163  0.00046693
       16659    0.812085    0.805163 0.000466902
       16660    0.812209    0.805164 0.000466874
       16661    0.812342    0.805164 0.000466846
       16662     0.81248    0.805165 0.000466819
       16663    0.812622    0.805165 0.000466791
       16664    0.812767    0.805166 0.000466763
       16665    0.812914    0.805166 0.000466735
       16666     0.81306    0.805167 0.000466708
       16667    0.813206    0.805167  0.00046668
       16668    0.813349    0.805167 0.000466652
       16669    0.813486    0.805168 0.000466624
       16670    0.813617    0.805168 0.000466597
       16671    0.813741    0.805169 0.000466569
       16672    0.813857     0.80517 0.000466541
       16673    0.813962     0.80517 0.000466514
       16674    0.814056    0.805171 0.000466486
       16675    0.814135    0.805171 0.000466458
       16676    0.814199    0.805172 0.000466431
       16677    0.814246    0.805172 0.000466403
       16678    0.814276    0.805173 0.000466375
       16679    0.814285    0.805173 0.000466348
       16680    0.814273    0.805174  0.00046632
       16681    0.814239    0.805174 0.000466292
       16682     0.81418    0.805175 0.000466265
       16683    0.814097    0.805175 0.000466237
       16684    0.813986    0.805176 0.000466209
       16685    0.813848    0.805177 0.000466182
       16686    0.813682    0.805177 0.000466154
       16687    0.813488    0.805178 0.000466126
       16688    0.813262    0.805178 0.000466099
       16689    0.813005    0.805178 0.000466071
       16690    0.812715    0.805179 0.000466043
       16691    0.812391    0.805179 0.000466016
       16692    0.812033     0.80518 0.000465988
       16693    0.811641     0.80518  0.00046596
       16694    0.811214    0.805181 0.000465932
       16695    0.810752    0.805181 0.000465905
       16696    0.810255    0.805181 0.000465877
       16697    0.809723    0.805181 0.000465849
       16698    0.809157    0.805182 0.000465821
       16699    0.808557    0.805182 0.000465793
       16700    0.807923    0.805182 0.000465765
       16701    0.807254    0.805182 0.000465737
       16702    0.806552    0.805182  0.00046571
       16703    0.805817    0.805182 0.000465682
       16704    0.805049    0.805182 0.000465654
       16705     0.80425    0.805182 0.000465626
       16706     0.80342    0.805182 0.000465598
       16707    0.802562    0.805182  0.00046557
       16708    0.801674    0.805182 0.000465542
       16709    0.800759    0.805181 0.000465515
       16710    0.799818    0.805181 0.000465487
       16711    0.798853    0.805181 0.000465459
       16712    0.797865     0.80518 0.000465432
       16713    0.796855     0.80518 0.000465404
       16714    0.795826    0.805179 0.000465376
       16715    0.794779    0.805179 0.000465349
       16716    0.793716    0.805178 0.000465322
       16717    0.792638    0.805177 0.000465295
       16718    0.791548    0.805176 0.000465267
       16719    0.790448    0.805176  0.00046524
       16720    0.789339    0.805175 0.000465214
       16721    0.788222    0.805174 0.000465187
       16722    0.787099    0.805172  0.00046516
       16723    0.785973    0.805171 0.000465134
       16724    0.784845     0.80517 0.000465108
       16725    0.783718    0.805169 0.000465082
       16726    0.782592    0.805167 0.000465056
       16727     0.78147    0.805166  0.00046503
       16728    0.780353    0.805165 0.000465005
       16729    0.779241    0.805163 0.000464979
       16730    0.778138    0.805161 0.000464954
       16731    0.777044     0.80516  0.00046493
       16732    0.775959    0.805158 0.000464905
       16733    0.774887    0.805156 0.000464881
       16734    0.773829    0.805154 0.000464857
       16735    0.772784    0.805152 0.000464833
       16736    0.771755     0.80515  0.00046481
       16737    0.770743    0.805148 0.000464786
       16738    0.769748    0.805146 0.000464763
       16739    0.768773    0.805144 0.000464741
       16740    0.767817    0.805142 0.000464718
       16741    0.766881     0.80514 0.000464696
       16742    0.765963    0.805137 0.000464674
       16743    0.765066    0.805135 0.000464653
       16744    0.764188    0.805132 0.000464631
       16745    0.763331     0.80513  0.00046461
       16746    0.762495    0.805127  0.00046459
       16747    0.761681    0.805125 0.000464569
       16748    0.760888    0.805122 0.000464549
       16749    0.760115    0.805119 0.000464529
       16750    0.759362    0.805117 0.000464509
       16751     0.75863    0.805114  0.00046449
       16752    0.757917    0.805111 0.000464471
       16753    0.757225    0.805108 0.000464452
       16754    0.756552    0.805105 0.000464433
       16755      0.7559    0.805102 0.000464415
       16756    0.755266    0.805099 0.000464396
       16757    0.754652    0.805096 0.000464378
       16758    0.754056    0.805093 0.000464361
       16759    0.753479     0.80509 0.000464343
       16760    0.752919    0.805087 0.000464326
       16761    0.752377    0.805084 0.000464309
       16762    0.751852    0.805081 0.000464292
       16763    0.751344    0.805078 0.000464275
       16764    0.750853    0.805074 0.000464259
       16765    0.750379    0.805071 0.000464243
       16766    0.749921    0.805068 0.000464227
       16767    0.749479    0.805065 0.000464211
       16768    0.749052    0.805061 0.000464195
       16769     0.74864    0.805058  0.00046418
       16770    0.748244    0.805054 0.000464164
       16771    0.747863    0.805051 0.000464149
       16772    0.747497    0.805048 0.000464134
       16773    0.747148    0.805044 0.000464119
       16774    0.746815    0.805041 0.000464105
       16775    0.746496    0.805037  0.00046409
       16776    0.746191    0.805034 0.000464076
       16777      0.7459     0.80503 0.000464062
       16778    0.745625    0.805027 0.000464047
       16779    0.745365    0.805023 0.000464033
       16780     0.74512    0.805019 0.000464019
       16781    0.744889    0.805016 0.000464006
       16782    0.744673    0.805012 0.000463992
       16783    0.744473    0.805009 0.000463978
       16784    0.744288    0.805005 0.000463965
       16785    0.744119    0.805001 0.000463951
       16786    0.743965    0.804998 0.000463938
       16787    0.743828    0.804994 0.000463925
       16788    0.743706     0.80499 0.000463911
       16789    0.743601    0.804987 0.000463898
       16790    0.743513    0.804983 0.000463885
       16791    0.743442     0.80498 0.000463872
       16792    0.743388    0.804976 0.000463859
       16793    0.743352    0.804972 0.000463846
       16794    0.743334    0.804969 0.000463832
       16795    0.743336    0.804965 0.000463819
       16796    0.743356    0.804961 0.000463806
       16797    0.743395    0.804958 0.000463793
       16798    0.743453    0.804954  0.00046378
       16799     0.74353     0.80495 0.000463767
       16800    0.743626    0.804947 0.000463753
       16801    0.743741    0.804943  0.00046374
       16802    0.743876    0.804939 0.000463727
       16803    0.744032    0.804936 0.000463713
       16804    0.744208    0.804932   0.0004637
       16805    0.744406    0.804928 0.000463686
       16806    0.744624    0.804925 0.000463673
       16807    0.744863    0.804921 0.000463659
       16808    0.745122    0.804918 0.000463645
       16809    0.745402    0.804914 0.000463631
       16810    0.745702    0.804911 0.000463617
       16811    0.746025    0.804907 0.000463602
       16812    0.746369    0.804904 0.000463588
       16813    0.746733      0.8049 0.000463573
       16814    0.747118    0.804897 0.000463558
       16815    0.747522    0.804893 0.000463543
       16816    0.747948     0.80489 0.000463528
       16817    0.748395    0.804887 0.000463513
       16818    0.748862    0.804883 0.000463497
       16819     0.74935     0.80488 0.000463481
       16820    0.749859    0.804877 0.000463465
       16821    0.750389    0.804873 0.000463449
       16822    0.750939     0.80487 0.000463433
       16823    0.751508    0.804867 0.000463416
       16824    0.752098    0.804864 0.000463399
       16825    0.752708    0.804861 0.000463382
       16826    0.753337    0.804858 0.000463364
       16827    0.753987    0.804855 0.000463347
       16828    0.754655    0.804852 0.000463329
       16829    0.755344    0.804849 0.000463311
       16830    0.756052    0.804846 0.000463292
       16831    0.756779    0.804843 0.000463273
       16832    0.757524     0.80484 0.000463254
       16833    0.758288    0.804837 0.000463235
       16834    0.759071    0.804835 0.000463216
       16835    0.759872    0.804832 0.000463196
       16836    0.760691    0.804829 0.000463176
       16837    0.761527    0.804827 0.000463155
       16838     0.76238    0.804824 0.000463135
       16839    0.763251    0.804822 0.000463114
       16840    0.764139     0.80482 0.000463092
       16841    0.765043    0.804817 0.000463071
       16842    0.765963    0.804815 0.000463049
       16843    0.766899    0.804813 0.000463027
       16844    0.767851     0.80481 0.000463005
       16845    0.768819    0.804808 0.000462982
       16846    0.769803    0.804806  0.00046296
       16847    0.770801    0.804804 0.000462936
       16848    0.771813    0.804802 0.000462913
       16849    0.772838      0.8048  0.00046289
       16850    0.773877    0.804798 0.000462866
       16851    0.774928    0.804797 0.000462842
       16852    0.775992    0.804795 0.000462817
       16853    0.777066    0.804793 0.000462793
       16854    0.778152    0.804792 0.000462768
       16855    0.779248     0.80479 0.000462743
       16856    0.780353    0.804789 0.000462718
       16857    0.781466    0.804787 0.000462693
       16858    0.782587    0.804786 0.000462667
       16859    0.783715    0.804785 0.000462641
       16860     0.78485    0.804784 0.000462615
       16861    0.785991    0.804783 0.000462589
       16862    0.787137    0.804781 0.000462563
       16863    0.788286    0.804781 0.000462537
       16864    0.789438     0.80478  0.00046251
       16865    0.790593    0.804779 0.000462483
       16866    0.791747    0.804778 0.000462457
       16867    0.792901    0.804777  0.00046243
       16868    0.794053    0.804777 0.000462403
       16869    0.795201    0.804776 0.000462376
       16870    0.796345    0.804776 0.000462348
       16871    0.797485    0.804775 0.000462321
       16872     0.79862    0.804775 0.000462294
       16873    0.799748    0.804774 0.000462267
       16874    0.800869    0.804774 0.000462239
       16875     0.80198    0.804774 0.000462212
       16876    0.803081    0.804774 0.000462185
       16877    0.804172    0.804774 0.000462157
       16878    0.805251    0.804774  0.00046213
       16879    0.806317    0.804774 0.000462103
       16880    0.807369    0.804774 0.000462075
       16881    0.808405    0.804774 0.000462048
       16882    0.809426    0.804775 0.000462021
       16883     0.81043    0.804775 0.000461993
       16884    0.811417    0.804775 0.000461966
       16885    0.812385    0.804776 0.000461939
       16886    0.813335    0.804776 0.000461912
       16887    0.814265    0.804777 0.000461885
       16888    0.815175    0.804778 0.000461858
       16889    0.816063    0.804778 0.000461831
       16890    0.816929    0.804779 0.000461804
       16891    0.817772     0.80478 0.000461778
       16892    0.818592    0.804781 0.000461751
       16893    0.819388    0.804781 0.000461724
       16894     0.82016    0.804782 0.000461698
       16895    0.820907    0.804783 0.000461672
       16896    0.821627    0.804784 0.000461645
       16897    0.822322    0.804785 0.000461619
       16898    0.822991    0.804786 0.000461593
       16899    0.823634    0.804788 0.000461567
       16900    0.824251    0.804789 0.000461541
       16901    0.824841     0.80479 0.000461516
       16902    0.825403    0.804791  0.00046149
       16903    0.825938    0.804792 0.000461464
       16904    0.826447    0.804794 0.000461439
       16905    0.826928    0.804795 0.000461413
       16906    0.827381    0.804796 0.000461388
       16907    0.827807    0.804798 0.000461363
       16908    0.828205    0.804799 0.000461337
       16909    0.828575      0.8048 0.000461312
       16910    0.828918    0.804802 0.000461287
       16911    0.829233    0.804803 0.000461262
       16912     0.82952    0.804805 0.000461237
       16913    0.829778    0.804806 0.000461212
       16914    0.830009    0.804808 0.000461188
       16915    0.830212    0.804809 0.000461163
       16916    0.830388    0.804811 0.000461138
       16917    0.830537    0.804812 0.000461113
       16918    0.830661    0.804814 0.000461088
       16919    0.830759    0.804815 0.000461064
       16920    0.830831    0.804817 0.000461039
       16921    0.830878    0.804818 0.000461014
       16922      0.8309     0.80482  0.00046099
       16923    0.830897    0.804821 0.000460965
       16924    0.830871    0.804823  0.00046094
       16925    0.830823    0.804825 0.000460916
       16926    0.830753    0.804826 0.000460891
       16927    0.830659    0.804828 0.000460866
       16928    0.830543    0.804829 0.000460842
       16929    0.830406    0.804831 0.000460817
       16930    0.830248    0.804832 0.000460792
       16931    0.830071    0.804834 0.000460767
       16932    0.829874    0.804835 0.000460742
       16933    0.829659    0.804837 0.000460718
       16934    0.829426    0.804838 0.000460693
       16935    0.829177    0.804839 0.000460668
       16936    0.828914    0.804841 0.000460643
       16937    0.828636    0.804842 0.000460618
       16938    0.828343    0.804844 0.000460593
       16939    0.828037    0.804845 0.000460567
       16940    0.827718    0.804846 0.000460542
       16941    0.827389    0.804848 0.000460517
       16942    0.827049    0.804849 0.000460492
       16943      0.8267     0.80485 0.000460466
       16944    0.826342    0.804852 0.000460441
       16945    0.825976    0.804853 0.000460415
       16946    0.825603    0.804854  0.00046039
       16947    0.825225    0.804855 0.000460364
       16948    0.824842    0.804856 0.000460339
       16949    0.824456    0.804858 0.000460313
       16950    0.824066    0.804859 0.000460287
       16951    0.823673     0.80486 0.000460261
       16952    0.823278    0.804861 0.000460235
       16953    0.822883    0.804862 0.000460209
       16954    0.822486    0.804863 0.000460183
       16955     0.82209    0.804864 0.000460157
       16956    0.821695    0.804865 0.000460131
       16957      0.8213    0.804866 0.000460105
       16958    0.820908    0.804867 0.000460079
       16959    0.820517    0.804868 0.000460053
       16960     0.82013    0.804869 0.000460027
       16961    0.819745     0.80487     0.00046
       16962    0.819365    0.804871 0.000459974
       16963    0.818989    0.804871 0.000459948
       16964    0.818616    0.804872 0.000459921
       16965    0.818248    0.804873 0.000459895
       16966    0.817885    0.804874 0.000459868
       16967    0.817528    0.804874 0.000459842
       16968    0.817177    0.804875 0.000459815
       16969    0.816831    0.804876 0.000459789
       16970    0.816492    0.804877 0.000459762
       16971    0.816159    0.804877 0.000459736
       16972    0.815835    0.804878 0.000459709
       16973     0.81552    0.804878 0.000459682
       16974    0.815213    0.804879 0.000459656
       16975    0.814915     0.80488 0.000459629
       16976    0.814627     0.80488 0.000459602
       16977    0.814349    0.804881 0.000459575
       16978     0.81408    0.804881 0.000459549
       16979    0.813822    0.804882 0.000459522
       16980    0.813575    0.804882 0.000459495
       16981     0.81334    0.804883 0.000459468
       16982    0.813117    0.804883 0.000459442
       16983    0.812907    0.804884 0.000459415
       16984     0.81271    0.804884 0.000459388
       16985    0.812526    0.804885 0.000459361
       16986    0.812358    0.804885 0.000459334
       16987    0.812207    0.804886 0.000459307
       16988    0.812073    0.804886 0.000459281
       16989    0.811957    0.804886 0.000459254
       16990     0.81186    0.804887 0.000459227
       16991    0.811783    0.804887   0.0004592
       16992    0.811727    0.804888 0.000459173
       16993    0.811693    0.804888 0.000459146
       16994    0.811681    0.804889  0.00045912
       16995    0.811694    0.804889 0.000459093
       16996    0.811731    0.804889 0.000459066
       16997    0.811795     0.80489 0.000459039
       16998    0.811886     0.80489 0.000459012
       16999    0.812006    0.804891 0.000458985
       17000    0.812157    0.804891 0.000458959
       17001    0.812338    0.804891 0.000458932
       17002    0.812552    0.804892 0.000458905
       17003      0.8128    0.804892 0.000458878
       17004    0.813082    0.804893 0.000458852
       17005    0.813399    0.804893 0.000458825
       17006    0.813751    0.804894 0.000458798
       17007     0.81414    0.804894 0.000458772
       17008    0.814568    0.804895 0.000458745
       17009    0.815035    0.804896 0.000458718
       17010    0.815541    0.804896 0.000458692
       17011    0.816087    0.804897 0.000458665
       17012    0.816673    0.804898 0.000458639
       17013    0.817298    0.804898 0.000458612
       17014    0.817964    0.804899 0.000458586
       17015    0.818671      0.8049  0.00045856
       17016    0.819419    0.804901 0.000458534
       17017    0.820208    0.804902 0.000458508
       17018    0.821037    0.804903 0.000458482
       17019    0.821905    0.804904 0.000458456
       17020    0.822813    0.804905  0.00045843
       17021    0.823759    0.804906 0.000458405
       17022    0.824743    0.804907 0.000458379
       17023    0.825764    0.804908 0.000458354
       17024    0.826821    0.804909 0.000458329
       17025    0.827913    0.804911 0.000458304
       17026    0.829039    0.804912 0.000458279
       17027    0.830197    0.804914 0.000458255
       17028    0.831385    0.804915  0.00045823
       17029    0.832601    0.804917 0.000458206
       17030    0.833844    0.804918 0.000458182
       17031    0.835111     0.80492 0.000458159
       17032    0.836399    0.804922 0.000458136
       17033    0.837708    0.804924 0.000458113
       17034    0.839034    0.804926  0.00045809
       17035    0.840376    0.804928 0.000458068
       17036     0.84173     0.80493 0.000458046
       17037    0.843094    0.804933 0.000458025
       17038    0.844465    0.804935 0.000458004
       17039    0.845839    0.804937 0.000457983
       17040    0.847214     0.80494 0.000457963
       17041    0.848586    0.804942 0.000457944
       17042    0.849953    0.804945 0.000457924
       17043    0.851311    0.804948 0.000457906
       17044    0.852657     0.80495 0.000457887
       17045    0.853987    0.804953 0.000457869
       17046    0.855298    0.804956 0.000457852
       17047    0.856586    0.804959 0.000457835
       17048    0.857849    0.804962 0.000457819
       17049    0.859083    0.804966 0.000457803
       17050    0.860285    0.804969 0.000457788
       17051    0.861451    0.804972 0.000457773
       17052    0.862578    0.804976 0.000457758
       17053    0.863662    0.804979 0.000457745
       17054    0.864701    0.804982 0.000457731
       17055    0.865691    0.804986 0.000457718
       17056     0.86663     0.80499 0.000457706
       17057    0.867515    0.804993 0.000457693
       17058    0.868343    0.804997 0.000457682
       17059    0.869112    0.805001  0.00045767
       17060    0.869819    0.805005 0.000457659
       17061    0.870463    0.805008 0.000457648
       17062     0.87104    0.805012 0.000457638
       17063    0.871547    0.805016 0.000457628
       17064    0.871984     0.80502 0.000457618
       17065    0.872348    0.805024 0.000457608
       17066    0.872638    0.805028 0.000457598
       17067    0.872852    0.805032 0.000457589
       17068    0.872989    0.805036 0.000457579
       17069    0.873049     0.80504  0.00045757
       17070    0.873031    0.805044  0.00045756
       17071    0.872934    0.805048 0.000457551
       17072    0.872759    0.805052 0.000457541
       17073    0.872504    0.805056 0.000457531
       17074    0.872168     0.80506 0.000457522
       17075    0.871751    0.805064 0.000457511
       17076    0.871254    0.805068 0.000457501
       17077    0.870676    0.805071  0.00045749
       17078    0.870019    0.805075 0.000457479
       17079    0.869284    0.805079 0.000457468
       17080     0.86847    0.805083 0.000457456
       17081    0.867579    0.805086 0.000457444
       17082    0.866612     0.80509 0.000457432
       17083    0.865569    0.805093 0.000457419
       17084    0.864453    0.805097 0.000457405
       17085    0.863265      0.8051 0.000457391
       17086    0.862007    0.805104 0.000457376
       17087     0.86068    0.805107 0.000457361
       17088    0.859287     0.80511 0.000457345
       17089     0.85783    0.805113 0.000457329
       17090    0.856311    0.805116 0.000457312
       17091    0.854734    0.805119 0.000457294
       17092    0.853099    0.805122 0.000457276
       17093     0.85141    0.805125 0.000457257
       17094    0.849669    0.805127 0.000457238
       17095    0.847879     0.80513 0.000457218
       17096    0.846044    0.805132 0.000457198
       17097    0.844164    0.805134 0.000457177
       17098    0.842244    0.805137 0.000457155
       17099    0.840286    0.805139 0.000457133
       17100    0.838293    0.805141  0.00045711
       17101    0.836267    0.805142 0.000457087
