#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       24651    -5.44923    -5.44802 2.48277e-05
       24652    -5.44962    -5.44802 2.48268e-05
       24653    -5.44968    -5.44802 2.48259e-05
       24654    -5.44942    -5.44802 2.48249e-05
       24655    -5.45014    -5.44802 2.48241e-05
       24656    -5.45021    -5.44802 2.48232e-05
       24657     -5.4506    -5.44802 2.48224e-05
       24658    -5.45067    -5.44802 2.48217e-05
       24659    -5.45042    -5.44802 2.48208e-05
       24660    -5.45049    -5.44802   2.482e-05
       24661    -5.44992    -5.44802 2.48191e-05
       24662    -5.45032    -5.44802 2.48183e-05
       24663    -5.45072    -5.44802 2.48176e-05
       24664    -5.45079    -5.44802 2.48168e-05
       24665    -5.45054    -5.44802  2.4816e-05
       24666    -5.45029    -5.44802 2.48152e-05
       24667    -5.45036    -5.44802 2.48143e-05
       24668    -5.44978    -5.44802 2.48134e-05
       24669    -5.44952    -5.44802 2.48125e-05
       24670    -5.44926    -5.44802 2.48116e-05
       24671    -5.44998    -5.44802 2.48107e-05
       24672    -5.45004    -5.44802 2.48098e-05
       24673    -5.45042    -5.44802  2.4809e-05
       24674    -5.45047    -5.44802 2.48082e-05
       24675    -5.44987    -5.44802 2.48073e-05
       24676    -5.45025    -5.44802 2.48064e-05
       24677    -5.44964    -5.44802 2.48055e-05
       24678    -5.44968    -5.44802 2.48046e-05
       24679     -5.4494    -5.44802 2.48037e-05
       24680     -5.4491    -5.44802 2.48027e-05
       24681     -5.4488    -5.44802 2.48017e-05
       24682    -5.44786    -5.44802 2.48007e-05
       24683    -5.44852    -5.44802 2.47997e-05
       24684    -5.44821    -5.44802 2.47987e-05
       24685    -5.44854    -5.44802 2.47977e-05
       24686    -5.44854    -5.44802 2.47967e-05
       24687    -5.44821    -5.44802 2.47957e-05
       24688    -5.44788    -5.44802 2.47947e-05
       24689    -5.44787    -5.44802 2.47937e-05
       24690    -5.44785    -5.44802 2.47927e-05
       24691     -5.4475    -5.44802 2.47917e-05
       24692    -5.44682    -5.44802 2.47908e-05
       24693    -5.44647    -5.44802 2.47898e-05
       24694     -5.4461    -5.44802  2.4789e-05
       24695    -5.44606    -5.44802 2.47881e-05
       24696    -5.44602    -5.44802 2.47872e-05
       24697    -5.44596    -5.44802 2.47863e-05
       24698    -5.44656    -5.44802 2.47854e-05
       24699    -5.44585    -5.44802 2.47846e-05
       24700    -5.44611    -5.44802 2.47837e-05
       24701    -5.44573    -5.44802 2.47829e-05
       24702    -5.44501    -5.44802 2.47821e-05
       24703    -5.44526    -5.44802 2.47814e-05
       24704    -5.44584    -5.44802 2.47806e-05
       24705    -5.44544    -5.44802 2.47798e-05
       24706    -5.44601    -5.44802 2.47789e-05
       24707    -5.44594    -5.44802  2.4778e-05
       24708    -5.44651    -5.44802 2.47771e-05
       24709    -5.44675    -5.44802 2.47762e-05
       24710    -5.44635    -5.44802 2.47753e-05
       24711    -5.44724    -5.44802 2.47743e-05
       24712    -5.44716    -5.44802 2.47733e-05
       24713    -5.44708    -5.44802 2.47723e-05
       24714    -5.44635    -5.44802 2.47714e-05
       24715     -5.4466    -5.44802 2.47705e-05
       24716    -5.44684    -5.44802 2.47695e-05
       24717    -5.44644    -5.44802 2.47686e-05
       24718    -5.44702    -5.44802 2.47676e-05
       24719    -5.44662    -5.44802 2.47667e-05
       24720     -5.4472    -5.44802 2.47657e-05
       24721    -5.44746    -5.44802 2.47647e-05
       24722    -5.44772    -5.44802 2.47637e-05
       24723    -5.44733    -5.44802 2.47627e-05
       24724    -5.44728    -5.44802 2.47617e-05
       24725    -5.44755    -5.44802 2.47608e-05
       24726    -5.44717    -5.44802 2.47598e-05
       24727    -5.44745    -5.44802 2.47588e-05
       24728     -5.4474    -5.44802 2.47578e-05
       24729    -5.44736    -5.44802 2.47568e-05
       24730    -5.44765    -5.44802 2.47558e-05
       24731    -5.44794    -5.44802 2.47548e-05
       24732    -5.44792    -5.44802 2.47538e-05
       24733    -5.44789    -5.44802 2.47528e-05
       24734    -5.44852    -5.44802 2.47518e-05
       24735    -5.44948    -5.44802 2.47509e-05
       24736    -5.45012    -5.44802   2.475e-05
       24737    -5.45012    -5.44802 2.47492e-05
       24738    -5.44947    -5.44802 2.47482e-05
       24739     -5.4498    -5.44802 2.47474e-05
       24740    -5.45013    -5.44802 2.47465e-05
       24741    -5.44982    -5.44802 2.47456e-05
       24742    -5.45048    -5.44802 2.47448e-05
       24743     -5.4505    -5.44802  2.4744e-05
       24744    -5.45085    -5.44802 2.47433e-05
       24745    -5.45055    -5.44802 2.47425e-05
       24746    -5.45025    -5.44802 2.47416e-05
       24747    -5.44996    -5.44802 2.47408e-05
       24748       -5.45    -5.44802 2.47399e-05
       24749    -5.45004    -5.44802  2.4739e-05
       24750    -5.44976    -5.44802 2.47381e-05
       24751    -5.44948    -5.44802 2.47372e-05
       24752    -5.45018    -5.44802 2.47364e-05
       24753    -5.44958    -5.44802 2.47354e-05
       24754    -5.44899    -5.44802 2.47345e-05
       24755    -5.44904    -5.44802 2.47335e-05
       24756    -5.44878    -5.44802 2.47325e-05
       24757    -5.44883    -5.44802 2.47316e-05
       24758    -5.44857    -5.44802 2.47306e-05
       24759    -5.44831    -5.44802 2.47296e-05
       24760    -5.44837    -5.44802 2.47286e-05
       24761    -5.44876    -5.44802 2.47276e-05
       24762    -5.44849    -5.44802 2.47266e-05
       24763    -5.44921    -5.44802 2.47257e-05
       24764    -5.44863    -5.44802 2.47247e-05
       24765    -5.44837    -5.44802 2.47237e-05
       24766    -5.44843    -5.44802 2.47227e-05
       24767    -5.44817    -5.44802 2.47217e-05
       24768    -5.44824    -5.44802 2.47207e-05
       24769    -5.44798    -5.44802 2.47197e-05
       24770    -5.44836    -5.44802 2.47187e-05
       24771     -5.4481    -5.44802 2.47177e-05
       24772    -5.44849    -5.44802 2.47167e-05
       24773     -5.4479    -5.44802 2.47157e-05
       24774    -5.44797    -5.44802 2.47147e-05
       24775    -5.44803    -5.44802 2.47137e-05
       24776    -5.44776    -5.44802 2.47127e-05
       24777    -5.44685    -5.44802 2.47118e-05
       24778     -5.4469    -5.44802 2.47108e-05
       24779    -5.44696    -5.44802 2.47098e-05
       24780    -5.44637    -5.44802 2.47089e-05
       24781    -5.44609    -5.44802 2.47081e-05
       24782     -5.4455    -5.44802 2.47073e-05
       24783    -5.44652    -5.44802 2.47064e-05
       24784    -5.44624    -5.44802 2.47055e-05
       24785    -5.44597    -5.44802 2.47046e-05
       24786    -5.44601    -5.44802 2.47037e-05
       24787    -5.44573    -5.44802 2.47029e-05
       24788    -5.44609    -5.44802  2.4702e-05
       24789    -5.44646    -5.44802 2.47011e-05
       24790     -5.4465    -5.44802 2.47002e-05
       24791    -5.44653    -5.44802 2.46993e-05
       24792    -5.44689    -5.44802 2.46983e-05
       24793     -5.4479    -5.44802 2.46973e-05
       24794    -5.44793    -5.44802 2.46963e-05
       24795    -5.44763    -5.44802 2.46953e-05
       24796    -5.44734    -5.44802 2.46944e-05
       24797    -5.44736    -5.44802 2.46934e-05
       24798    -5.44803    -5.44802 2.46924e-05
       24799    -5.44903    -5.44802 2.46914e-05
       24800    -5.44905    -5.44802 2.46905e-05
       24801    -5.44874    -5.44802 2.46895e-05
       24802    -5.44844    -5.44802 2.46885e-05
       24803    -5.44942    -5.44802 2.46876e-05
       24804    -5.44944    -5.44802 2.46866e-05
       24805    -5.44945    -5.44802 2.46857e-05
       24806    -5.44946    -5.44802 2.46848e-05
       24807     -5.4485    -5.44802 2.46838e-05
       24808     -5.4485    -5.44802 2.46828e-05
       24809     -5.4485    -5.44802 2.46818e-05
       24810    -5.44883    -5.44802 2.46808e-05
       24811    -5.44818    -5.44802 2.46799e-05
       24812    -5.44818    -5.44802 2.46789e-05
       24813    -5.44785    -5.44802 2.46779e-05
       24814    -5.44817    -5.44802 2.46769e-05
       24815    -5.44815    -5.44802 2.46759e-05
       24816    -5.44814    -5.44802 2.46749e-05
       24817    -5.44813    -5.44802 2.46739e-05
       24818    -5.44843    -5.44802 2.46729e-05
       24819    -5.44874    -5.44802 2.46719e-05
       24820    -5.44839    -5.44802 2.46709e-05
       24821    -5.44837    -5.44802 2.46699e-05
       24822     -5.4477    -5.44802  2.4669e-05
       24823    -5.44702    -5.44802  2.4668e-05
       24824    -5.44699    -5.44802  2.4667e-05
       24825    -5.44728    -5.44802 2.46661e-05
       24826    -5.44692    -5.44802 2.46651e-05
       24827     -5.4472    -5.44802 2.46641e-05
       24828    -5.44813    -5.44802 2.46631e-05
       24829    -5.44777    -5.44802 2.46621e-05
       24830    -5.44772    -5.44802 2.46612e-05
       24831    -5.44832    -5.44802 2.46602e-05
       24832    -5.44827    -5.44802 2.46592e-05
       24833    -5.44789    -5.44802 2.46582e-05
       24834    -5.44784    -5.44802 2.46572e-05
       24835    -5.44745    -5.44802 2.46562e-05
       24836    -5.44772    -5.44802 2.46552e-05
       24837    -5.44798    -5.44802 2.46542e-05
       24838    -5.44759    -5.44802 2.46532e-05
       24839    -5.44752    -5.44802 2.46523e-05
       24840    -5.44745    -5.44802 2.46513e-05
       24841    -5.44705    -5.44802 2.46503e-05
       24842    -5.44763    -5.44802 2.46493e-05
       24843    -5.44658    -5.44802 2.46484e-05
       24844    -5.44651    -5.44802 2.46475e-05
       24845    -5.44675    -5.44802 2.46465e-05
       24846      -5.447    -5.44802 2.46456e-05
       24847    -5.44691    -5.44802 2.46446e-05
       24848    -5.44651    -5.44802 2.46437e-05
       24849    -5.44642    -5.44802 2.46428e-05
       24850    -5.44601    -5.44802  2.4642e-05
       24851    -5.44528    -5.44802 2.46412e-05
       24852    -5.44552    -5.44802 2.46404e-05
       24853    -5.44543    -5.44802 2.46397e-05
       24854    -5.44534    -5.44802 2.46389e-05
       24855    -5.44428    -5.44802 2.46384e-05
       24856    -5.44517    -5.44802 2.46376e-05
       24857    -5.44476    -5.44802  2.4637e-05
       24858    -5.44435    -5.44802 2.46364e-05
       24859    -5.44426    -5.44802 2.46359e-05
       24860     -5.4445    -5.44802 2.46353e-05
       24861     -5.4441    -5.44802 2.46348e-05
       24862    -5.44401    -5.44802 2.46344e-05
       24863    -5.44458    -5.44802 2.46338e-05
       24864    -5.44386    -5.44802 2.46334e-05
       24865    -5.44345    -5.44802  2.4633e-05
       24866    -5.44403    -5.44802 2.46326e-05
       24867    -5.44395    -5.44802 2.46321e-05
       24868    -5.44388    -5.44802 2.46317e-05
       24869    -5.44446    -5.44802 2.46311e-05
       24870     -5.4444    -5.44802 2.46306e-05
       24871    -5.44466    -5.44802 2.46299e-05
       24872    -5.44395    -5.44801 2.46295e-05
       24873    -5.44486    -5.44801 2.46288e-05
       24874    -5.44514    -5.44801 2.46281e-05
       24875    -5.44509    -5.44801 2.46274e-05
       24876    -5.44536    -5.44801 2.46266e-05
       24877    -5.44435    -5.44801 2.46261e-05
       24878    -5.44431    -5.44801 2.46256e-05
       24879    -5.44493    -5.44801 2.46249e-05
       24880     -5.4449    -5.44801 2.46242e-05
       24881    -5.44519    -5.44801 2.46235e-05
       24882    -5.44517    -5.44801 2.46228e-05
       24883    -5.44516    -5.44801  2.4622e-05
       24884    -5.44547    -5.44801 2.46213e-05
       24885    -5.44546    -5.44801 2.46205e-05
       24886    -5.44481    -5.44801 2.46198e-05
       24887    -5.44449    -5.44801 2.46192e-05
       24888    -5.44385    -5.44801 2.46188e-05
       24889    -5.44418    -5.44801 2.46183e-05
       24890    -5.44388    -5.44801 2.46179e-05
       24891     -5.4439    -5.44801 2.46175e-05
       24892    -5.44392    -5.44801  2.4617e-05
       24893    -5.44428    -5.44801 2.46165e-05
       24894    -5.44464    -5.44801 2.46159e-05
       24895    -5.44435    -5.44801 2.46153e-05
       24896    -5.44407    -5.44801 2.46148e-05
       24897    -5.44412    -5.44801 2.46143e-05
       24898    -5.44385    -5.44801 2.46139e-05
       24899    -5.44423    -5.44801 2.46134e-05
       24900    -5.44429    -5.44801 2.46129e-05
       24901    -5.44468    -5.44801 2.46122e-05
       24902    -5.44475    -5.44801 2.46116e-05
       24903    -5.44482    -5.44801 2.46109e-05
       24904    -5.44555    -5.44801 2.46102e-05
       24905    -5.44595    -5.44801 2.46093e-05
       24906    -5.44539    -5.44801 2.46085e-05
       24907    -5.44548    -5.44801 2.46078e-05
       24908    -5.44589    -5.44801 2.46069e-05
       24909    -5.44631    -5.44801  2.4606e-05
       24910    -5.44673    -5.44801 2.46051e-05
       24911    -5.44683    -5.44801 2.46042e-05
       24912    -5.44725    -5.44801 2.46032e-05
       24913    -5.44735    -5.44801 2.46022e-05
       24914    -5.44778    -5.44801 2.46012e-05
       24915    -5.44821    -5.44801 2.46002e-05
       24916    -5.44864    -5.44801 2.45993e-05
       24917    -5.44843    -5.44801 2.45983e-05
       24918    -5.44822    -5.44801 2.45973e-05
       24919    -5.44768    -5.44801 2.45963e-05
       24920    -5.44779    -5.44801 2.45953e-05
       24921    -5.44823    -5.44801 2.45943e-05
       24922    -5.44899    -5.44801 2.45934e-05
       24923    -5.44878    -5.44801 2.45924e-05
       24924    -5.44889    -5.44801 2.45915e-05
       24925    -5.44868    -5.44801 2.45905e-05
       24926     -5.4488    -5.44801 2.45895e-05
       24927    -5.44826    -5.44801 2.45885e-05
       24928    -5.44837    -5.44801 2.45876e-05
       24929    -5.44848    -5.44801 2.45866e-05
       24930    -5.44859    -5.44801 2.45856e-05
       24931    -5.44903    -5.44801 2.45847e-05
       24932    -5.45011    -5.44801 2.45838e-05
       24933    -5.45022    -5.44801  2.4583e-05
       24934    -5.45032    -5.44801 2.45822e-05
       24935    -5.45108    -5.44801 2.45815e-05
       24936    -5.45086    -5.44801 2.45808e-05
       24937    -5.45129    -5.44801 2.45801e-05
       24938    -5.45106    -5.44801 2.45795e-05
       24939    -5.44987    -5.44801 2.45786e-05
       24940    -5.45094    -5.44801 2.45779e-05
       24941    -5.45136    -5.44801 2.45773e-05
       24942    -5.45178    -5.44801 2.45767e-05
       24943    -5.45155    -5.44801 2.45762e-05
       24944    -5.45164    -5.44801 2.45756e-05
       24945    -5.45141    -5.44801  2.4575e-05
       24946    -5.45117    -5.44801 2.45743e-05
       24947    -5.45126    -5.44801 2.45737e-05
       24948    -5.45101    -5.44801  2.4573e-05
       24949    -5.45109    -5.44801 2.45723e-05
       24950    -5.45117    -5.44801 2.45717e-05
       24951    -5.45092    -5.44801  2.4571e-05
       24952      -5.451    -5.44801 2.45703e-05
       24953    -5.45107    -5.44801 2.45696e-05
       24954    -5.45178    -5.44801 2.45691e-05
       24955    -5.45152    -5.44801 2.45685e-05
       24956    -5.45158    -5.44801 2.45679e-05
       24957    -5.45261    -5.44801 2.45676e-05
       24958    -5.45266    -5.44801 2.45673e-05
       24959    -5.45271    -5.44801 2.45671e-05
       24960     -5.4534    -5.44801  2.4567e-05
       24961    -5.45377    -5.44801 2.45671e-05
       24962    -5.45316    -5.44801  2.4567e-05
       24963    -5.45319    -5.44801 2.45669e-05
       24964    -5.45289    -5.44801 2.45667e-05
       24965    -5.45291    -5.44802 2.45665e-05
       24966    -5.45293    -5.44802 2.45663e-05
       24967    -5.45262    -5.44802  2.4566e-05
       24968    -5.45295    -5.44802 2.45658e-05
       24969    -5.45296    -5.44802 2.45656e-05
       24970    -5.45231    -5.44802 2.45653e-05
       24971    -5.45262    -5.44802  2.4565e-05
       24972    -5.45261    -5.44802 2.45647e-05
       24973    -5.45323    -5.44802 2.45646e-05
       24974    -5.45256    -5.44802 2.45643e-05
       24975    -5.45252    -5.44802  2.4564e-05
       24976    -5.45151    -5.44802 2.45634e-05
       24977    -5.45147    -5.44802 2.45628e-05
       24978    -5.45206    -5.44802 2.45623e-05
       24979    -5.45265    -5.44802  2.4562e-05
       24980    -5.45226    -5.44802 2.45616e-05
       24981    -5.45284    -5.44802 2.45614e-05
       24982    -5.45276    -5.44802 2.45612e-05
       24983    -5.45268    -5.44802 2.45609e-05
       24984    -5.45259    -5.44802 2.45606e-05
       24985    -5.45282    -5.44802 2.45604e-05
       24986    -5.45337    -5.44802 2.45603e-05
       24987    -5.45295    -5.44802 2.45601e-05
       24988    -5.45284    -5.44802 2.45599e-05
       24989     -5.4524    -5.44802 2.45595e-05
       24990    -5.45294    -5.44802 2.45594e-05
       24991    -5.45282    -5.44802 2.45591e-05
       24992    -5.45334    -5.44802 2.45591e-05
       24993    -5.45321    -5.44802  2.4559e-05
       24994    -5.45276    -5.44802 2.45587e-05
       24995     -5.4523    -5.44802 2.45583e-05
       24996    -5.45217    -5.44802 2.45579e-05
       24997    -5.45203    -5.44802 2.45574e-05
       24998    -5.45189    -5.44802 2.45569e-05
       24999    -5.45142    -5.44802 2.45563e-05
       25000     -5.4516    -5.44802 2.45558e-05
       25001     -5.4521    -5.44802 2.45553e-05
       25002    -5.45196    -5.44802 2.45549e-05
       25003    -5.45214    -5.44802 2.45544e-05
       25004    -5.45199    -5.44802  2.4554e-05
       25005    -5.45185    -5.44802 2.45534e-05
       25006    -5.45203    -5.44802  2.4553e-05
       25007    -5.45254    -5.44802 2.45527e-05
       25008    -5.45207    -5.44802 2.45522e-05
       25009    -5.45161    -5.44802 2.45517e-05
       25010    -5.45179    -5.44802 2.45511e-05
       25011    -5.45231    -5.44802 2.45508e-05
       25012    -5.45153    -5.44802 2.45502e-05
       25013     -5.4514    -5.44802 2.45496e-05
       25014    -5.45159    -5.44802  2.4549e-05
       25015    -5.45114    -5.44802 2.45483e-05
       25016     -5.4507    -5.44802 2.45476e-05
       25017    -5.45058    -5.44802 2.45468e-05
       25018    -5.45047    -5.44802  2.4546e-05
       25019    -5.45036    -5.44802 2.45452e-05
       25020     -5.4496    -5.44802 2.45443e-05
       25021     -5.4495    -5.44802 2.45434e-05
       25022    -5.44973    -5.44802 2.45425e-05
       25023    -5.44963    -5.44802 2.45416e-05
       25024    -5.44922    -5.44802 2.45407e-05
       25025    -5.44848    -5.44802 2.45397e-05
       25026    -5.44808    -5.44802 2.45387e-05
       25027    -5.44768    -5.44802 2.45378e-05
       25028    -5.44761    -5.44802 2.45368e-05
       25029    -5.44818    -5.44802 2.45358e-05
       25030    -5.44844    -5.44802 2.45348e-05
       25031    -5.44806    -5.44802 2.45339e-05
       25032    -5.44833    -5.44802 2.45329e-05
       25033    -5.44796    -5.44802 2.45319e-05
       25034    -5.44758    -5.44802 2.45309e-05
       25035    -5.44754    -5.44802   2.453e-05
       25036     -5.4475    -5.44802  2.4529e-05
       25037    -5.44779    -5.44802  2.4528e-05
       25038    -5.44808    -5.44802  2.4527e-05
       25039    -5.44838    -5.44802 2.45261e-05
       25040    -5.44835    -5.44802 2.45251e-05
       25041    -5.44865    -5.44802 2.45241e-05
       25042    -5.44863    -5.44802 2.45231e-05
       25043    -5.44829    -5.44802 2.45222e-05
       25044     -5.4486    -5.44802 2.45212e-05
       25045    -5.44859    -5.44802 2.45202e-05
       25046    -5.44826    -5.44802 2.45193e-05
       25047    -5.44857    -5.44802 2.45183e-05
       25048    -5.44889    -5.44802 2.45173e-05
       25049    -5.44824    -5.44802 2.45163e-05
       25050    -5.44823    -5.44802 2.45154e-05
       25051    -5.44823    -5.44802 2.45144e-05
       25052    -5.44855    -5.44802 2.45134e-05
       25053    -5.44823    -5.44802 2.45124e-05
       25054    -5.44855    -5.44802 2.45115e-05
       25055    -5.44855    -5.44802 2.45105e-05
       25056    -5.44823    -5.44802 2.45095e-05
       25057    -5.44855    -5.44802 2.45086e-05
       25058    -5.44856    -5.44802 2.45076e-05
       25059    -5.44823    -5.44802 2.45066e-05
       25060    -5.44823    -5.44802 2.45056e-05
       25061    -5.44888    -5.44802 2.45047e-05
       25062    -5.44856    -5.44802 2.45037e-05
       25063    -5.44856    -5.44802 2.45028e-05
       25064    -5.44889    -5.44802 2.45018e-05
       25065    -5.44889    -5.44802 2.45008e-05
       25066    -5.44824    -5.44802 2.44999e-05
       25067    -5.44889    -5.44803 2.44989e-05
       25068    -5.44921    -5.44803  2.4498e-05
       25069    -5.44954    -5.44803 2.44971e-05
       25070    -5.44954    -5.44803 2.44962e-05
       25071    -5.44954    -5.44803 2.44953e-05
       25072    -5.44986    -5.44803 2.44944e-05
       25073    -5.45019    -5.44803 2.44936e-05
       25074    -5.45019    -5.44803 2.44928e-05
       25075    -5.45052    -5.44803  2.4492e-05
       25076     -5.4502    -5.44803 2.44912e-05
       25077    -5.45053    -5.44803 2.44904e-05
       25078    -5.45054    -5.44803 2.44896e-05
       25079     -5.4499    -5.44803 2.44888e-05
       25080     -5.4499    -5.44803 2.44879e-05
       25081    -5.45024    -5.44803 2.44871e-05
       25082    -5.45025    -5.44803 2.44863e-05
       25083    -5.44962    -5.44803 2.44854e-05
       25084    -5.45028    -5.44803 2.44846e-05
       25085     -5.4503    -5.44803 2.44837e-05
       25086    -5.44967    -5.44803 2.44829e-05
       25087    -5.44969    -5.44803  2.4482e-05
       25088    -5.44971    -5.44803 2.44811e-05
       25089    -5.44974    -5.44803 2.44802e-05
       25090    -5.45009    -5.44803 2.44794e-05
       25091    -5.45012    -5.44803 2.44785e-05
       25092    -5.45016    -5.44803 2.44777e-05
       25093    -5.45052    -5.44803 2.44769e-05
       25094    -5.45056    -5.44803 2.44762e-05
       25095     -5.4506    -5.44803 2.44754e-05
       25096    -5.45065    -5.44803 2.44747e-05
       25097    -5.45037    -5.44803 2.44739e-05
       25098     -5.4501    -5.44803  2.4473e-05
       25099     -5.4495    -5.44803 2.44721e-05
       25100    -5.44924    -5.44803 2.44712e-05
       25101    -5.44929    -5.44803 2.44703e-05
       25102    -5.44903    -5.44803 2.44693e-05
       25103    -5.44877    -5.44803 2.44684e-05
       25104    -5.44884    -5.44803 2.44674e-05
       25105    -5.44891    -5.44803 2.44665e-05
       25106    -5.44931    -5.44803 2.44655e-05
       25107    -5.45003    -5.44803 2.44647e-05
       25108    -5.45011    -5.44803 2.44639e-05
       25109    -5.45084    -5.44803 2.44631e-05
       25110    -5.45124    -5.44803 2.44625e-05
       25111    -5.45068    -5.44803 2.44618e-05
       25112    -5.45044    -5.44803  2.4461e-05
       25113     -5.4502    -5.44803 2.44601e-05
       25114    -5.45061    -5.44803 2.44594e-05
       25115    -5.45038    -5.44803 2.44586e-05
       25116    -5.45047    -5.44803 2.44578e-05
       25117    -5.45023    -5.44803  2.4457e-05
       25118    -5.45033    -5.44803 2.44562e-05
       25119    -5.45042    -5.44803 2.44554e-05
       25120    -5.45051    -5.44803 2.44546e-05
       25121    -5.45093    -5.44803 2.44539e-05
       25122    -5.45135    -5.44803 2.44533e-05
       25123    -5.45079    -5.44803 2.44526e-05
       25124    -5.45121    -5.44803 2.44519e-05
       25125    -5.45097    -5.44803 2.44513e-05
       25126    -5.45106    -5.44803 2.44506e-05
       25127    -5.45115    -5.44803 2.44499e-05
       25128    -5.45092    -5.44803 2.44492e-05
       25129    -5.45101    -5.44803 2.44485e-05
       25130    -5.45077    -5.44803 2.44478e-05
       25131     -5.4502    -5.44803  2.4447e-05
       25132    -5.45029    -5.44803 2.44462e-05
       25133    -5.44972    -5.44803 2.44453e-05
       25134    -5.44947    -5.44803 2.44444e-05
       25135     -5.4489    -5.44803 2.44434e-05
       25136    -5.44898    -5.44803 2.44425e-05
       25137    -5.44873    -5.44803 2.44415e-05
       25138     -5.4488    -5.44803 2.44406e-05
       25139    -5.44854    -5.44803 2.44396e-05
       25140    -5.44893    -5.44803 2.44387e-05
       25141    -5.44867    -5.44803 2.44377e-05
       25142    -5.44937    -5.44803 2.44368e-05
       25143    -5.44846    -5.44803 2.44358e-05
       25144    -5.44852    -5.44803 2.44349e-05
       25145     -5.4476    -5.44803 2.44339e-05
       25146    -5.44798    -5.44803 2.44329e-05
       25147    -5.44802    -5.44803  2.4432e-05
       25148    -5.44775    -5.44803  2.4431e-05
       25149    -5.44746    -5.44803   2.443e-05
       25150    -5.44783    -5.44803 2.44291e-05
       25151    -5.44754    -5.44803 2.44281e-05
       25152    -5.44758    -5.44803 2.44271e-05
       25153    -5.44761    -5.44803 2.44262e-05
       25154    -5.44732    -5.44803 2.44252e-05
       25155    -5.44703    -5.44803 2.44243e-05
       25156    -5.44705    -5.44803 2.44233e-05
       25157    -5.44707    -5.44803 2.44224e-05
       25158    -5.44742    -5.44803 2.44214e-05
       25159    -5.44711    -5.44803 2.44205e-05
       25160     -5.4481    -5.44803 2.44195e-05
       25161    -5.44811    -5.44803 2.44186e-05
       25162    -5.44812    -5.44803 2.44176e-05
       25163    -5.44781    -5.44803 2.44166e-05
       25164    -5.44749    -5.44803 2.44157e-05
       25165    -5.44847    -5.44803 2.44147e-05
       25166    -5.44847    -5.44803 2.44137e-05
       25167    -5.44879    -5.44803 2.44128e-05
       25168    -5.44879    -5.44803 2.44118e-05
       25169    -5.44878    -5.44803 2.44109e-05
       25170    -5.44845    -5.44803 2.44099e-05
       25171    -5.44844    -5.44803 2.44089e-05
       25172     -5.4481    -5.44803  2.4408e-05
       25173    -5.44808    -5.44803  2.4407e-05
       25174    -5.44774    -5.44803  2.4406e-05
       25175    -5.44772    -5.44803 2.44051e-05
       25176    -5.44737    -5.44803 2.44041e-05
       25177    -5.44703    -5.44803 2.44032e-05
       25178    -5.44668    -5.44803 2.44023e-05
       25179    -5.44665    -5.44803 2.44014e-05
       25180    -5.44662    -5.44803 2.44005e-05
       25181    -5.44658    -5.44803 2.43996e-05
       25182    -5.44687    -5.44803 2.43986e-05
       25183    -5.44619    -5.44803 2.43978e-05
       25184    -5.44616    -5.44803 2.43969e-05
       25185     -5.4458    -5.44803 2.43961e-05
       25186    -5.44543    -5.44803 2.43954e-05
       25187    -5.44507    -5.44803 2.43947e-05
       25188    -5.44535    -5.44803 2.43939e-05
       25189    -5.44531    -5.44803 2.43932e-05
       25190    -5.44591    -5.44803 2.43924e-05
       25191    -5.44587    -5.44803 2.43916e-05
       25192     -5.4455    -5.44803 2.43908e-05
       25193    -5.44545    -5.44803   2.439e-05
       25194    -5.44573    -5.44803 2.43893e-05
       25195    -5.44633    -5.44803 2.43884e-05
       25196    -5.44661    -5.44803 2.43875e-05
       25197    -5.44689    -5.44803 2.43865e-05
       25198    -5.44684    -5.44803 2.43856e-05
       25199    -5.44614    -5.44803 2.43848e-05
       25200    -5.44512    -5.44803 2.43841e-05
       25201    -5.44508    -5.44803 2.43834e-05
       25202    -5.44535    -5.44803 2.43827e-05
       25203    -5.44531    -5.44803 2.43819e-05
       25204    -5.44494    -5.44803 2.43813e-05
       25205    -5.44457    -5.44803 2.43807e-05
       25206    -5.44485    -5.44803   2.438e-05
       25207    -5.44448    -5.44803 2.43795e-05
       25208    -5.44476    -5.44803 2.43789e-05
       25209     -5.4444    -5.44803 2.43783e-05
       25210    -5.44403    -5.44803 2.43779e-05
       25211    -5.44399    -5.44803 2.43774e-05
       25212    -5.44428    -5.44803 2.43769e-05
       25213    -5.44424    -5.44803 2.43764e-05
       25214     -5.4442    -5.44803 2.43759e-05
       25215    -5.44449    -5.44803 2.43754e-05
       25216    -5.44413    -5.44803 2.43749e-05
       25217     -5.4441    -5.44803 2.43744e-05
       25218    -5.44439    -5.44803 2.43739e-05
       25219    -5.44469    -5.44803 2.43733e-05
       25220    -5.44401    -5.44803 2.43728e-05
       25221    -5.44334    -5.44803 2.43726e-05
       25222    -5.44364    -5.44803 2.43722e-05
       25223    -5.44362    -5.44803 2.43719e-05
       25224    -5.44425    -5.44803 2.43714e-05
       25225    -5.44391    -5.44803 2.43709e-05
       25226    -5.44454    -5.44803 2.43704e-05
       25227    -5.44421    -5.44803 2.43699e-05
       25228     -5.4442    -5.44802 2.43694e-05
       25229    -5.44613    -5.44802 2.43685e-05
       25230    -5.44645    -5.44802 2.43676e-05
       25231    -5.44644    -5.44802 2.43668e-05
       25232    -5.44677    -5.44802 2.43658e-05
