#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       25529     9.79124     9.64166   0.0025728
       25530     9.79973     9.64167  0.00257271
       25531     9.80935     9.64168  0.00257261
       25532     9.81799     9.64168  0.00257252
       25533     9.82495     9.64169  0.00257243
       25534     9.83305      9.6417  0.00257234
       25535      9.8423     9.64171  0.00257225
       25536     9.84986     9.64171  0.00257217
       25537     9.85645     9.64172  0.00257208
       25538     9.86349     9.64173  0.00257199
       25539     9.87098     9.64174  0.00257191
       25540      9.8768     9.64175  0.00257182
       25541     9.88237     9.64176  0.00257174
       25542     9.88769     9.64177  0.00257166
       25543     9.89419     9.64178  0.00257158
       25544     9.89832     9.64179  0.00257149
       25545     9.90293      9.6418  0.00257141
       25546     9.90661     9.64181  0.00257133
       25547     9.91077     9.64182  0.00257126
       25548       9.914     9.64183  0.00257118
       25549     9.91773     9.64184   0.0025711
       25550     9.92055     9.64185  0.00257102
       25551     9.92386     9.64186  0.00257094
       25552     9.92769     9.64187  0.00257087
       25553     9.93133     9.64189  0.00257079
       25554     9.93549      9.6419  0.00257072
       25555     9.93946     9.64191  0.00257064
       25556     9.94185     9.64192  0.00257057
       25557     9.94406     9.64193   0.0025705
       25558     9.94611     9.64194  0.00257042
       25559      9.9473     9.64196  0.00257035
       25560     9.94975     9.64197  0.00257028
       25561     9.95275     9.64198  0.00257021
       25562      9.9542     9.64199  0.00257013
       25563     9.95482       9.642  0.00257006
       25564      9.9553     9.64202  0.00256999
       25565     9.95707     9.64203  0.00256992
       25566     9.95943     9.64204  0.00256985
       25567     9.96097     9.64205  0.00256978
       25568      9.9624     9.64207  0.00256971
       25569     9.96231     9.64208  0.00256964
       25570     9.96283     9.64209  0.00256957
       25571     9.96256      9.6421   0.0025695
       25572     9.96148     9.64212  0.00256943
       25573     9.96103     9.64213  0.00256936
       25574      9.9612     9.64214  0.00256929
       25575     9.96201     9.64215  0.00256922
       25576     9.96345     9.64217  0.00256915
       25577     9.96552     9.64218  0.00256908
       25578     9.96471     9.64219  0.00256901
       25579     9.96453      9.6422  0.00256894
       25580     9.96431     9.64222  0.00256887
       25581     9.96261     9.64223   0.0025688
       25582     9.96227     9.64224  0.00256873
       25583     9.96048     9.64225  0.00256866
       25584     9.95863     9.64227  0.00256859
       25585     9.95956     9.64228  0.00256852
       25586     9.95904     9.64229  0.00256845
       25587     9.95777      9.6423  0.00256838
       25588     9.95647     9.64232  0.00256831
       25589     9.95371     9.64233  0.00256824
       25590     9.95234     9.64234  0.00256817
       25591     9.95305     9.64235  0.00256809
       25592     9.95231     9.64236  0.00256802
       25593     9.95225     9.64238  0.00256795
       25594     9.95145     9.64239  0.00256788
       25595     9.95132      9.6424  0.00256781
       25596     9.94974     9.64241  0.00256773
       25597     9.94884     9.64242  0.00256766
       25598     9.94791     9.64244  0.00256759
       25599     9.94694     9.64245  0.00256752
       25600     9.94593     9.64246  0.00256744
       25601      9.9449     9.64247  0.00256737
       25602     9.94453     9.64248   0.0025673
       25603      9.9427      9.6425  0.00256722
       25604     9.93942     9.64251  0.00256715
       25605     9.93681     9.64252  0.00256707
       25606     9.93557     9.64253    0.002567
       25607     9.93498     9.64254  0.00256693
       25608     9.93223     9.64255  0.00256685
       25609     9.93085     9.64256  0.00256677
       25610     9.92942     9.64258   0.0025667
       25611     9.92723     9.64259  0.00256662
       25612     9.92782      9.6426  0.00256655
       25613     9.92766     9.64261  0.00256647
       25614     9.92603     9.64262  0.00256639
       25615     9.92506     9.64263  0.00256632
       25616     9.92263     9.64264  0.00256624
       25617     9.92228     9.64265  0.00256616
       25618     9.92046     9.64266  0.00256609
       25619     9.91932     9.64267  0.00256601
       25620     9.91742     9.64269  0.00256593
       25621      9.9162      9.6427  0.00256585
       25622     9.91353     9.64271  0.00256577
       25623     9.91154     9.64272   0.0025657
       25624     9.90953     9.64273  0.00256562
       25625      9.9082     9.64274  0.00256554
       25626     9.90473     9.64275  0.00256546
       25627     9.90267     9.64276  0.00256538
       25628      9.9006     9.64277   0.0025653
       25629     9.89923     9.64278  0.00256522
       25630     9.89716     9.64279  0.00256514
       25631     9.89511      9.6428  0.00256505
       25632     9.89307     9.64281  0.00256497
       25633     9.89388     9.64282  0.00256489
       25634     9.89259     9.64283  0.00256481
       25635     9.89064     9.64284  0.00256473
       25636     9.88873     9.64285  0.00256465
       25637     9.88758     9.64286  0.00256456
       25638     9.88719     9.64287  0.00256448
       25639     9.88544     9.64288   0.0025644
       25640     9.88447     9.64288  0.00256432
       25641     9.88287     9.64289  0.00256423
       25642     9.88064      9.6429  0.00256415
       25643      9.8792     9.64291  0.00256407
       25644     9.87784     9.64292  0.00256398
       25645     9.87587     9.64293   0.0025639
       25646     9.87329     9.64294  0.00256382
       25647     9.86939     9.64295  0.00256373
       25648     9.86841     9.64296  0.00256365
       25649     9.86755     9.64297  0.00256356
       25650     9.86679     9.64297  0.00256348
       25651     9.86615     9.64298  0.00256339
       25652     9.86492     9.64299  0.00256331
       25653      9.8645       9.643  0.00256322
       25654     9.86491     9.64301  0.00256313
       25655     9.86403     9.64302  0.00256305
       25656     9.86327     9.64303  0.00256296
       25657     9.86334     9.64304  0.00256288
       25658     9.86282     9.64304  0.00256279
       25659     9.86313     9.64305  0.00256271
       25660     9.86215     9.64306  0.00256262
       25661      9.8627     9.64307  0.00256254
       25662     9.86267     9.64308  0.00256245
       25663     9.86206     9.64309  0.00256236
       25664     9.86229     9.64309  0.00256228
       25665     9.86404      9.6431  0.00256219
       25666     9.86522     9.64311  0.00256211
       25667     9.86723     9.64312  0.00256202
       25668     9.87077     9.64313  0.00256194
       25669     9.87373     9.64314  0.00256185
       25670     9.87399     9.64315  0.00256177
       25671     9.87509     9.64316  0.00256169
       25672     9.87772     9.64317   0.0025616
       25673     9.87976     9.64318  0.00256152
       25674     9.88193     9.64318  0.00256144
       25675     9.88353     9.64319  0.00256135
       25676     9.88736      9.6432  0.00256127
       25677      9.8899     9.64321  0.00256119
       25678     9.89257     9.64322  0.00256111
       25679     9.89608     9.64323  0.00256103
       25680     9.89829     9.64324  0.00256095
       25681     9.90133     9.64325  0.00256087
       25682     9.90379     9.64326  0.00256079
       25683     9.90708     9.64327  0.00256071
       25684      9.9112     9.64328  0.00256063
       25685     9.91544     9.64329  0.00256055
       25686     9.91838      9.6433  0.00256048
       25687     9.92357     9.64332   0.0025604
       25688     9.92816     9.64333  0.00256032
       25689     9.93145     9.64334  0.00256025
       25690     9.93557     9.64335  0.00256017
       25691     9.94049     9.64336   0.0025601
       25692     9.94412     9.64337  0.00256003
       25693     9.94926     9.64338  0.00255996
       25694      9.9552      9.6434  0.00255989
       25695     9.96054     9.64341  0.00255982
       25696     9.96455     9.64342  0.00255975
       25697     9.96795     9.64343  0.00255968
       25698     9.97355     9.64345  0.00255961
       25699     9.97852     9.64346  0.00255954
       25700     9.98427     9.64347  0.00255948
       25701     9.98867     9.64349  0.00255941
       25702     9.99313      9.6435  0.00255935
       25703     9.99906     9.64351  0.00255929
       25704     10.0029     9.64353  0.00255923
       25705     10.0082     9.64354  0.00255917
       25706     10.0121     9.64356  0.00255911
       25707     10.0161     9.64357  0.00255905
       25708     10.0207     9.64359  0.00255899
       25709     10.0261      9.6436  0.00255894
       25710     10.0322     9.64362  0.00255888
       25711     10.0361     9.64363  0.00255883
       25712     10.0407     9.64365  0.00255877
       25713     10.0453     9.64366  0.00255872
       25714     10.0499     9.64368  0.00255867
       25715      10.055     9.64369  0.00255862
       25716     10.0595     9.64371  0.00255857
       25717     10.0659     9.64373  0.00255853
       25718     10.0716     9.64374  0.00255848
       25719     10.0765     9.64376  0.00255844
       25720     10.0805     9.64378  0.00255839
       25721     10.0851     9.64379  0.00255835
       25722     10.0897     9.64381  0.00255831
       25723      10.094     9.64383  0.00255827
       25724     10.0976     9.64385  0.00255823
       25725     10.1009     9.64386   0.0025582
       25726     10.1048     9.64388  0.00255816
       25727     10.1079      9.6439  0.00255812
       25728     10.1121     9.64392  0.00255809
       25729     10.1155     9.64394  0.00255805
       25730     10.1179     9.64396  0.00255802
       25731     10.1209     9.64397  0.00255799
       25732     10.1236     9.64399  0.00255796
       25733     10.1261     9.64401  0.00255793
       25734     10.1284     9.64403   0.0025579
       25735     10.1311     9.64405  0.00255787
       25736     10.1308     9.64407  0.00255784
       25737     10.1337     9.64409  0.00255781
       25738     10.1329     9.64411  0.00255778
       25739     10.1339     9.64412  0.00255775
       25740     10.1353     9.64414  0.00255772
       25741     10.1372     9.64416   0.0025577
       25742      10.136     9.64418  0.00255767
       25743     10.1367      9.6442  0.00255764
       25744     10.1363     9.64422  0.00255761
       25745      10.135     9.64424  0.00255758
       25746     10.1342     9.64426  0.00255755
       25747     10.1337     9.64428  0.00255753
       25748      10.133      9.6443   0.0025575
       25749     10.1313     9.64432  0.00255747
       25750       10.13     9.64433  0.00255744
       25751     10.1278     9.64435  0.00255741
       25752      10.126     9.64437  0.00255738
       25753     10.1225     9.64439  0.00255734
       25754     10.1202     9.64441  0.00255731
       25755     10.1155     9.64443  0.00255728
       25756     10.1127     9.64445  0.00255724
       25757     10.1089     9.64446  0.00255721
       25758     10.1049     9.64448  0.00255717
       25759     10.1006      9.6445  0.00255713
       25760     10.0968     9.64452  0.00255709
       25761     10.0914     9.64453  0.00255705
       25762     10.0858     9.64455  0.00255701
       25763     10.0799     9.64457  0.00255697
       25764     10.0739     9.64458  0.00255692
       25765     10.0677      9.6446  0.00255688
       25766     10.0619     9.64462  0.00255683
       25767     10.0567     9.64463  0.00255678
       25768     10.0514     9.64465  0.00255673
       25769     10.0452     9.64466  0.00255668
       25770     10.0374     9.64468  0.00255662
       25771     10.0308     9.64469  0.00255657
       25772     10.0249     9.64471  0.00255651
       25773     10.0181     9.64472  0.00255645
       25774     10.0119     9.64474  0.00255639
       25775     10.0062     9.64475  0.00255633
       25776     9.99981     9.64477  0.00255627
       25777      9.9954     9.64478  0.00255621
       25778     9.98737     9.64479  0.00255614
       25779     9.97998     9.64481  0.00255608
       25780     9.97322     9.64482  0.00255601
       25781     9.96569     9.64483  0.00255594
       25782     9.95669     9.64484  0.00255587
       25783     9.94977     9.64485   0.0025558
       25784      9.9428     9.64487  0.00255573
       25785     9.93651     9.64488  0.00255565
       25786     9.92948     9.64489  0.00255558
       25787     9.92173      9.6449   0.0025555
       25788     9.91326     9.64491  0.00255542
       25789     9.90478     9.64492  0.00255534
       25790     9.89701     9.64493  0.00255526
       25791     9.88854     9.64494  0.00255518
       25792     9.88148     9.64495   0.0025551
       25793     9.87586     9.64496  0.00255502
       25794     9.86813     9.64497  0.00255493
       25795     9.86042     9.64497  0.00255485
       25796     9.85274     9.64498  0.00255476
       25797     9.84368     9.64499  0.00255467
       25798     9.83818       9.645  0.00255458
       25799       9.832       9.645  0.00255449
       25800     9.82586     9.64501  0.00255441
       25801     9.81906     9.64502  0.00255432
       25802     9.81159     9.64503  0.00255422
       25803     9.80416     9.64503  0.00255413
       25804      9.7982     9.64504  0.00255404
       25805     9.79015     9.64504  0.00255395
       25806     9.78357     9.64505  0.00255385
       25807     9.77563     9.64505  0.00255376
       25808     9.76985     9.64506  0.00255367
       25809     9.76201     9.64506  0.00255357
       25810     9.75421     9.64507  0.00255348
       25811     9.74717     9.64507  0.00255338
       25812     9.73948     9.64507  0.00255328
       25813     9.73185     9.64508  0.00255319
       25814     9.72497     9.64508  0.00255309
       25815     9.71815     9.64508  0.00255299
       25816     9.71138     9.64509   0.0025529
       25817     9.70397     9.64509   0.0025528
       25818     9.69802     9.64509   0.0025527
       25819     9.69142     9.64509   0.0025526
       25820     9.68629     9.64509   0.0025525
       25821     9.67911      9.6451   0.0025524
       25822     9.67552      9.6451  0.00255231
       25823     9.66775      9.6451  0.00255221
       25824     9.66075      9.6451  0.00255211
       25825     9.65382      9.6451  0.00255201
       25826     9.64767      9.6451  0.00255191
       25827     9.64159      9.6451  0.00255181
       25828      9.6363      9.6451  0.00255171
       25829      9.6318      9.6451  0.00255161
       25830     9.62667      9.6451  0.00255152
       25831     9.62093      9.6451  0.00255142
       25832     9.61527     9.64509  0.00255132
       25833     9.60972     9.64509  0.00255122
       25834     9.60567     9.64509  0.00255112
       25835     9.60032     9.64509  0.00255102
       25836     9.59438     9.64509  0.00255093
       25837     9.58854     9.64509  0.00255083
       25838     9.58353     9.64508  0.00255073
       25839     9.58076     9.64508  0.00255063
       25840     9.57459     9.64508  0.00255054
       25841     9.56927     9.64508  0.00255044
       25842     9.56621     9.64507  0.00255034
       25843     9.56188     9.64507  0.00255024
       25844     9.55771     9.64507  0.00255015
       25845     9.55229     9.64506  0.00255005
       25846     9.54915     9.64506  0.00254996
       25847     9.54548     9.64505  0.00254986
       25848     9.54269     9.64505  0.00254977
       25849     9.53937     9.64505  0.00254967
       25850     9.53625     9.64504  0.00254957
       25851     9.53403     9.64504  0.00254948
       25852     9.52918     9.64503  0.00254938
       25853     9.52665     9.64503  0.00254929
       25854     9.52434     9.64502   0.0025492
       25855     9.52295     9.64502   0.0025491
       25856     9.52037     9.64501  0.00254901
       25857     9.51873     9.64501  0.00254891
       25858     9.51731       9.645  0.00254882
       25859     9.51755       9.645  0.00254873
       25860     9.51731     9.64499  0.00254863
       25861     9.51592     9.64499  0.00254854
       25862     9.51618     9.64499  0.00254845
       25863       9.516     9.64498  0.00254835
       25864     9.51608     9.64498  0.00254826
       25865     9.51642     9.64497  0.00254816
       25866     9.51702     9.64497  0.00254807
       25867     9.51649     9.64496  0.00254798
       25868     9.51834     9.64496  0.00254788
       25869     9.51836     9.64495  0.00254779
       25870     9.52077     9.64495   0.0025477
       25871     9.52205     9.64494   0.0025476
       25872      9.5229     9.64494  0.00254751
       25873     9.52264     9.64493  0.00254741
       25874     9.52477     9.64493  0.00254732
       25875     9.52579     9.64492  0.00254722
       25876      9.5278     9.64492  0.00254713
       25877     9.53082     9.64491  0.00254704
       25878     9.53412     9.64491  0.00254694
       25879     9.53773      9.6449  0.00254685
       25880     9.54445      9.6449  0.00254675
       25881     9.54864      9.6449  0.00254665
       25882     9.55312     9.64489  0.00254656
       25883     9.55861     9.64489  0.00254646
       25884     9.56298     9.64489  0.00254637
       25885     9.56834     9.64488  0.00254627
       25886     9.57541     9.64488  0.00254617
       25887     9.58136     9.64488  0.00254608
       25888     9.58971     9.64488  0.00254598
       25889     9.59552     9.64487  0.00254588
       25890     9.60232     9.64487  0.00254578
       25891     9.60939     9.64487  0.00254568
       25892     9.61745     9.64487  0.00254559
       25893     9.62577     9.64487  0.00254549
       25894     9.63437     9.64487  0.00254539
       25895     9.64181     9.64487  0.00254529
       25896     9.65092     9.64487  0.00254519
       25897     9.65958     9.64487  0.00254509
       25898     9.66919     9.64487    0.002545
       25899     9.67975     9.64487   0.0025449
       25900     9.68841     9.64487   0.0025448
       25901      9.6966     9.64488   0.0025447
       25902     9.70641     9.64488  0.00254461
       25903     9.71503     9.64488  0.00254451
       25904     9.72737     9.64488  0.00254441
       25905     9.73778     9.64489  0.00254432
       25906     9.74979     9.64489  0.00254422
       25907     9.76127      9.6449  0.00254413
       25908     9.77291      9.6449  0.00254404
       25909     9.78329     9.64491  0.00254394
       25910     9.79663     9.64491  0.00254385
       25911     9.80799     9.64492  0.00254376
       25912     9.82018     9.64493  0.00254367
       25913     9.83247     9.64493  0.00254358
       25914     9.84486     9.64494   0.0025435
       25915     9.85593     9.64495  0.00254341
       25916     9.86847     9.64496  0.00254333
       25917     9.88178     9.64497  0.00254325
       25918     9.89514     9.64498  0.00254317
       25919     9.90641     9.64499  0.00254309
       25920      9.9184       9.645  0.00254301
       25921      9.9311     9.64501  0.00254294
       25922     9.94238     9.64502  0.00254287
       25923     9.95716     9.64503   0.0025428
       25924     9.97119     9.64504  0.00254273
       25925     9.98305     9.64506  0.00254267
       25926     9.99696     9.64507   0.0025426
       25927     10.0087     9.64508  0.00254254
       25928      10.021      9.6451  0.00254249
       25929     10.0325     9.64511  0.00254243
       25930     10.0432     9.64513  0.00254238
       25931     10.0558     9.64515  0.00254233
       25932     10.0676     9.64516  0.00254229
       25933     10.0778     9.64518  0.00254224
       25934     10.0913      9.6452   0.0025422
       25935     10.1025     9.64521  0.00254217
       25936     10.1142     9.64523  0.00254213
       25937     10.1242     9.64525   0.0025421
       25938      10.134     9.64527  0.00254207
       25939     10.1443     9.64529  0.00254205
       25940     10.1536     9.64531  0.00254203
       25941     10.1633     9.64533  0.00254201
       25942     10.1755     9.64535  0.00254199
       25943     10.1852     9.64537  0.00254198
       25944      10.194     9.64539  0.00254197
       25945     10.2031     9.64541  0.00254196
       25946     10.2118     9.64543  0.00254196
       25947     10.2181     9.64546  0.00254195
       25948      10.226     9.64548  0.00254196
       25949     10.2336      9.6455  0.00254196
       25950     10.2394     9.64552  0.00254196
       25951     10.2455     9.64555  0.00254197
       25952     10.2511     9.64557  0.00254198
       25953     10.2563     9.64559  0.00254199
       25954     10.2617     9.64562    0.002542
       25955      10.266     9.64564  0.00254202
       25956     10.2698     9.64566  0.00254203
       25957     10.2724     9.64569  0.00254205
       25958     10.2752     9.64571  0.00254207
       25959     10.2775     9.64574  0.00254209
       25960       10.28     9.64576  0.00254211
       25961      10.282     9.64579  0.00254213
       25962     10.2828     9.64581  0.00254215
       25963     10.2831     9.64584  0.00254217
       25964     10.2821     9.64586  0.00254219
       25965     10.2812     9.64588  0.00254221
       25966     10.2812     9.64591  0.00254223
       25967     10.2793     9.64593  0.00254225
       25968     10.2775     9.64596  0.00254226
       25969     10.2731     9.64598  0.00254228
       25970     10.2695     9.64601   0.0025423
       25971     10.2653     9.64603  0.00254231
       25972     10.2613     9.64605  0.00254232
       25973      10.256     9.64608  0.00254233
       25974     10.2501      9.6461  0.00254234
       25975      10.243     9.64612  0.00254235
       25976     10.2367     9.64615  0.00254235
       25977     10.2298     9.64617  0.00254235
       25978     10.2203     9.64619  0.00254235
       25979     10.2117     9.64621  0.00254235
       25980     10.2018     9.64623  0.00254234
       25981     10.1921     9.64625  0.00254233
       25982     10.1818     9.64628  0.00254231
       25983      10.171      9.6463   0.0025423
       25984     10.1598     9.64632  0.00254228
       25985      10.148     9.64633  0.00254225
       25986     10.1364     9.64635  0.00254222
       25987     10.1236     9.64637  0.00254219
       25988     10.1097     9.64639  0.00254216
       25989     10.0945     9.64641  0.00254212
       25990     10.0804     9.64642  0.00254207
       25991     10.0672     9.64644  0.00254203
       25992     10.0536     9.64646  0.00254198
       25993     10.0389     9.64647  0.00254193
       25994     10.0231     9.64649  0.00254187
       25995      10.007      9.6465  0.00254181
       25996     9.99256     9.64651  0.00254175
       25997     9.97358     9.64652  0.00254168
       25998     9.95712     9.64654  0.00254161
       25999     9.94036     9.64655  0.00254154
       26000     9.92191     9.64656  0.00254146
       26001     9.90391     9.64657  0.00254138
       26002     9.88496     9.64658   0.0025413
       26003      9.8658     9.64659  0.00254122
       26004     9.84715     9.64659  0.00254113
       26005     9.82904      9.6466  0.00254104
       26006     9.81006     9.64661  0.00254095
       26007     9.79025     9.64661  0.00254086
       26008     9.76963     9.64662  0.00254077
       26009     9.75175     9.64662  0.00254067
       26010     9.73309     9.64662  0.00254058
       26011     9.71369     9.64663  0.00254048
       26012     9.69428     9.64663  0.00254039
       26013     9.67486     9.64663  0.00254029
       26014     9.65548     9.64663  0.00254019
       26015     9.63615     9.64663  0.00254009
       26016      9.6183     9.64663     0.00254
       26017     9.59772     9.64663   0.0025399
       26018     9.57796     9.64662   0.0025398
       26019     9.55904     9.64662  0.00253971
       26020       9.541     9.64662  0.00253961
       26021     9.52243     9.64661  0.00253952
       26022     9.50336     9.64661  0.00253943
       26023     9.48381      9.6466  0.00253934
       26024     9.46592     9.64659  0.00253925
       26025      9.4497     9.64659  0.00253916
       26026     9.43165     9.64658  0.00253908
       26027      9.4139     9.64657    0.002539
       26028     9.39718     9.64656  0.00253892
       26029     9.38009     9.64655  0.00253884
       26030     9.36548     9.64654  0.00253877
       26031     9.34983     9.64653  0.00253869
       26032     9.33527     9.64651  0.00253863
       26033     9.31971      9.6465  0.00253856
       26034     9.30597     9.64649  0.00253849
       26035     9.29338     9.64648  0.00253843
       26036     9.28053     9.64646  0.00253837
       26037     9.26672     9.64645  0.00253832
       26038     9.25479     9.64643  0.00253827
       26039     9.24194     9.64642  0.00253822
       26040     9.23029      9.6464  0.00253817
       26041     9.21913     9.64638  0.00253812
       26042      9.2092     9.64637  0.00253808
       26043     9.19908     9.64635  0.00253804
       26044     9.19019     9.64633  0.00253801
       26045     9.18113     9.64631  0.00253797
       26046     9.17191      9.6463  0.00253794
       26047     9.16392     9.64628  0.00253791
       26048     9.15578     9.64626  0.00253788
       26049     9.14961     9.64624  0.00253786
       26050     9.14398     9.64622  0.00253783
       26051     9.13537      9.6462  0.00253781
       26052     9.13014     9.64618  0.00253779
       26053     9.12404     9.64616  0.00253777
       26054     9.11991     9.64614  0.00253776
       26055     9.11492     9.64612  0.00253774
       26056     9.11258      9.6461  0.00253773
       26057     9.11078     9.64608  0.00253771
       26058     9.10952     9.64606   0.0025377
       26059     9.10879     9.64604  0.00253768
       26060     9.10786     9.64602  0.00253767
       26061     9.10674       9.646  0.00253766
       26062     9.10613     9.64598  0.00253764
       26063     9.10602     9.64596  0.00253763
       26064     9.10709     9.64594  0.00253762
       26065     9.10864     9.64591   0.0025376
       26066     9.10923     9.64589  0.00253759
       26067     9.11169     9.64587  0.00253758
       26068     9.11458     9.64585  0.00253756
       26069      9.1179     9.64583  0.00253754
       26070     9.12162     9.64581  0.00253753
       26071     9.12503     9.64579  0.00253751
       26072     9.13023     9.64577  0.00253749
       26073     9.13719     9.64575  0.00253747
       26074     9.14167     9.64573  0.00253744
       26075     9.14717     9.64572  0.00253742
       26076     9.15298      9.6457  0.00253739
       26077     9.15978     9.64568  0.00253736
       26078     9.16402     9.64566  0.00253733
       26079     9.17063     9.64564   0.0025373
       26080     9.17676     9.64562  0.00253726
       26081      9.1845     9.64561  0.00253723
       26082     9.19454     9.64559  0.00253719
       26083     9.20051     9.64557  0.00253715
       26084     9.20733     9.64555  0.00253711
       26085     9.21356     9.64554  0.00253707
       26086     9.22272     9.64552  0.00253702
       26087     9.23265     9.64551  0.00253697
       26088     9.24123     9.64549  0.00253692
       26089     9.24985     9.64547  0.00253687
       26090     9.25849     9.64546  0.00253682
       26091     9.26712     9.64545  0.00253676
       26092     9.27502     9.64543   0.0025367
       26093     9.28428     9.64542  0.00253664
       26094     9.29206      9.6454  0.00253658
       26095     9.29763     9.64539  0.00253652
       26096     9.30591     9.64538  0.00253646
       26097     9.31407     9.64536  0.00253639
       26098     9.32139     9.64535  0.00253632
       26099     9.32854     9.64534  0.00253626
       26100      9.3348     9.64533  0.00253619
       26101     9.34156     9.64532  0.00253612
       26102     9.34882     9.64531  0.00253605
       26103     9.35586     9.64529  0.00253597
       26104     9.36194     9.64528   0.0025359
       26105     9.36777     9.64527  0.00253582
       26106     9.37192     9.64526  0.00253575
       26107     9.37649     9.64525  0.00253567
       26108     9.38219     9.64524  0.00253559
       26109     9.38688     9.64523  0.00253552
       26110     9.39195     9.64522  0.00253544
       26111      9.3953     9.64521  0.00253536
       26112     9.39832      9.6452  0.00253528
       26113     9.40171     9.64519   0.0025352
       26114     9.40477     9.64518  0.00253512
       26115     9.40677     9.64518  0.00253504
       26116     9.40842     9.64517  0.00253496
       26117     9.41113     9.64516  0.00253488
       26118     9.41278     9.64515   0.0025348
       26119     9.41337     9.64514  0.00253471
       26120     9.41501     9.64513  0.00253463
       26121      9.4163     9.64512  0.00253455
       26122     9.41582     9.64511  0.00253447
       26123     9.41499      9.6451  0.00253439
       26124     9.41522      9.6451  0.00253431
       26125     9.41439     9.64509  0.00253422
       26126     9.41322     9.64508  0.00253414
       26127     9.41101     9.64507  0.00253406
       26128     9.40846     9.64506  0.00253398
       26129     9.40698     9.64505   0.0025339
       26130     9.40448     9.64504  0.00253382
       26131     9.40095     9.64503  0.00253374
       26132      9.3971     9.64502  0.00253366
       26133     9.39154     9.64501  0.00253358
       26134      9.3885       9.645   0.0025335
       26135     9.38518     9.64499  0.00253343
       26136     9.38015     9.64498  0.00253335
       26137     9.37485     9.64497  0.00253327
       26138     9.36857     9.64496   0.0025332
       26139     9.36344     9.64495  0.00253313
       26140     9.35666     9.64494  0.00253305
       26141     9.35103     9.64493  0.00253298
       26142     9.34658     9.64492  0.00253291
       26143     9.34121     9.64491  0.00253284
       26144     9.33562     9.64489  0.00253277
       26145     9.32912     9.64488   0.0025327
       26146     9.32171     9.64487  0.00253263
       26147     9.31482     9.64486  0.00253257
       26148     9.30776     9.64484  0.00253251
       26149     9.30194     9.64483  0.00253244
       26150     9.29596     9.64482  0.00253238
       26151       9.287      9.6448  0.00253232
       26152     9.27719     9.64479  0.00253226
       26153     9.26866     9.64478  0.00253221
       26154     9.26143     9.64476  0.00253215
       26155     9.25196     9.64475   0.0025321
       26156     9.24381     9.64473  0.00253205
       26157     9.23556     9.64472    0.002532
       26158     9.22723      9.6447  0.00253196
       26159     9.21883     9.64468  0.00253191
       26160     9.21108     9.64467  0.00253187
       26161     9.20327     9.64465  0.00253183
       26162       9.194     9.64463  0.00253179
       26163     9.18612     9.64461  0.00253175
       26164     9.17751      9.6446  0.00253172
       26165     9.17101     9.64458  0.00253169
       26166     9.16239     9.64456  0.00253166
       26167     9.15448     9.64454  0.00253163
       26168      9.1459     9.64452  0.00253161
       26169     9.13523      9.6445  0.00253158
       26170     9.12884     9.64448  0.00253156
       26171     9.12109     9.64446  0.00253155
       26172     9.11129     9.64444  0.00253153
       26173     9.10158     9.64442  0.00253152
       26174     9.09266      9.6444  0.00253151
       26175     9.08456     9.64438   0.0025315
       26176     9.07657     9.64436   0.0025315
       26177      9.0666     9.64434   0.0025315
       26178      9.0603     9.64431   0.0025315
       26179     9.05275     9.64429  0.00253151
       26180     9.04537     9.64427  0.00253151
       26181     9.03817     9.64425  0.00253152
       26182     9.03117     9.64422  0.00253153
       26183     9.02437      9.6442  0.00253155
       26184     9.01851     9.64417  0.00253156
       26185     9.01217     9.64415  0.00253158
       26186     9.00961     9.64413   0.0025316
       26187     9.00447      9.6441  0.00253162
       26188     8.99891     9.64408  0.00253164
       26189     8.99294     9.64405  0.00253167
       26190     8.98797     9.64403   0.0025317
       26191     8.98331       9.644  0.00253173
       26192     8.97969     9.64398  0.00253176
       26193     8.97499     9.64395  0.00253179
       26194     8.96994     9.64393  0.00253182
       26195     8.96597      9.6439  0.00253186
       26196     8.96379     9.64387   0.0025319
       26197     8.96271     9.64385  0.00253193
       26198     8.96062     9.64382  0.00253197
       26199     8.96036      9.6438  0.00253201
       26200     8.95911     9.64377  0.00253205
       26201     8.95971     9.64374  0.00253208
       26202     8.95934     9.64372  0.00253212
       26203     8.96015     9.64369  0.00253216
       26204     8.95859     9.64366   0.0025322
       26205     8.95893     9.64364  0.00253224
       26206     8.96117     9.64361  0.00253227
       26207     8.96178     9.64359  0.00253231
       26208     8.96361     9.64356  0.00253235
       26209     8.96666     9.64353  0.00253238
       26210     8.96952     9.64351  0.00253242
       26211     8.97431     9.64348  0.00253245
       26212     8.97893     9.64346  0.00253248
       26213     8.98338     9.64343  0.00253251
       26214     8.98978     9.64341  0.00253253
       26215     8.99672     9.64338  0.00253256
       26216     9.00562     9.64336  0.00253258
       26217     9.01436     9.64333  0.00253259
       26218     9.02506     9.64331  0.00253261
       26219      9.0349     9.64329  0.00253262
       26220     9.04457     9.64327  0.00253262
       26221      9.0555     9.64324  0.00253263
       26222     9.06345     9.64322  0.00253263
       26223     9.07476      9.6432  0.00253262
       26224      9.0859     9.64318  0.00253261
       26225     9.09758     9.64316   0.0025326
       26226     9.10979     9.64314  0.00253259
       26227      9.1204     9.64312  0.00253257
       26228     9.13506      9.6431  0.00253255
