#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       14995   0.0509318   0.0486409 6.10714e-05
       14996   0.0507919   0.0486411 6.10675e-05
       14997   0.0506546   0.0486412 6.10636e-05
       14998   0.0505208   0.0486413 6.10596e-05
       14999   0.0503896   0.0486414 6.10557e-05
       15000   0.0502609   0.0486416 6.10517e-05
       15001   0.0501359   0.0486417 6.10477e-05
       15002   0.0500133   0.0486417 6.10437e-05
       15003   0.0498936   0.0486418 6.10397e-05
       15004    0.049777   0.0486419 6.10357e-05
       15005   0.0496632    0.048642 6.10317e-05
       15006   0.0495525    0.048642 6.10276e-05
       15007   0.0494448   0.0486421 6.10236e-05
       15008   0.0493394   0.0486421 6.10195e-05
       15009   0.0492368   0.0486422 6.10155e-05
       15010   0.0491368   0.0486422 6.10114e-05
       15011   0.0490394   0.0486422 6.10074e-05
       15012   0.0489447   0.0486422 6.10033e-05
       15013   0.0488525   0.0486423 6.09992e-05
       15014   0.0487626   0.0486423 6.09952e-05
       15015   0.0486759   0.0486423 6.09911e-05
       15016   0.0485911   0.0486423  6.0987e-05
       15017   0.0485085   0.0486423  6.0983e-05
       15018   0.0484281   0.0486422 6.09789e-05
       15019   0.0483502   0.0486422 6.09749e-05
       15020   0.0482744   0.0486422 6.09708e-05
       15021   0.0482008   0.0486422 6.09668e-05
       15022   0.0481293   0.0486421 6.09627e-05
       15023   0.0480597   0.0486421 6.09587e-05
       15024   0.0479923   0.0486421 6.09546e-05
       15025   0.0479266    0.048642 6.09506e-05
       15026   0.0478626    0.048642 6.09466e-05
       15027   0.0478003   0.0486419 6.09425e-05
       15028   0.0477399   0.0486418 6.09385e-05
       15029   0.0476804   0.0486418 6.09345e-05
       15030   0.0476229   0.0486417 6.09305e-05
       15031   0.0475668   0.0486416 6.09265e-05
       15032    0.047512   0.0486416 6.09224e-05
       15033   0.0474586   0.0486415 6.09184e-05
       15034   0.0474066   0.0486414 6.09144e-05
       15035   0.0473555   0.0486413 6.09105e-05
       15036   0.0473054   0.0486412 6.09065e-05
       15037   0.0472563   0.0486411 6.09025e-05
       15038   0.0472079    0.048641 6.08985e-05
       15039   0.0471606   0.0486409 6.08945e-05
       15040   0.0471143   0.0486408 6.08906e-05
       15041   0.0470684   0.0486407 6.08866e-05
       15042   0.0470229   0.0486406 6.08827e-05
       15043   0.0469777   0.0486405 6.08787e-05
       15044   0.0469335   0.0486404 6.08748e-05
       15045   0.0468896   0.0486403 6.08708e-05
       15046   0.0468461   0.0486402 6.08669e-05
       15047   0.0468026     0.04864  6.0863e-05
       15048   0.0467593   0.0486399 6.08591e-05
       15049   0.0467166   0.0486398 6.08552e-05
       15050   0.0466737   0.0486397 6.08513e-05
       15051   0.0466309   0.0486395 6.08474e-05
       15052   0.0465879   0.0486394 6.08435e-05
       15053   0.0465452   0.0486393 6.08396e-05
       15054   0.0465019   0.0486391 6.08357e-05
       15055   0.0464585    0.048639 6.08319e-05
       15056   0.0464148   0.0486388  6.0828e-05
       15057    0.046371   0.0486387 6.08241e-05
       15058   0.0463266   0.0486385 6.08203e-05
       15059    0.046282   0.0486384 6.08165e-05
       15060    0.046237   0.0486382 6.08126e-05
       15061   0.0461912    0.048638 6.08088e-05
       15062   0.0461447   0.0486379  6.0805e-05
       15063   0.0460978   0.0486377 6.08012e-05
       15064   0.0460503   0.0486375 6.07974e-05
       15065   0.0460023   0.0486374 6.07936e-05
       15066   0.0459535   0.0486372 6.07898e-05
       15067   0.0459041    0.048637 6.07861e-05
       15068   0.0458541   0.0486368 6.07823e-05
       15069    0.045803   0.0486366 6.07786e-05
       15070   0.0457515   0.0486364 6.07748e-05
       15071   0.0456996   0.0486362 6.07711e-05
       15072   0.0456466    0.048636 6.07674e-05
       15073    0.045593   0.0486358 6.07637e-05
       15074   0.0455388   0.0486356   6.076e-05
       15075   0.0454837   0.0486354 6.07564e-05
       15076   0.0454279   0.0486352 6.07527e-05
       15077   0.0453714    0.048635 6.07491e-05
       15078   0.0453144   0.0486348 6.07454e-05
       15079   0.0452568   0.0486345 6.07418e-05
       15080   0.0451983   0.0486343 6.07382e-05
       15081   0.0451391   0.0486341 6.07346e-05
       15082   0.0450791   0.0486339 6.07311e-05
       15083    0.045019   0.0486336 6.07275e-05
       15084   0.0449578   0.0486334  6.0724e-05
       15085   0.0448967   0.0486331 6.07205e-05
       15086   0.0448345   0.0486329  6.0717e-05
       15087   0.0447722   0.0486326 6.07135e-05
       15088   0.0447094   0.0486324   6.071e-05
       15089   0.0446463   0.0486321 6.07065e-05
       15090   0.0445831   0.0486318 6.07031e-05
       15091   0.0445194   0.0486316 6.06997e-05
       15092    0.044455   0.0486313 6.06963e-05
       15093   0.0443908    0.048631 6.06929e-05
       15094   0.0443263   0.0486307 6.06896e-05
       15095   0.0442622   0.0486304 6.06863e-05
       15096   0.0441978   0.0486301  6.0683e-05
       15097   0.0441335   0.0486298 6.06797e-05
       15098   0.0440695   0.0486295 6.06764e-05
       15099   0.0440053   0.0486292 6.06732e-05
       15100   0.0439416   0.0486289 6.06699e-05
       15101   0.0438779   0.0486286 6.06667e-05
       15102   0.0438145   0.0486283 6.06635e-05
       15103   0.0437515    0.048628 6.06604e-05
       15104   0.0436888   0.0486276 6.06573e-05
       15105   0.0436269   0.0486273 6.06541e-05
       15106   0.0435653    0.048627 6.06511e-05
       15107   0.0435043   0.0486266  6.0648e-05
       15108    0.043444   0.0486263 6.06449e-05
       15109   0.0433844   0.0486259 6.06419e-05
       15110   0.0433257   0.0486256 6.06389e-05
       15111   0.0432675   0.0486252 6.06359e-05
       15112   0.0432103   0.0486249  6.0633e-05
       15113   0.0431542   0.0486245 6.06301e-05
       15114   0.0430987   0.0486241 6.06272e-05
       15115   0.0430446   0.0486238 6.06243e-05
       15116   0.0429914   0.0486234 6.06214e-05
       15117   0.0429396    0.048623 6.06186e-05
       15118   0.0428892   0.0486226 6.06157e-05
       15119   0.0428399   0.0486223 6.06129e-05
       15120    0.042792   0.0486219 6.06101e-05
       15121   0.0427454   0.0486215 6.06074e-05
       15122   0.0427005   0.0486211 6.06046e-05
       15123   0.0426569   0.0486207 6.06019e-05
       15124   0.0426148   0.0486203 6.05992e-05
       15125   0.0425744   0.0486199 6.05965e-05
       15126   0.0425356   0.0486195 6.05939e-05
       15127   0.0424984   0.0486191 6.05912e-05
       15128    0.042463   0.0486187 6.05886e-05
       15129   0.0424295   0.0486183 6.05859e-05
       15130   0.0423977   0.0486179 6.05833e-05
       15131   0.0423678   0.0486175 6.05807e-05
       15132   0.0423399    0.048617 6.05781e-05
       15133   0.0423136   0.0486166 6.05756e-05
       15134   0.0422894   0.0486162  6.0573e-05
       15135   0.0422675   0.0486158 6.05705e-05
       15136   0.0422477   0.0486154 6.05679e-05
       15137     0.04223   0.0486149 6.05654e-05
       15138   0.0422144   0.0486145 6.05629e-05
       15139   0.0422011   0.0486141 6.05603e-05
       15140     0.04219   0.0486137 6.05578e-05
       15141   0.0421812   0.0486132 6.05553e-05
       15142   0.0421747   0.0486128 6.05528e-05
       15143   0.0421705   0.0486124 6.05503e-05
       15144    0.042169    0.048612 6.05478e-05
       15145   0.0421696   0.0486115 6.05453e-05
       15146   0.0421725   0.0486111 6.05428e-05
       15147    0.042178   0.0486107 6.05403e-05
       15148   0.0421861   0.0486103 6.05378e-05
       15149   0.0421967   0.0486098 6.05353e-05
       15150   0.0422099   0.0486094 6.05327e-05
       15151   0.0422256    0.048609 6.05302e-05
       15152    0.042244   0.0486086 6.05277e-05
       15153    0.042265   0.0486082 6.05251e-05
       15154   0.0422884   0.0486077 6.05226e-05
       15155   0.0423148   0.0486073   6.052e-05
       15156   0.0423439   0.0486069 6.05174e-05
       15157   0.0423757   0.0486065 6.05148e-05
       15158   0.0424105   0.0486061 6.05122e-05
       15159   0.0424476   0.0486057 6.05096e-05
       15160   0.0424876   0.0486053 6.05069e-05
       15161   0.0425305   0.0486049 6.05043e-05
       15162   0.0425764   0.0486045 6.05016e-05
       15163   0.0426251   0.0486041 6.04989e-05
       15164   0.0426766   0.0486037 6.04962e-05
       15165   0.0427316   0.0486033 6.04934e-05
       15166    0.042789   0.0486029 6.04906e-05
       15167   0.0428493   0.0486026 6.04878e-05
       15168    0.042913   0.0486022  6.0485e-05
       15169   0.0429794   0.0486018 6.04822e-05
       15170   0.0430485   0.0486014 6.04793e-05
       15171   0.0431204   0.0486011 6.04764e-05
       15172   0.0431953   0.0486007 6.04734e-05
       15173   0.0432732   0.0486004 6.04705e-05
       15174   0.0433543      0.0486 6.04675e-05
       15175   0.0434384   0.0485997 6.04645e-05
       15176   0.0435255   0.0485994 6.04614e-05
       15177   0.0436156    0.048599 6.04583e-05
       15178    0.043709   0.0485987 6.04552e-05
       15179   0.0438052   0.0485984  6.0452e-05
       15180   0.0439046   0.0485981 6.04488e-05
       15181   0.0440071   0.0485978 6.04456e-05
       15182   0.0441125   0.0485975 6.04423e-05
       15183   0.0442208   0.0485972  6.0439e-05
       15184   0.0443323   0.0485969 6.04357e-05
       15185   0.0444465   0.0485966 6.04324e-05
       15186    0.044564   0.0485964  6.0429e-05
       15187   0.0446842   0.0485961 6.04255e-05
       15188   0.0448074   0.0485959 6.04221e-05
       15189   0.0449335   0.0485956 6.04186e-05
       15190   0.0450625   0.0485954  6.0415e-05
       15191    0.045195   0.0485952 6.04115e-05
       15192   0.0453298    0.048595 6.04079e-05
       15193   0.0454675   0.0485947 6.04043e-05
       15194   0.0456081   0.0485946 6.04006e-05
       15195   0.0457512   0.0485944 6.03969e-05
       15196   0.0458976   0.0485942 6.03932e-05
       15197   0.0460465    0.048594 6.03895e-05
       15198   0.0461978   0.0485939 6.03857e-05
       15199   0.0463519   0.0485937 6.03819e-05
       15200   0.0465088   0.0485936 6.03781e-05
       15201   0.0466685   0.0485935 6.03742e-05
       15202   0.0468305   0.0485933 6.03704e-05
       15203    0.046995   0.0485932 6.03665e-05
       15204    0.047162   0.0485931 6.03626e-05
       15205   0.0473308   0.0485931 6.03587e-05
       15206   0.0475024    0.048593 6.03548e-05
       15207   0.0476766   0.0485929 6.03508e-05
       15208   0.0478526   0.0485929 6.03469e-05
       15209   0.0480308   0.0485928 6.03429e-05
       15210   0.0482109   0.0485928  6.0339e-05
       15211   0.0483928   0.0485928  6.0335e-05
       15212   0.0485767   0.0485928  6.0331e-05
       15213   0.0487624   0.0485928 6.03271e-05
       15214   0.0489501   0.0485928 6.03231e-05
       15215   0.0491391   0.0485929 6.03192e-05
       15216     0.04933   0.0485929 6.03152e-05
       15217    0.049522    0.048593 6.03113e-05
       15218   0.0497155   0.0485931 6.03074e-05
       15219   0.0499104   0.0485931 6.03035e-05
       15220   0.0501067   0.0485932 6.02996e-05
       15221   0.0503043   0.0485933 6.02957e-05
       15222   0.0505023   0.0485935 6.02919e-05
       15223   0.0507012   0.0485936 6.02881e-05
       15224   0.0509003   0.0485938 6.02843e-05
       15225   0.0511004   0.0485939 6.02806e-05
       15226    0.051301   0.0485941 6.02769e-05
       15227    0.051502   0.0485943 6.02732e-05
       15228   0.0517032   0.0485945 6.02696e-05
       15229    0.051905   0.0485947 6.02661e-05
       15230   0.0521063   0.0485949 6.02625e-05
       15231   0.0523074   0.0485952 6.02591e-05
       15232    0.052508   0.0485955 6.02557e-05
       15233   0.0527085   0.0485957 6.02523e-05
       15234   0.0529083    0.048596  6.0249e-05
       15235   0.0531075   0.0485963 6.02458e-05
       15236   0.0533059   0.0485966 6.02426e-05
       15237   0.0535034   0.0485969 6.02395e-05
       15238   0.0536998   0.0485973 6.02365e-05
       15239   0.0538949   0.0485976 6.02336e-05
       15240   0.0540885    0.048598 6.02307e-05
       15241   0.0542809   0.0485983 6.02279e-05
       15242   0.0544714   0.0485987 6.02252e-05
       15243   0.0546602   0.0485991 6.02225e-05
       15244   0.0548475   0.0485995   6.022e-05
       15245   0.0550327      0.0486 6.02175e-05
       15246   0.0552154   0.0486004 6.02151e-05
       15247   0.0553966   0.0486008 6.02128e-05
       15248   0.0555755   0.0486013 6.02106e-05
       15249    0.055752   0.0486018 6.02085e-05
       15250   0.0559257   0.0486022 6.02065e-05
       15251   0.0560968   0.0486027 6.02045e-05
       15252   0.0562651   0.0486032 6.02027e-05
       15253   0.0564309   0.0486038 6.02009e-05
       15254   0.0565933   0.0486043 6.01992e-05
       15255    0.056753   0.0486048 6.01977e-05
       15256   0.0569098   0.0486054 6.01962e-05
       15257   0.0570635   0.0486059 6.01948e-05
       15258   0.0572135   0.0486065 6.01935e-05
       15259   0.0573604    0.048607 6.01923e-05
       15260   0.0575043   0.0486076 6.01912e-05
       15261   0.0576449   0.0486082 6.01901e-05
       15262   0.0577817   0.0486088 6.01892e-05
       15263   0.0579151   0.0486094 6.01883e-05
       15264   0.0580451   0.0486101 6.01876e-05
       15265   0.0581715   0.0486107 6.01869e-05
       15266   0.0582944   0.0486113 6.01863e-05
       15267   0.0584137    0.048612 6.01858e-05
       15268   0.0585295   0.0486126 6.01853e-05
       15269   0.0586415   0.0486133  6.0185e-05
       15270   0.0587501   0.0486139 6.01847e-05
       15271   0.0588552   0.0486146 6.01845e-05
       15272   0.0589568   0.0486153 6.01843e-05
       15273   0.0590551    0.048616 6.01843e-05
       15274   0.0591499   0.0486166 6.01843e-05
       15275   0.0592407   0.0486173 6.01844e-05
       15276   0.0593286    0.048618 6.01845e-05
       15277   0.0594128   0.0486188 6.01847e-05
       15278   0.0594937   0.0486195  6.0185e-05
       15279   0.0595712   0.0486202 6.01853e-05
       15280   0.0596455   0.0486209 6.01857e-05
       15281   0.0597166   0.0486216 6.01862e-05
       15282   0.0597844   0.0486224 6.01866e-05
       15283   0.0598492   0.0486231 6.01872e-05
       15284   0.0599111   0.0486238 6.01878e-05
       15285   0.0599697   0.0486246 6.01884e-05
       15286   0.0600257   0.0486253 6.01891e-05
       15287   0.0600785   0.0486261 6.01898e-05
       15288   0.0601285   0.0486268 6.01906e-05
       15289   0.0601756   0.0486276 6.01914e-05
       15290   0.0602201   0.0486283 6.01922e-05
       15291   0.0602616   0.0486291 6.01931e-05
       15292   0.0603008   0.0486299  6.0194e-05
       15293   0.0603377   0.0486306 6.01949e-05
       15294   0.0603718   0.0486314 6.01959e-05
       15295   0.0604034   0.0486322 6.01969e-05
       15296   0.0604327   0.0486329 6.01979e-05
       15297   0.0604593   0.0486337 6.01989e-05
       15298   0.0604838   0.0486345    6.02e-05
       15299   0.0605063   0.0486353  6.0201e-05
       15300   0.0605266    0.048636 6.02021e-05
       15301   0.0605441   0.0486368 6.02032e-05
       15302   0.0605597   0.0486376 6.02043e-05
       15303   0.0605733   0.0486384 6.02054e-05
       15304   0.0605843   0.0486392 6.02066e-05
       15305   0.0605934   0.0486399 6.02077e-05
       15306   0.0606004   0.0486407 6.02088e-05
       15307   0.0606054   0.0486415   6.021e-05
       15308   0.0606081   0.0486423 6.02111e-05
       15309   0.0606086   0.0486431 6.02123e-05
       15310   0.0606073   0.0486438 6.02134e-05
       15311   0.0606037   0.0486446 6.02145e-05
       15312   0.0605977   0.0486454 6.02157e-05
       15313   0.0605895   0.0486462 6.02168e-05
       15314   0.0605791    0.048647 6.02179e-05
       15315   0.0605666   0.0486477  6.0219e-05
       15316   0.0605516   0.0486485 6.02201e-05
       15317   0.0605342   0.0486493 6.02211e-05
       15318   0.0605148   0.0486501 6.02222e-05
       15319   0.0604928   0.0486508 6.02232e-05
       15320   0.0604677   0.0486516 6.02242e-05
       15321   0.0604404   0.0486524 6.02252e-05
       15322   0.0604104   0.0486531 6.02262e-05
       15323   0.0603772   0.0486539 6.02271e-05
       15324    0.060342   0.0486547  6.0228e-05
       15325   0.0603037   0.0486554 6.02289e-05
       15326   0.0602626   0.0486562 6.02297e-05
       15327   0.0602184   0.0486569 6.02305e-05
       15328   0.0601713   0.0486577 6.02312e-05
       15329   0.0601211   0.0486584  6.0232e-05
       15330   0.0600674   0.0486592 6.02326e-05
       15331   0.0600107   0.0486599 6.02333e-05
       15332   0.0599508   0.0486607 6.02338e-05
       15333   0.0598872   0.0486614 6.02343e-05
       15334   0.0598205   0.0486621 6.02348e-05
       15335   0.0597503   0.0486629 6.02352e-05
       15336   0.0596762   0.0486636 6.02356e-05
       15337   0.0595991   0.0486643 6.02359e-05
       15338   0.0595178    0.048665 6.02361e-05
       15339    0.059433   0.0486657 6.02363e-05
       15340   0.0593445   0.0486664 6.02364e-05
       15341   0.0592522   0.0486671 6.02364e-05
       15342   0.0591558   0.0486678 6.02363e-05
       15343   0.0590558   0.0486684 6.02362e-05
       15344   0.0589519   0.0486691  6.0236e-05
       15345   0.0588442   0.0486698 6.02357e-05
       15346   0.0587325   0.0486704 6.02354e-05
       15347   0.0586169   0.0486711 6.02349e-05
       15348   0.0584971   0.0486717 6.02344e-05
       15349   0.0583735   0.0486723 6.02338e-05
       15350   0.0582464    0.048673 6.02331e-05
       15351   0.0581152   0.0486736 6.02323e-05
       15352   0.0579801   0.0486742 6.02315e-05
       15353   0.0578417   0.0486748 6.02305e-05
       15354   0.0576991   0.0486754 6.02294e-05
       15355   0.0575527    0.048676 6.02283e-05
       15356   0.0574024   0.0486765 6.02271e-05
       15357   0.0572489   0.0486771 6.02257e-05
       15358   0.0570916   0.0486776 6.02243e-05
       15359   0.0569308   0.0486782 6.02228e-05
       15360   0.0567666   0.0486787 6.02212e-05
       15361   0.0565986   0.0486792 6.02194e-05
       15362   0.0564275   0.0486797 6.02176e-05
       15363   0.0562541   0.0486802 6.02157e-05
       15364   0.0560777   0.0486807 6.02137e-05
       15365   0.0558978   0.0486812 6.02116e-05
       15366   0.0557151   0.0486816 6.02095e-05
       15367   0.0555295   0.0486821 6.02072e-05
       15368   0.0553411   0.0486825 6.02048e-05
       15369   0.0551505   0.0486829 6.02024e-05
       15370   0.0549574   0.0486833 6.01999e-05
       15371    0.054762   0.0486837 6.01972e-05
       15372   0.0545644   0.0486841 6.01945e-05
       15373   0.0543648   0.0486845 6.01918e-05
       15374   0.0541633   0.0486848 6.01889e-05
       15375   0.0539595   0.0486852  6.0186e-05
       15376   0.0537544   0.0486855  6.0183e-05
       15377   0.0535478   0.0486858 6.01799e-05
       15378     0.05334   0.0486861 6.01767e-05
       15379   0.0531308   0.0486864 6.01735e-05
       15380   0.0529205   0.0486867 6.01702e-05
       15381   0.0527095   0.0486869 6.01669e-05
       15382   0.0524976   0.0486872 6.01635e-05
       15383   0.0522851   0.0486874   6.016e-05
       15384   0.0520715   0.0486876 6.01565e-05
       15385    0.051858   0.0486879  6.0153e-05
       15386   0.0516441    0.048688 6.01493e-05
       15387   0.0514301   0.0486882 6.01457e-05
       15388   0.0512161   0.0486884  6.0142e-05
       15389   0.0510019   0.0486885 6.01383e-05
       15390   0.0507882   0.0486887 6.01345e-05
       15391   0.0505748   0.0486888 6.01308e-05
       15392   0.0503618   0.0486889  6.0127e-05
       15393   0.0501494    0.048689 6.01231e-05
       15394   0.0499377   0.0486891 6.01193e-05
       15395   0.0497268   0.0486891 6.01154e-05
       15396    0.049517   0.0486892 6.01115e-05
       15397    0.049308   0.0486892 6.01076e-05
       15398   0.0491001   0.0486893 6.01037e-05
       15399   0.0488934   0.0486893 6.00998e-05
       15400    0.048688   0.0486893 6.00959e-05
       15401   0.0484836   0.0486893  6.0092e-05
       15402   0.0482816   0.0486892 6.00881e-05
       15403   0.0480807   0.0486892 6.00842e-05
       15404   0.0478813   0.0486892 6.00804e-05
       15405   0.0476838   0.0486891 6.00765e-05
       15406   0.0474885    0.048689 6.00727e-05
       15407   0.0472948   0.0486889 6.00688e-05
       15408   0.0471032   0.0486888  6.0065e-05
       15409   0.0469136   0.0486887 6.00612e-05
       15410   0.0467264   0.0486886 6.00575e-05
       15411   0.0465412   0.0486884 6.00537e-05
       15412   0.0463585   0.0486883   6.005e-05
       15413    0.046178   0.0486881 6.00463e-05
       15414   0.0459998   0.0486879 6.00427e-05
       15415   0.0458242   0.0486878 6.00391e-05
       15416   0.0456513   0.0486876 6.00355e-05
       15417   0.0454807   0.0486874  6.0032e-05
       15418   0.0453128   0.0486871 6.00285e-05
       15419   0.0451476   0.0486869  6.0025e-05
       15420   0.0449852   0.0486867 6.00216e-05
       15421   0.0448253   0.0486864 6.00183e-05
       15422   0.0446683   0.0486862 6.00149e-05
       15423   0.0445144   0.0486859 6.00117e-05
       15424   0.0443632   0.0486856 6.00084e-05
       15425   0.0442153   0.0486853 6.00052e-05
       15426   0.0440704    0.048685 6.00021e-05
       15427   0.0439285   0.0486847  5.9999e-05
       15428   0.0437896   0.0486844 5.99959e-05
       15429    0.043654   0.0486841 5.99929e-05
       15430   0.0435219   0.0486837   5.999e-05
       15431   0.0433927   0.0486834 5.99871e-05
       15432   0.0432669    0.048683 5.99842e-05
       15433   0.0431441   0.0486827 5.99814e-05
       15434    0.043025   0.0486823 5.99786e-05
       15435   0.0429092   0.0486819 5.99759e-05
       15436   0.0427968   0.0486816 5.99732e-05
       15437   0.0426882   0.0486812 5.99706e-05
       15438   0.0425831   0.0486808  5.9968e-05
       15439   0.0424813   0.0486804 5.99655e-05
       15440   0.0423828     0.04868  5.9963e-05
       15441   0.0422882   0.0486795 5.99605e-05
       15442   0.0421973   0.0486791 5.99581e-05
       15443   0.0421101   0.0486787 5.99557e-05
       15444   0.0420264   0.0486783 5.99534e-05
       15445   0.0419468   0.0486778 5.99511e-05
       15446   0.0418709   0.0486774 5.99489e-05
       15447    0.041799   0.0486769 5.99466e-05
       15448    0.041731   0.0486765 5.99444e-05
       15449   0.0416669    0.048676 5.99423e-05
       15450   0.0416067   0.0486756 5.99401e-05
       15451   0.0415507   0.0486751  5.9938e-05
       15452   0.0414986   0.0486747 5.99359e-05
       15453   0.0414509   0.0486742 5.99339e-05
       15454   0.0414075   0.0486737 5.99319e-05
       15455   0.0413685   0.0486733 5.99298e-05
       15456   0.0413341   0.0486728 5.99279e-05
       15457   0.0413034   0.0486723 5.99259e-05
       15458   0.0412773   0.0486718 5.99239e-05
       15459   0.0412558   0.0486713 5.99219e-05
       15460   0.0412385   0.0486709   5.992e-05
       15461   0.0412266   0.0486704 5.99181e-05
       15462   0.0412192   0.0486699 5.99161e-05
       15463   0.0412162   0.0486694 5.99142e-05
       15464   0.0412181   0.0486689 5.99122e-05
       15465   0.0412249   0.0486685 5.99103e-05
       15466   0.0412366    0.048668 5.99084e-05
       15467   0.0412533   0.0486675 5.99064e-05
       15468   0.0412752    0.048667 5.99044e-05
       15469   0.0413022   0.0486665 5.99025e-05
       15470   0.0413347   0.0486661 5.99005e-05
       15471    0.041372   0.0486656 5.98984e-05
       15472    0.041415   0.0486651 5.98964e-05
       15473   0.0414635   0.0486647 5.98943e-05
       15474   0.0415177   0.0486642 5.98923e-05
       15475   0.0415774   0.0486637 5.98901e-05
       15476   0.0416427   0.0486633  5.9888e-05
       15477   0.0417141   0.0486628 5.98858e-05
       15478   0.0417911   0.0486624 5.98836e-05
       15479   0.0418742    0.048662 5.98813e-05
       15480   0.0419634   0.0486615  5.9879e-05
       15481   0.0420584   0.0486611 5.98767e-05
       15482   0.0421598   0.0486607 5.98743e-05
       15483   0.0422672   0.0486603 5.98718e-05
       15484   0.0423809   0.0486599 5.98693e-05
       15485   0.0425009   0.0486595 5.98668e-05
       15486   0.0426273   0.0486591 5.98642e-05
       15487   0.0427601   0.0486587 5.98615e-05
       15488   0.0428992   0.0486583 5.98588e-05
       15489   0.0430449    0.048658 5.98561e-05
       15490   0.0431975   0.0486576 5.98532e-05
       15491   0.0433563   0.0486573 5.98503e-05
       15492   0.0435217   0.0486569 5.98474e-05
       15493   0.0436937   0.0486566 5.98444e-05
       15494   0.0438723   0.0486563 5.98413e-05
       15495   0.0440574    0.048656 5.98382e-05
       15496   0.0442494   0.0486557  5.9835e-05
       15497   0.0444478   0.0486554 5.98318e-05
       15498   0.0446526   0.0486552 5.98285e-05
       15499   0.0448639   0.0486549 5.98251e-05
       15500   0.0450813   0.0486547 5.98217e-05
       15501   0.0453049   0.0486545 5.98182e-05
       15502   0.0455343   0.0486543 5.98147e-05
       15503   0.0457698   0.0486541 5.98111e-05
       15504   0.0460107   0.0486539 5.98075e-05
       15505   0.0462571   0.0486538 5.98039e-05
       15506   0.0465092   0.0486536 5.98002e-05
       15507   0.0467661   0.0486535 5.97964e-05
       15508   0.0470274   0.0486534 5.97927e-05
       15509   0.0472936   0.0486533 5.97889e-05
       15510   0.0475637   0.0486533 5.97851e-05
       15511   0.0478374   0.0486532 5.97812e-05
       15512   0.0481147   0.0486532 5.97774e-05
       15513   0.0483949   0.0486532 5.97735e-05
       15514   0.0486775   0.0486532 5.97697e-05
       15515   0.0489619   0.0486532 5.97658e-05
       15516   0.0492477   0.0486532  5.9762e-05
       15517   0.0495343   0.0486533 5.97582e-05
       15518   0.0498213   0.0486534 5.97544e-05
       15519   0.0501083   0.0486534 5.97506e-05
       15520   0.0503941   0.0486536 5.97468e-05
       15521   0.0506784   0.0486537 5.97431e-05
       15522   0.0509605   0.0486538 5.97395e-05
       15523   0.0512396    0.048654 5.97359e-05
       15524   0.0515149   0.0486542 5.97323e-05
       15525   0.0517862   0.0486544 5.97288e-05
       15526   0.0520518   0.0486546 5.97253e-05
       15527   0.0523122   0.0486548  5.9722e-05
       15528   0.0525659   0.0486551 5.97186e-05
       15529   0.0528124   0.0486554 5.97154e-05
       15530   0.0530508   0.0486556 5.97122e-05
       15531   0.0532805   0.0486559 5.97091e-05
       15532   0.0535006   0.0486563 5.97061e-05
       15533   0.0537106   0.0486566 5.97031e-05
       15534   0.0539097   0.0486569 5.97002e-05
       15535   0.0540972   0.0486573 5.96974e-05
       15536   0.0542727   0.0486576 5.96947e-05
       15537   0.0544354    0.048658  5.9692e-05
       15538   0.0545848   0.0486584 5.96894e-05
       15539   0.0547206   0.0486588 5.96868e-05
       15540   0.0548428   0.0486592 5.96843e-05
       15541   0.0549497   0.0486596 5.96818e-05
       15542   0.0550419     0.04866 5.96794e-05
       15543   0.0551187   0.0486604  5.9677e-05
       15544   0.0551801   0.0486608 5.96746e-05
       15545   0.0552259   0.0486612 5.96723e-05
       15546    0.055256   0.0486617   5.967e-05
       15547   0.0552702   0.0486621 5.96676e-05
       15548    0.055269   0.0486625 5.96653e-05
       15549   0.0552522   0.0486629  5.9663e-05
       15550   0.0552198   0.0486634 5.96606e-05
       15551   0.0551725   0.0486638 5.96583e-05
       15552   0.0551103   0.0486642 5.96559e-05
       15553   0.0550337   0.0486646 5.96534e-05
       15554    0.054943    0.048665  5.9651e-05
       15555   0.0548386   0.0486654 5.96485e-05
       15556   0.0547206   0.0486658 5.96459e-05
       15557     0.05459   0.0486662 5.96433e-05
       15558   0.0544472   0.0486665 5.96406e-05
       15559   0.0542926   0.0486669 5.96379e-05
       15560    0.054127   0.0486673 5.96351e-05
       15561   0.0539517   0.0486676 5.96322e-05
       15562   0.0537664   0.0486679 5.96293e-05
       15563   0.0535722   0.0486682 5.96263e-05
       15564   0.0533697   0.0486685 5.96232e-05
       15565   0.0531596   0.0486688 5.96201e-05
       15566   0.0529427   0.0486691 5.96169e-05
       15567   0.0527195   0.0486694 5.96136e-05
       15568   0.0524905   0.0486696 5.96103e-05
       15569   0.0522572   0.0486698 5.96069e-05
       15570   0.0520194   0.0486701 5.96035e-05
       15571   0.0517783   0.0486703    5.96e-05
       15572   0.0515337   0.0486704 5.95964e-05
       15573   0.0512871   0.0486706 5.95928e-05
       15574   0.0510387   0.0486708 5.95892e-05
       15575    0.050789   0.0486709 5.95855e-05
       15576   0.0505387    0.048671 5.95818e-05
       15577   0.0502881   0.0486711 5.95781e-05
       15578   0.0500378   0.0486712 5.95743e-05
       15579   0.0497885   0.0486713 5.95706e-05
       15580     0.04954   0.0486713 5.95668e-05
       15581   0.0492924   0.0486714 5.95629e-05
