#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       18634     1.17488     1.15353 0.000496341
       18635     1.17489     1.15354 0.000496316
       18636     1.17494     1.15354  0.00049629
       18637     1.17504     1.15354 0.000496265
       18638     1.17517     1.15354  0.00049624
       18639     1.17534     1.15354 0.000496215
       18640     1.17555     1.15354 0.000496189
       18641      1.1758     1.15354 0.000496164
       18642     1.17609     1.15354 0.000496139
       18643     1.17641     1.15355 0.000496114
       18644     1.17676     1.15355 0.000496089
       18645     1.17715     1.15355 0.000496064
       18646     1.17757     1.15355 0.000496039
       18647     1.17802     1.15355 0.000496014
       18648     1.17849     1.15355 0.000495989
       18649       1.179     1.15355 0.000495965
       18650     1.17953     1.15355  0.00049594
       18651     1.18008     1.15356 0.000495915
       18652     1.18065     1.15356 0.000495891
       18653     1.18124     1.15356 0.000495867
       18654     1.18185     1.15356 0.000495842
       18655     1.18247     1.15356 0.000495818
       18656     1.18311     1.15356 0.000495794
       18657     1.18376     1.15357  0.00049577
       18658     1.18441     1.15357 0.000495746
       18659     1.18508     1.15357 0.000495723
       18660     1.18575     1.15357 0.000495699
       18661     1.18643     1.15357 0.000495676
       18662     1.18711     1.15357 0.000495652
       18663     1.18779     1.15358 0.000495629
       18664     1.18847     1.15358 0.000495606
       18665     1.18915     1.15358 0.000495583
       18666     1.18983     1.15358 0.000495561
       18667     1.19051     1.15358 0.000495538
       18668     1.19117     1.15359 0.000495516
       18669     1.19184     1.15359 0.000495493
       18670     1.19249     1.15359 0.000495471
       18671     1.19314     1.15359 0.000495449
       18672     1.19378     1.15359 0.000495427
       18673      1.1944      1.1536 0.000495406
       18674     1.19502      1.1536 0.000495384
       18675     1.19563      1.1536 0.000495363
       18676     1.19622      1.1536 0.000495341
       18677      1.1968     1.15361  0.00049532
       18678     1.19737     1.15361 0.000495299
       18679     1.19793     1.15361 0.000495278
       18680     1.19847     1.15361 0.000495258
       18681       1.199     1.15361 0.000495237
       18682     1.19952     1.15362 0.000495217
       18683     1.20002     1.15362 0.000495196
       18684      1.2005     1.15362 0.000495176
       18685     1.20098     1.15362 0.000495156
       18686     1.20144     1.15363 0.000495136
       18687     1.20188     1.15363 0.000495117
       18688     1.20231     1.15363 0.000495097
       18689     1.20272     1.15363 0.000495077
       18690     1.20313     1.15364 0.000495058
       18691     1.20351     1.15364 0.000495039
       18692     1.20389     1.15364  0.00049502
       18693     1.20425     1.15365    0.000495
       18694     1.20459     1.15365 0.000494981
       18695     1.20493     1.15365 0.000494963
       18696     1.20524     1.15365 0.000494944
       18697     1.20555     1.15366 0.000494925
       18698     1.20584     1.15366 0.000494907
       18699     1.20613     1.15366 0.000494888
       18700     1.20639     1.15367  0.00049487
       18701     1.20665     1.15367 0.000494851
       18702     1.20689     1.15367 0.000494833
       18703     1.20713     1.15367 0.000494815
       18704     1.20735     1.15368 0.000494797
       18705     1.20755     1.15368 0.000494779
       18706     1.20775     1.15368 0.000494761
       18707     1.20794     1.15369 0.000494743
       18708     1.20812     1.15369 0.000494725
       18709     1.20828     1.15369 0.000494707
       18710     1.20844     1.15369 0.000494689
       18711     1.20858      1.1537 0.000494671
       18712     1.20872      1.1537 0.000494654
       18713     1.20884      1.1537 0.000494636
       18714     1.20896     1.15371 0.000494618
       18715     1.20906     1.15371 0.000494601
       18716     1.20916     1.15371 0.000494583
       18717     1.20925     1.15371 0.000494566
       18718     1.20933     1.15372 0.000494548
       18719      1.2094     1.15372 0.000494531
       18720     1.20946     1.15372 0.000494513
       18721     1.20951     1.15373 0.000494496
       18722     1.20955     1.15373 0.000494478
       18723     1.20959     1.15373 0.000494461
       18724     1.20962     1.15374 0.000494444
       18725     1.20964     1.15374 0.000494426
       18726     1.20965     1.15374 0.000494409
       18727     1.20965     1.15374 0.000494391
       18728     1.20965     1.15375 0.000494374
       18729     1.20964     1.15375 0.000494357
       18730     1.20962     1.15375 0.000494339
       18731      1.2096     1.15376 0.000494322
       18732     1.20956     1.15376 0.000494304
       18733     1.20952     1.15376 0.000494287
       18734     1.20947     1.15377  0.00049427
       18735     1.20942     1.15377 0.000494252
       18736     1.20936     1.15377 0.000494235
       18737     1.20929     1.15377 0.000494217
       18738     1.20921     1.15378   0.0004942
       18739     1.20913     1.15378 0.000494182
       18740     1.20904     1.15378 0.000494165
       18741     1.20895     1.15379 0.000494147
       18742     1.20885     1.15379 0.000494129
       18743     1.20874     1.15379 0.000494112
       18744     1.20862     1.15379 0.000494094
       18745      1.2085      1.1538 0.000494076
       18746     1.20837      1.1538 0.000494058
       18747     1.20824      1.1538 0.000494041
       18748      1.2081     1.15381 0.000494023
       18749     1.20796     1.15381 0.000494005
       18750      1.2078     1.15381 0.000493987
       18751     1.20765     1.15382 0.000493969
       18752     1.20748     1.15382 0.000493951
       18753     1.20732     1.15382 0.000493933
       18754     1.20714     1.15382 0.000493915
       18755     1.20696     1.15383 0.000493896
       18756     1.20678     1.15383 0.000493878
       18757     1.20659     1.15383  0.00049386
       18758     1.20639     1.15383 0.000493841
       18759     1.20619     1.15384 0.000493823
       18760     1.20599     1.15384 0.000493804
       18761     1.20578     1.15384 0.000493786
       18762     1.20557     1.15385 0.000493767
       18763     1.20535     1.15385 0.000493749
       18764     1.20512     1.15385  0.00049373
       18765      1.2049     1.15385 0.000493711
       18766     1.20467     1.15386 0.000493692
       18767     1.20443     1.15386 0.000493673
       18768     1.20419     1.15386 0.000493654
       18769     1.20395     1.15386 0.000493635
       18770     1.20371     1.15387 0.000493616
       18771     1.20346     1.15387 0.000493597
       18772     1.20321     1.15387 0.000493577
       18773     1.20295     1.15388 0.000493558
       18774      1.2027     1.15388 0.000493539
       18775     1.20244     1.15388 0.000493519
       18776     1.20218     1.15388 0.000493499
       18777     1.20192     1.15389  0.00049348
       18778     1.20165     1.15389  0.00049346
       18779     1.20139     1.15389  0.00049344
       18780     1.20112     1.15389  0.00049342
       18781     1.20085      1.1539 0.000493401
       18782     1.20059      1.1539 0.000493381
       18783     1.20032      1.1539  0.00049336
       18784     1.20005      1.1539  0.00049334
       18785     1.19978     1.15391  0.00049332
       18786     1.19952     1.15391   0.0004933
       18787     1.19925     1.15391 0.000493279
       18788     1.19899     1.15391 0.000493259
       18789     1.19872     1.15392 0.000493239
       18790     1.19846     1.15392 0.000493218
       18791      1.1982     1.15392 0.000493197
       18792     1.19794     1.15392 0.000493177
       18793     1.19769     1.15392 0.000493156
       18794     1.19743     1.15393 0.000493135
       18795     1.19718     1.15393 0.000493114
       18796     1.19694     1.15393 0.000493093
       18797      1.1967     1.15393 0.000493072
       18798     1.19646     1.15394 0.000493051
       18799     1.19622     1.15394  0.00049303
       18800     1.19599     1.15394 0.000493009
       18801     1.19577     1.15394 0.000492988
       18802     1.19555     1.15395 0.000492967
       18803     1.19534     1.15395 0.000492945
       18804     1.19513     1.15395 0.000492924
       18805     1.19492     1.15395 0.000492903
       18806     1.19473     1.15395 0.000492881
       18807     1.19454     1.15396  0.00049286
       18808     1.19435     1.15396 0.000492838
       18809     1.19418     1.15396 0.000492817
       18810     1.19401     1.15396 0.000492795
       18811     1.19384     1.15396 0.000492773
       18812     1.19369     1.15397 0.000492752
       18813     1.19354     1.15397  0.00049273
       18814      1.1934     1.15397 0.000492708
       18815     1.19327     1.15397 0.000492686
       18816     1.19314     1.15398 0.000492665
       18817     1.19303     1.15398 0.000492643
       18818     1.19292     1.15398 0.000492621
       18819     1.19282     1.15398 0.000492599
       18820     1.19272     1.15398 0.000492577
       18821     1.19264     1.15399 0.000492555
       18822     1.19256     1.15399 0.000492533
       18823      1.1925     1.15399 0.000492512
       18824     1.19244     1.15399  0.00049249
       18825     1.19238     1.15399 0.000492468
       18826     1.19234       1.154 0.000492446
       18827     1.19231       1.154 0.000492424
       18828     1.19228       1.154 0.000492402
       18829     1.19226       1.154  0.00049238
       18830     1.19225       1.154 0.000492358
       18831     1.19224     1.15401 0.000492336
       18832     1.19225     1.15401 0.000492314
       18833     1.19226     1.15401 0.000492292
       18834     1.19228     1.15401  0.00049227
       18835      1.1923     1.15401 0.000492248
       18836     1.19233     1.15402 0.000492226
       18837     1.19237     1.15402 0.000492204
       18838     1.19242     1.15402 0.000492182
       18839     1.19247     1.15402 0.000492161
       18840     1.19252     1.15402 0.000492139
       18841     1.19259     1.15403 0.000492117
       18842     1.19265     1.15403 0.000492095
       18843     1.19273     1.15403 0.000492073
       18844     1.19281     1.15403 0.000492051
       18845     1.19289     1.15403  0.00049203
       18846     1.19297     1.15404 0.000492008
       18847     1.19306     1.15404 0.000491986
       18848     1.19316     1.15404 0.000491964
       18849     1.19326     1.15404 0.000491943
       18850     1.19336     1.15404 0.000491921
       18851     1.19346     1.15405 0.000491899
       18852     1.19356     1.15405 0.000491878
       18853     1.19367     1.15405 0.000491856
       18854     1.19378     1.15405 0.000491834
       18855     1.19389     1.15406 0.000491813
       18856       1.194     1.15406 0.000491791
       18857     1.19412     1.15406  0.00049177
       18858     1.19423     1.15406 0.000491748
       18859     1.19434     1.15406 0.000491727
       18860     1.19446     1.15407 0.000491706
       18861     1.19457     1.15407 0.000491684
       18862     1.19468     1.15407 0.000491663
       18863     1.19479     1.15407 0.000491642
       18864      1.1949     1.15407  0.00049162
       18865     1.19501     1.15408 0.000491599
       18866     1.19512     1.15408 0.000491578
       18867     1.19523     1.15408 0.000491556
       18868     1.19533     1.15408 0.000491535
       18869     1.19543     1.15409 0.000491514
       18870     1.19553     1.15409 0.000491493
       18871     1.19562     1.15409 0.000491472
       18872     1.19571     1.15409 0.000491451
       18873      1.1958     1.15409  0.00049143
       18874     1.19589      1.1541 0.000491409
       18875     1.19597      1.1541 0.000491388
       18876     1.19604      1.1541 0.000491367
       18877     1.19612      1.1541 0.000491346
       18878     1.19619     1.15411 0.000491325
       18879     1.19625     1.15411 0.000491304
       18880     1.19631     1.15411 0.000491283
       18881     1.19636     1.15411 0.000491262
       18882     1.19642     1.15411 0.000491241
       18883     1.19646     1.15412  0.00049122
       18884      1.1965     1.15412 0.000491199
       18885     1.19654     1.15412 0.000491178
       18886     1.19657     1.15412 0.000491157
       18887     1.19659     1.15413 0.000491137
       18888     1.19661     1.15413 0.000491116
       18889     1.19663     1.15413 0.000491095
       18890     1.19664     1.15413 0.000491074
       18891     1.19664     1.15413 0.000491053
       18892     1.19664     1.15414 0.000491032
       18893     1.19663     1.15414 0.000491011
       18894     1.19662     1.15414 0.000490991
       18895      1.1966     1.15414  0.00049097
       18896     1.19658     1.15415 0.000490949
       18897     1.19655     1.15415 0.000490928
       18898     1.19651     1.15415 0.000490907
       18899     1.19647     1.15415 0.000490886
       18900     1.19643     1.15415 0.000490866
       18901     1.19638     1.15416 0.000490845
       18902     1.19632     1.15416 0.000490824
       18903     1.19626     1.15416 0.000490803
       18904     1.19619     1.15416 0.000490782
       18905     1.19612     1.15417 0.000490761
       18906     1.19605     1.15417  0.00049074
       18907     1.19597     1.15417 0.000490719
       18908     1.19588     1.15417 0.000490698
       18909     1.19579     1.15417 0.000490677
       18910      1.1957     1.15418 0.000490656
       18911      1.1956     1.15418 0.000490635
       18912      1.1955     1.15418 0.000490614
       18913     1.19539     1.15418 0.000490593
       18914     1.19528     1.15419 0.000490572
       18915     1.19517     1.15419  0.00049055
       18916     1.19505     1.15419 0.000490529
       18917     1.19493     1.15419 0.000490508
       18918     1.19481     1.15419 0.000490487
       18919     1.19468      1.1542 0.000490466
       18920     1.19455      1.1542 0.000490444
       18921     1.19442      1.1542 0.000490423
       18922     1.19428      1.1542 0.000490402
       18923     1.19415      1.1542  0.00049038
       18924     1.19401     1.15421 0.000490359
       18925     1.19387     1.15421 0.000490337
       18926     1.19373     1.15421 0.000490316
       18927     1.19358     1.15421 0.000490294
       18928     1.19344     1.15422 0.000490273
       18929     1.19329     1.15422 0.000490251
       18930     1.19315     1.15422  0.00049023
       18931       1.193     1.15422 0.000490208
       18932     1.19286     1.15422 0.000490187
       18933     1.19271     1.15423 0.000490165
       18934     1.19256     1.15423 0.000490143
       18935     1.19242     1.15423 0.000490121
       18936     1.19227     1.15423   0.0004901
       18937     1.19213     1.15423 0.000490078
       18938     1.19198     1.15424 0.000490056
       18939     1.19184     1.15424 0.000490034
       18940      1.1917     1.15424 0.000490012
       18941     1.19156     1.15424  0.00048999
       18942     1.19142     1.15424 0.000489968
       18943     1.19129     1.15425 0.000489947
       18944     1.19115     1.15425 0.000489925
       18945     1.19102     1.15425 0.000489903
       18946     1.19089     1.15425  0.00048988
       18947     1.19077     1.15425 0.000489858
       18948     1.19064     1.15426 0.000489836
       18949     1.19053     1.15426 0.000489814
       18950     1.19041     1.15426 0.000489792
       18951      1.1903     1.15426  0.00048977
       18952     1.19019     1.15426 0.000489748
       18953     1.19008     1.15426 0.000489726
       18954     1.18998     1.15427 0.000489703
       18955     1.18988     1.15427 0.000489681
       18956     1.18979     1.15427 0.000489659
       18957      1.1897     1.15427 0.000489637
       18958     1.18961     1.15427 0.000489614
       18959     1.18953     1.15428 0.000489592
       18960     1.18945     1.15428  0.00048957
       18961     1.18938     1.15428 0.000489547
       18962     1.18931     1.15428 0.000489525
       18963     1.18925     1.15428 0.000489503
       18964     1.18919     1.15429  0.00048948
       18965     1.18913     1.15429 0.000489458
       18966     1.18908     1.15429 0.000489436
       18967     1.18904     1.15429 0.000489413
       18968     1.18899     1.15429 0.000489391
       18969     1.18896     1.15429 0.000489368
       18970     1.18892      1.1543 0.000489346
       18971     1.18889      1.1543 0.000489324
       18972     1.18887      1.1543 0.000489301
       18973     1.18885      1.1543 0.000489279
       18974     1.18883      1.1543 0.000489257
       18975     1.18882     1.15431 0.000489234
       18976     1.18881     1.15431 0.000489212
       18977     1.18881     1.15431 0.000489189
       18978     1.18881     1.15431 0.000489167
       18979     1.18881     1.15431 0.000489145
       18980     1.18882     1.15431 0.000489122
       18981     1.18883     1.15432   0.0004891
       18982     1.18884     1.15432 0.000489077
       18983     1.18886     1.15432 0.000489055
       18984     1.18888     1.15432 0.000489033
       18985      1.1889     1.15432  0.00048901
       18986     1.18892     1.15433 0.000488988
       18987     1.18895     1.15433 0.000488965
       18988     1.18898     1.15433 0.000488943
       18989     1.18901     1.15433 0.000488921
       18990     1.18904     1.15433 0.000488898
       18991     1.18908     1.15433 0.000488876
       18992     1.18912     1.15434 0.000488854
       18993     1.18916     1.15434 0.000488832
       18994      1.1892     1.15434 0.000488809
       18995     1.18924     1.15434 0.000488787
       18996     1.18928     1.15434 0.000488765
       18997     1.18932     1.15435 0.000488742
       18998     1.18937     1.15435  0.00048872
       18999     1.18941     1.15435 0.000488698
       19000     1.18946     1.15435 0.000488676
       19001      1.1895     1.15435 0.000488654
       19002     1.18955     1.15435 0.000488631
       19003      1.1896     1.15436 0.000488609
       19004     1.18964     1.15436 0.000488587
       19005     1.18969     1.15436 0.000488565
       19006     1.18973     1.15436 0.000488543
       19007     1.18978     1.15436  0.00048852
       19008     1.18982     1.15437 0.000488498
       19009     1.18986     1.15437 0.000488476
       19010      1.1899     1.15437 0.000488454
       19011     1.18995     1.15437 0.000488432
       19012     1.18998     1.15437  0.00048841
       19013     1.19002     1.15438 0.000488388
       19014     1.19006     1.15438 0.000488366
       19015     1.19009     1.15438 0.000488344
       19016     1.19013     1.15438 0.000488322
       19017     1.19016     1.15438   0.0004883
       19018     1.19019     1.15438 0.000488277
       19019     1.19022     1.15439 0.000488255
       19020     1.19024     1.15439 0.000488233
       19021     1.19027     1.15439 0.000488211
       19022     1.19029     1.15439 0.000488189
       19023     1.19031     1.15439 0.000488167
       19024     1.19033      1.1544 0.000488145
       19025     1.19034      1.1544 0.000488123
       19026     1.19036      1.1544 0.000488101
       19027     1.19037      1.1544 0.000488079
       19028     1.19037      1.1544 0.000488057
       19029     1.19038     1.15441 0.000488035
       19030     1.19038     1.15441 0.000488013
       19031     1.19038     1.15441 0.000487991
       19032     1.19038     1.15441 0.000487969
       19033     1.19038     1.15441 0.000487947
       19034     1.19037     1.15441 0.000487925
       19035     1.19036     1.15442 0.000487903
       19036     1.19035     1.15442 0.000487882
       19037     1.19033     1.15442  0.00048786
       19038     1.19031     1.15442 0.000487838
       19039     1.19029     1.15442 0.000487816
       19040     1.19027     1.15443 0.000487794
       19041     1.19025     1.15443 0.000487772
       19042     1.19022     1.15443  0.00048775
       19043     1.19019     1.15443 0.000487728
       19044     1.19015     1.15443 0.000487706
       19045     1.19012     1.15444 0.000487684
       19046     1.19008     1.15444 0.000487662
       19047     1.19004     1.15444  0.00048764
       19048        1.19     1.15444 0.000487618
       19049     1.18995     1.15444 0.000487595
       19050      1.1899     1.15444 0.000487573
       19051     1.18985     1.15445 0.000487551
       19052      1.1898     1.15445 0.000487529
       19053     1.18975     1.15445 0.000487507
       19054     1.18969     1.15445 0.000487485
       19055     1.18963     1.15445 0.000487463
       19056     1.18957     1.15446 0.000487441
       19057      1.1895     1.15446 0.000487419
       19058     1.18944     1.15446 0.000487397
       19059     1.18937     1.15446 0.000487375
       19060      1.1893     1.15446 0.000487352
       19061     1.18923     1.15446  0.00048733
       19062     1.18916     1.15447 0.000487308
       19063     1.18909     1.15447 0.000487286
       19064     1.18901     1.15447 0.000487264
       19065     1.18893     1.15447 0.000487242
       19066     1.18885     1.15447 0.000487219
       19067     1.18877     1.15448 0.000487197
       19068     1.18869     1.15448 0.000487175
       19069     1.18861     1.15448 0.000487153
       19070     1.18852     1.15448  0.00048713
       19071     1.18844     1.15448 0.000487108
       19072     1.18835     1.15448 0.000487086
       19073     1.18826     1.15449 0.000487063
       19074     1.18818     1.15449 0.000487041
       19075     1.18809     1.15449 0.000487019
       19076       1.188     1.15449 0.000486996
       19077     1.18791     1.15449 0.000486974
       19078     1.18781      1.1545 0.000486952
       19079     1.18772      1.1545 0.000486929
       19080     1.18763      1.1545 0.000486907
       19081     1.18754      1.1545 0.000486884
       19082     1.18744      1.1545 0.000486862
       19083     1.18735      1.1545 0.000486839
       19084     1.18726     1.15451 0.000486817
       19085     1.18716     1.15451 0.000486794
       19086     1.18707     1.15451 0.000486772
       19087     1.18697     1.15451 0.000486749
       19088     1.18688     1.15451 0.000486727
       19089     1.18679     1.15451 0.000486704
       19090     1.18669     1.15452 0.000486682
       19091      1.1866     1.15452 0.000486659
       19092     1.18651     1.15452 0.000486637
       19093     1.18642     1.15452 0.000486614
       19094     1.18633     1.15452 0.000486591
       19095     1.18624     1.15452 0.000486569
       19096     1.18615     1.15453 0.000486546
       19097     1.18606     1.15453 0.000486523
       19098     1.18597     1.15453 0.000486501
       19099     1.18588     1.15453 0.000486478
       19100      1.1858     1.15453 0.000486455
       19101     1.18571     1.15453 0.000486432
       19102     1.18563     1.15454  0.00048641
       19103     1.18554     1.15454 0.000486387
       19104     1.18546     1.15454 0.000486364
       19105     1.18538     1.15454 0.000486341
       19106      1.1853     1.15454 0.000486319
       19107     1.18523     1.15454 0.000486296
       19108     1.18515     1.15455 0.000486273
       19109     1.18508     1.15455  0.00048625
       19110     1.18501     1.15455 0.000486227
       19111     1.18494     1.15455 0.000486205
       19112     1.18487     1.15455 0.000486182
       19113      1.1848     1.15455 0.000486159
       19114     1.18474     1.15455 0.000486136
       19115     1.18468     1.15456 0.000486113
       19116     1.18462     1.15456  0.00048609
       19117     1.18456     1.15456 0.000486067
       19118     1.18451     1.15456 0.000486044
       19119     1.18445     1.15456 0.000486021
       19120      1.1844     1.15456 0.000485999
       19121     1.18435     1.15457 0.000485976
       19122     1.18431     1.15457 0.000485953
       19123     1.18426     1.15457  0.00048593
       19124     1.18422     1.15457 0.000485907
       19125     1.18418     1.15457 0.000485884
       19126     1.18415     1.15457 0.000485861
       19127     1.18411     1.15458 0.000485838
       19128     1.18408     1.15458 0.000485815
       19129     1.18406     1.15458 0.000485792
       19130     1.18403     1.15458 0.000485769
       19131     1.18401     1.15458 0.000485746
       19132     1.18399     1.15458 0.000485723
       19133     1.18397     1.15458   0.0004857
       19134     1.18396     1.15459 0.000485677
       19135     1.18395     1.15459 0.000485654
       19136     1.18394     1.15459 0.000485631
       19137     1.18393     1.15459 0.000485608
       19138     1.18393     1.15459 0.000485585
       19139     1.18393     1.15459 0.000485563
       19140     1.18393      1.1546  0.00048554
       19141     1.18394      1.1546 0.000485517
       19142     1.18395      1.1546 0.000485494
       19143     1.18396      1.1546 0.000485471
       19144     1.18398      1.1546 0.000485448
       19145       1.184      1.1546 0.000485425
       19146     1.18402      1.1546 0.000485402
       19147     1.18404     1.15461 0.000485379
       19148     1.18407     1.15461 0.000485356
       19149      1.1841     1.15461 0.000485333
       19150     1.18414     1.15461  0.00048531
       19151     1.18417     1.15461 0.000485287
       19152     1.18421     1.15461 0.000485265
       19153     1.18426     1.15462 0.000485242
       19154      1.1843     1.15462 0.000485219
       19155     1.18435     1.15462 0.000485196
       19156      1.1844     1.15462 0.000485173
       19157     1.18446     1.15462  0.00048515
       19158     1.18451     1.15462 0.000485128
       19159     1.18457     1.15462 0.000485105
       19160     1.18464     1.15463 0.000485082
       19161      1.1847     1.15463 0.000485059
       19162     1.18477     1.15463 0.000485036
       19163     1.18484     1.15463 0.000485014
       19164     1.18491     1.15463 0.000484991
       19165     1.18499     1.15463 0.000484968
       19166     1.18507     1.15464 0.000484946
       19167     1.18515     1.15464 0.000484923
       19168     1.18524     1.15464   0.0004849
       19169     1.18532     1.15464 0.000484877
       19170     1.18541     1.15464 0.000484855
       19171      1.1855     1.15464 0.000484832
       19172      1.1856     1.15465  0.00048481
       19173      1.1857     1.15465 0.000484787
       19174     1.18579     1.15465 0.000484764
       19175     1.18589     1.15465 0.000484742
       19176       1.186     1.15465 0.000484719
       19177      1.1861     1.15465 0.000484697
       19178     1.18621     1.15465 0.000484674
       19179     1.18632     1.15466 0.000484652
       19180     1.18643     1.15466  0.00048463
       19181     1.18654     1.15466 0.000484607
       19182     1.18666     1.15466 0.000484585
       19183     1.18678     1.15466 0.000484562
       19184      1.1869     1.15466  0.00048454
       19185     1.18702     1.15467 0.000484518
       19186     1.18714     1.15467 0.000484495
       19187     1.18726     1.15467 0.000484473
       19188     1.18739     1.15467 0.000484451
       19189     1.18751     1.15467 0.000484429
       19190     1.18764     1.15468 0.000484406
       19191     1.18777     1.15468 0.000484384
       19192      1.1879     1.15468 0.000484362
       19193     1.18803     1.15468  0.00048434
       19194     1.18816     1.15468 0.000484318
       19195      1.1883     1.15468 0.000484296
       19196     1.18843     1.15469 0.000484274
       19197     1.18857     1.15469 0.000484252
       19198      1.1887     1.15469  0.00048423
       19199     1.18884     1.15469 0.000484208
       19200     1.18898     1.15469 0.000484186
       19201     1.18912     1.15469 0.000484164
       19202     1.18925      1.1547 0.000484142
       19203     1.18939      1.1547  0.00048412
       19204     1.18953      1.1547 0.000484099
       19205     1.18967      1.1547 0.000484077
       19206     1.18981      1.1547 0.000484055
       19207     1.18995     1.15471 0.000484033
       19208     1.19009     1.15471 0.000484012
       19209     1.19023     1.15471  0.00048399
       19210     1.19038     1.15471 0.000483968
       19211     1.19052     1.15471 0.000483947
       19212     1.19066     1.15471 0.000483925
       19213      1.1908     1.15472 0.000483904
       19214     1.19093     1.15472 0.000483882
       19215     1.19107     1.15472 0.000483861
       19216     1.19121     1.15472 0.000483839
       19217     1.19135     1.15472 0.000483818
       19218     1.19149     1.15473 0.000483796
       19219     1.19162     1.15473 0.000483775
       19220     1.19176     1.15473 0.000483754
       19221      1.1919     1.15473 0.000483732
       19222     1.19203     1.15473 0.000483711
       19223     1.19216     1.15474  0.00048369
       19224      1.1923     1.15474 0.000483669
       19225     1.19243     1.15474 0.000483647
       19226     1.19256     1.15474 0.000483626
       19227     1.19269     1.15474 0.000483605
       19228     1.19281     1.15475 0.000483584
       19229     1.19294     1.15475 0.000483563
       19230     1.19306     1.15475 0.000483542
       19231     1.19318     1.15475 0.000483521
       19232     1.19331     1.15475   0.0004835
       19233     1.19343     1.15476 0.000483479
       19234     1.19354     1.15476 0.000483458
       19235     1.19366     1.15476 0.000483437
       19236     1.19377     1.15476 0.000483416
       19237     1.19388     1.15476 0.000483395
       19238     1.19399     1.15477 0.000483375
       19239      1.1941     1.15477 0.000483354
       19240     1.19421     1.15477 0.000483333
       19241     1.19431     1.15477 0.000483312
       19242     1.19441     1.15477 0.000483291
       19243     1.19451     1.15478 0.000483271
       19244      1.1946     1.15478  0.00048325
       19245      1.1947     1.15478 0.000483229
       19246     1.19479     1.15478 0.000483209
       19247     1.19487     1.15478 0.000483188
       19248     1.19496     1.15479 0.000483168
       19249     1.19504     1.15479 0.000483147
       19250     1.19512     1.15479 0.000483126
       19251     1.19519     1.15479 0.000483106
       19252     1.19527     1.15479 0.000483085
       19253     1.19534      1.1548 0.000483065
       19254      1.1954      1.1548 0.000483044
       19255     1.19546      1.1548 0.000483024
       19256     1.19552      1.1548 0.000483003
       19257     1.19558     1.15481 0.000482983
       19258     1.19563     1.15481 0.000482963
       19259     1.19568     1.15481 0.000482942
       19260     1.19572     1.15481 0.000482922
       19261     1.19576     1.15481 0.000482901
       19262      1.1958     1.15482 0.000482881
       19263     1.19583     1.15482 0.000482861
       19264     1.19586     1.15482  0.00048284
       19265     1.19589     1.15482  0.00048282
       19266     1.19591     1.15482   0.0004828
       19267     1.19592     1.15483 0.000482779
       19268     1.19593     1.15483 0.000482759
       19269     1.19594     1.15483 0.000482739
       19270     1.19594     1.15483 0.000482718
       19271     1.19594     1.15484 0.000482698
       19272     1.19593     1.15484 0.000482678
       19273     1.19592     1.15484 0.000482657
       19274      1.1959     1.15484 0.000482637
       19275     1.19588     1.15484 0.000482617
       19276     1.19585     1.15485 0.000482596
       19277     1.19582     1.15485 0.000482576
       19278     1.19578     1.15485 0.000482555
       19279     1.19573     1.15485 0.000482535
       19280     1.19569     1.15485 0.000482515
       19281     1.19563     1.15486 0.000482494
       19282     1.19557     1.15486 0.000482474
       19283      1.1955     1.15486 0.000482454
       19284     1.19543     1.15486 0.000482433
       19285     1.19535     1.15486 0.000482413
       19286     1.19526     1.15487 0.000482392
       19287     1.19517     1.15487 0.000482372
       19288     1.19508     1.15487 0.000482351
       19289     1.19497     1.15487 0.000482331
       19290     1.19486     1.15488  0.00048231
       19291     1.19474     1.15488  0.00048229
       19292     1.19462     1.15488 0.000482269
       19293     1.19449     1.15488 0.000482248
       19294     1.19435     1.15488 0.000482228
       19295      1.1942     1.15489 0.000482207
       19296     1.19405     1.15489 0.000482186
       19297     1.19389     1.15489 0.000482165
       19298     1.19372     1.15489 0.000482145
       19299     1.19355     1.15489 0.000482124
       19300     1.19337      1.1549 0.000482103
       19301     1.19318      1.1549 0.000482082
       19302     1.19298      1.1549 0.000482061
       19303     1.19277      1.1549  0.00048204
       19304     1.19256      1.1549 0.000482019
       19305     1.19234     1.15491 0.000481998
       19306     1.19211     1.15491 0.000481977
       19307     1.19187     1.15491 0.000481956
       19308     1.19163     1.15491 0.000481935
       19309     1.19137     1.15491 0.000481913
       19310     1.19111     1.15491 0.000481892
       19311     1.19084     1.15492 0.000481871
       19312     1.19056     1.15492 0.000481849
       19313     1.19027     1.15492 0.000481828
       19314     1.18997     1.15492 0.000481806
       19315     1.18967     1.15492 0.000481785
       19316     1.18935     1.15493 0.000481763
       19317     1.18903     1.15493 0.000481741
       19318      1.1887     1.15493  0.00048172
       19319     1.18836     1.15493 0.000481698
       19320     1.18801     1.15493 0.000481676
       19321     1.18765     1.15493 0.000481654
       19322     1.18728     1.15494 0.000481632
       19323     1.18691     1.15494  0.00048161
       19324     1.18652     1.15494 0.000481588
       19325     1.18613     1.15494 0.000481565
       19326     1.18573     1.15494 0.000481543
       19327     1.18532     1.15494 0.000481521
       19328      1.1849     1.15495 0.000481498
       19329     1.18447     1.15495 0.000481476
       19330     1.18403     1.15495 0.000481453
       19331     1.18359     1.15495 0.000481431
       19332     1.18313     1.15495 0.000481408
