#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        9424   -0.338902   -0.287053  0.00115014
        9425    -0.33935   -0.287059  0.00115003
        9426   -0.339789   -0.287064  0.00114992
        9427   -0.340213    -0.28707  0.00114981
        9428   -0.340626   -0.287075  0.00114971
        9429   -0.341027   -0.287081   0.0011496
        9430   -0.341418   -0.287087  0.00114949
        9431   -0.341799   -0.287093  0.00114938
        9432   -0.342167   -0.287099  0.00114928
        9433   -0.342524   -0.287104  0.00114917
        9434   -0.342868    -0.28711  0.00114906
        9435   -0.343203   -0.287116  0.00114896
        9436   -0.343524   -0.287122  0.00114885
        9437   -0.343839   -0.287128  0.00114874
        9438   -0.344144   -0.287134  0.00114864
        9439   -0.344436    -0.28714  0.00114853
        9440   -0.344721   -0.287146  0.00114843
        9441   -0.344999   -0.287153  0.00114832
        9442   -0.345265   -0.287159  0.00114822
        9443   -0.345524   -0.287165  0.00114811
        9444   -0.345769   -0.287171  0.00114801
        9445   -0.346004   -0.287177   0.0011479
        9446   -0.346236   -0.287184   0.0011478
        9447   -0.346454    -0.28719  0.00114769
        9448   -0.346666   -0.287196  0.00114759
        9449   -0.346869   -0.287203  0.00114749
        9450   -0.347064   -0.287209  0.00114738
        9451   -0.347251   -0.287215  0.00114728
        9452    -0.34743   -0.287222  0.00114717
        9453   -0.347598   -0.287228  0.00114707
        9454   -0.347761   -0.287234  0.00114697
        9455   -0.347916   -0.287241  0.00114686
        9456   -0.348062   -0.287247  0.00114676
        9457   -0.348204   -0.287254  0.00114666
        9458   -0.348332    -0.28726  0.00114655
        9459   -0.348456   -0.287267  0.00114645
        9460   -0.348577   -0.287273  0.00114635
        9461   -0.348689    -0.28728  0.00114625
        9462   -0.348794   -0.287286  0.00114614
        9463    -0.34889   -0.287293  0.00114604
        9464   -0.348982   -0.287299  0.00114594
        9465   -0.349072   -0.287306  0.00114584
        9466   -0.349151   -0.287312  0.00114573
        9467   -0.349223   -0.287319  0.00114563
        9468    -0.34929   -0.287325  0.00114553
        9469    -0.34935   -0.287332  0.00114543
        9470   -0.349407   -0.287338  0.00114532
        9471   -0.349455   -0.287345  0.00114522
        9472   -0.349498   -0.287351  0.00114512
        9473   -0.349534   -0.287358  0.00114502
        9474   -0.349566   -0.287365  0.00114492
        9475   -0.349591   -0.287371  0.00114481
        9476   -0.349612   -0.287378  0.00114471
        9477   -0.349626   -0.287384  0.00114461
        9478   -0.349636   -0.287391  0.00114451
        9479   -0.349635   -0.287397  0.00114441
        9480   -0.349634   -0.287404   0.0011443
        9481   -0.349631   -0.287411   0.0011442
        9482    -0.34962   -0.287417   0.0011441
        9483   -0.349608   -0.287424    0.001144
        9484   -0.349587    -0.28743   0.0011439
        9485   -0.349562   -0.287437  0.00114379
        9486   -0.349538   -0.287443  0.00114369
        9487   -0.349503    -0.28745  0.00114359
        9488    -0.34946   -0.287456  0.00114349
        9489   -0.349416   -0.287463  0.00114339
        9490   -0.349367   -0.287469  0.00114329
        9491   -0.349313   -0.287476  0.00114318
        9492   -0.349255   -0.287482  0.00114308
        9493   -0.349193   -0.287489  0.00114298
        9494   -0.349128   -0.287495  0.00114288
        9495   -0.349057   -0.287502  0.00114278
        9496   -0.348982   -0.287508  0.00114267
        9497   -0.348902   -0.287515  0.00114257
        9498   -0.348819   -0.287521  0.00114247
        9499   -0.348731   -0.287528  0.00114237
        9500    -0.34864   -0.287534  0.00114227
        9501   -0.348544   -0.287541  0.00114216
        9502   -0.348447   -0.287547  0.00114206
        9503   -0.348341   -0.287553  0.00114196
        9504   -0.348234    -0.28756  0.00114186
        9505   -0.348123   -0.287566  0.00114175
        9506   -0.348008   -0.287573  0.00114165
        9507   -0.347889   -0.287579  0.00114155
        9508    -0.34777   -0.287585  0.00114145
        9509   -0.347647   -0.287592  0.00114134
        9510   -0.347515   -0.287598  0.00114124
        9511   -0.347383   -0.287604  0.00114114
        9512   -0.347249    -0.28761  0.00114104
        9513   -0.347112   -0.287617  0.00114093
        9514   -0.346972   -0.287623  0.00114083
        9515   -0.346826   -0.287629  0.00114073
        9516   -0.346677   -0.287635  0.00114062
        9517    -0.34653   -0.287642  0.00114052
        9518   -0.346375   -0.287648  0.00114042
        9519   -0.346217   -0.287654  0.00114032
        9520   -0.346056    -0.28766  0.00114021
        9521   -0.345893   -0.287666  0.00114011
        9522   -0.345724   -0.287672  0.00114001
        9523   -0.345555   -0.287678   0.0011399
        9524   -0.345383   -0.287684   0.0011398
        9525   -0.345211    -0.28769  0.00113969
        9526   -0.345032   -0.287696  0.00113959
        9527   -0.344853   -0.287702  0.00113949
        9528   -0.344672   -0.287708  0.00113938
        9529   -0.344489   -0.287714  0.00113928
        9530   -0.344303    -0.28772  0.00113917
        9531   -0.344116   -0.287726  0.00113907
        9532   -0.343926   -0.287732  0.00113897
        9533   -0.343733   -0.287738  0.00113886
        9534   -0.343545   -0.287744  0.00113876
        9535   -0.343348    -0.28775  0.00113865
        9536   -0.343152   -0.287755  0.00113855
        9537   -0.342954   -0.287761  0.00113844
        9538    -0.34276   -0.287767  0.00113834
        9539   -0.342561   -0.287773  0.00113823
        9540    -0.34236   -0.287778  0.00113813
        9541   -0.342158   -0.287784  0.00113802
        9542   -0.341955    -0.28779  0.00113792
        9543   -0.341752   -0.287796  0.00113781
        9544   -0.341548   -0.287801  0.00113771
        9545   -0.341346   -0.287807   0.0011376
        9546   -0.341141   -0.287812   0.0011375
        9547   -0.340936   -0.287818  0.00113739
        9548   -0.340731   -0.287823  0.00113729
        9549   -0.340526   -0.287829  0.00113718
        9550   -0.340321   -0.287834  0.00113708
        9551   -0.340114    -0.28784  0.00113697
        9552   -0.339912   -0.287845  0.00113686
        9553   -0.339709   -0.287851  0.00113676
        9554   -0.339506   -0.287856  0.00113665
        9555   -0.339304   -0.287862  0.00113655
        9556   -0.339103   -0.287867  0.00113644
        9557   -0.338903   -0.287872  0.00113633
        9558   -0.338704   -0.287878  0.00113623
        9559   -0.338506   -0.287883  0.00113612
        9560    -0.33831   -0.287888  0.00113601
        9561   -0.338116   -0.287893  0.00113591
        9562   -0.337923   -0.287899   0.0011358
        9563    -0.33773   -0.287904  0.00113569
        9564   -0.337544   -0.287909  0.00113559
        9565   -0.337357   -0.287914  0.00113548
        9566   -0.337172   -0.287919  0.00113537
        9567    -0.33699   -0.287925  0.00113526
        9568    -0.33681    -0.28793  0.00113516
        9569    -0.33663   -0.287935  0.00113505
        9570   -0.336458    -0.28794  0.00113494
        9571   -0.336289   -0.287945  0.00113484
        9572    -0.33612    -0.28795  0.00113473
        9573   -0.335951   -0.287955  0.00113462
        9574   -0.335791    -0.28796  0.00113451
        9575   -0.335631   -0.287965  0.00113441
        9576   -0.335477    -0.28797   0.0011343
        9577   -0.335326   -0.287975  0.00113419
        9578   -0.335176    -0.28798  0.00113408
        9579    -0.33503   -0.287985  0.00113398
        9580   -0.334887    -0.28799  0.00113387
        9581   -0.334748   -0.287994  0.00113376
        9582   -0.334613   -0.287999  0.00113365
        9583   -0.334479   -0.288004  0.00113354
        9584   -0.334356   -0.288009  0.00113344
        9585   -0.334234   -0.288014  0.00113333
        9586   -0.334115   -0.288019  0.00113322
        9587   -0.333999   -0.288023  0.00113311
        9588   -0.333887   -0.288028    0.001133
        9589   -0.333779   -0.288033   0.0011329
        9590   -0.333673   -0.288038  0.00113279
        9591   -0.333576   -0.288042  0.00113268
        9592    -0.33348   -0.288047  0.00113257
        9593   -0.333389   -0.288052  0.00113246
        9594   -0.333302   -0.288057  0.00113235
        9595   -0.333219   -0.288061  0.00113225
        9596   -0.333146   -0.288066  0.00113214
        9597   -0.333072   -0.288071  0.00113203
        9598   -0.333002   -0.288075  0.00113192
        9599   -0.332937    -0.28808  0.00113181
        9600   -0.332874   -0.288085  0.00113171
        9601   -0.332817   -0.288089   0.0011316
        9602   -0.332765   -0.288094  0.00113149
        9603   -0.332712   -0.288099  0.00113138
        9604   -0.332669   -0.288103  0.00113127
        9605   -0.332628   -0.288108  0.00113116
        9606   -0.332594   -0.288113  0.00113106
        9607   -0.332561   -0.288117  0.00113095
        9608   -0.332536   -0.288122  0.00113084
        9609   -0.332515   -0.288126  0.00113073
        9610   -0.332499   -0.288131  0.00113062
        9611   -0.332487   -0.288136  0.00113051
        9612    -0.33248    -0.28814  0.00113041
        9613   -0.332478   -0.288145   0.0011303
        9614    -0.33248    -0.28815  0.00113019
        9615   -0.332487   -0.288154  0.00113008
        9616   -0.332498   -0.288159  0.00112997
        9617   -0.332514   -0.288163  0.00112987
        9618   -0.332535   -0.288168  0.00112976
        9619   -0.332563   -0.288173  0.00112965
        9620   -0.332593   -0.288177  0.00112954
        9621   -0.332628   -0.288182  0.00112943
        9622    -0.33267   -0.288186  0.00112933
        9623   -0.332715   -0.288191  0.00112922
        9624   -0.332769   -0.288196  0.00112911
        9625   -0.332826     -0.2882    0.001129
        9626   -0.332885   -0.288205  0.00112889
        9627   -0.332949    -0.28821  0.00112879
        9628   -0.333018   -0.288214  0.00112868
        9629   -0.333089   -0.288219  0.00112857
        9630   -0.333163   -0.288224  0.00112846
        9631   -0.333247   -0.288228  0.00112836
        9632   -0.333337   -0.288233  0.00112825
        9633   -0.333431   -0.288238  0.00112814
        9634   -0.333529   -0.288242  0.00112803
        9635   -0.333632   -0.288247  0.00112793
        9636    -0.33374   -0.288252  0.00112782
        9637   -0.333853   -0.288257  0.00112771
        9638    -0.33397   -0.288261  0.00112761
        9639   -0.334092   -0.288266   0.0011275
        9640   -0.334219   -0.288271  0.00112739
        9641   -0.334353   -0.288276  0.00112728
        9642   -0.334491    -0.28828  0.00112718
        9643   -0.334631   -0.288285  0.00112707
        9644   -0.334771    -0.28829  0.00112696
        9645    -0.33492   -0.288295  0.00112686
        9646   -0.335073     -0.2883  0.00112675
        9647    -0.33523   -0.288305  0.00112665
        9648   -0.335393   -0.288309  0.00112654
        9649   -0.335558   -0.288314  0.00112643
        9650   -0.335723   -0.288319  0.00112633
        9651   -0.335892   -0.288324  0.00112622
        9652   -0.336062   -0.288329  0.00112612
        9653   -0.336239   -0.288334  0.00112601
        9654    -0.33642   -0.288339   0.0011259
        9655   -0.336602   -0.288344   0.0011258
        9656   -0.336785   -0.288349  0.00112569
        9657   -0.336969   -0.288354  0.00112559
        9658   -0.337158   -0.288359  0.00112548
        9659   -0.337348   -0.288364  0.00112538
        9660    -0.33754   -0.288369  0.00112527
        9661   -0.337732   -0.288374  0.00112517
        9662   -0.337925    -0.28838  0.00112506
        9663   -0.338118   -0.288385  0.00112496
        9664   -0.338311    -0.28839  0.00112485
        9665   -0.338503   -0.288395  0.00112475
        9666   -0.338695     -0.2884  0.00112465
        9667   -0.338885   -0.288405  0.00112454
        9668   -0.339074   -0.288411  0.00112444
        9669   -0.339261   -0.288416  0.00112433
        9670   -0.339448   -0.288421  0.00112423
        9671    -0.33963   -0.288427  0.00112413
        9672   -0.339809   -0.288432  0.00112402
        9673   -0.339984   -0.288437  0.00112392
        9674   -0.340158   -0.288443  0.00112381
        9675   -0.340325   -0.288448  0.00112371
        9676   -0.340485   -0.288453  0.00112361
        9677   -0.340644   -0.288459   0.0011235
        9678   -0.340795   -0.288464   0.0011234
        9679   -0.340943    -0.28847   0.0011233
        9680   -0.341079   -0.288475   0.0011232
        9681   -0.341213    -0.28848  0.00112309
        9682   -0.341335   -0.288486  0.00112299
        9683   -0.341451   -0.288491  0.00112289
        9684   -0.341562   -0.288497  0.00112278
        9685   -0.341661   -0.288502  0.00112268
        9686   -0.341752   -0.288508  0.00112258
        9687   -0.341832   -0.288513  0.00112248
        9688   -0.341904   -0.288519  0.00112238
        9689   -0.341962   -0.288524  0.00112227
        9690   -0.342012    -0.28853  0.00112217
        9691   -0.342049   -0.288535  0.00112207
        9692   -0.342079   -0.288541  0.00112197
        9693   -0.342095   -0.288546  0.00112186
        9694   -0.342101   -0.288552  0.00112176
        9695    -0.34209   -0.288557  0.00112166
        9696   -0.342069   -0.288563  0.00112156
        9697   -0.342035   -0.288569  0.00112146
        9698   -0.341987   -0.288574  0.00112135
        9699   -0.341929    -0.28858  0.00112125
        9700    -0.34185   -0.288585  0.00112115
        9701   -0.341761    -0.28859  0.00112105
        9702   -0.341654   -0.288596  0.00112095
        9703   -0.341537   -0.288601  0.00112084
        9704   -0.341403   -0.288607  0.00112074
        9705    -0.34126   -0.288612  0.00112064
        9706     -0.3411   -0.288618  0.00112054
        9707   -0.340922   -0.288623  0.00112043
        9708   -0.340735   -0.288628  0.00112033
        9709   -0.340531   -0.288634  0.00112023
        9710   -0.340315   -0.288639  0.00112013
        9711   -0.340084   -0.288644  0.00112002
        9712   -0.339835    -0.28865  0.00111992
        9713   -0.339578   -0.288655  0.00111982
        9714     -0.3393    -0.28866  0.00111971
        9715   -0.339013   -0.288665  0.00111961
        9716   -0.338711    -0.28867  0.00111951
        9717   -0.338395   -0.288676   0.0011194
        9718    -0.33807   -0.288681   0.0011193
        9719   -0.337729   -0.288686   0.0011192
        9720   -0.337377   -0.288691  0.00111909
        9721   -0.337014   -0.288696  0.00111899
        9722   -0.336643   -0.288701  0.00111888
        9723   -0.336261   -0.288706  0.00111878
        9724   -0.335868    -0.28871  0.00111867
        9725   -0.335466   -0.288715  0.00111857
        9726   -0.335056    -0.28872  0.00111847
        9727    -0.33464   -0.288725  0.00111836
        9728   -0.334215   -0.288729  0.00111825
        9729   -0.333787   -0.288734  0.00111815
        9730   -0.333353   -0.288739  0.00111804
        9731   -0.332917   -0.288743  0.00111794
        9732    -0.33248   -0.288748  0.00111783
        9733   -0.332037   -0.288752  0.00111773
        9734   -0.331597   -0.288756  0.00111762
        9735    -0.33116   -0.288761  0.00111751
        9736   -0.330727   -0.288765  0.00111741
        9737   -0.330297   -0.288769   0.0011173
        9738   -0.329872   -0.288774  0.00111719
        9739   -0.329456   -0.288778  0.00111709
        9740   -0.329046   -0.288782  0.00111698
        9741   -0.328645   -0.288786  0.00111687
        9742   -0.328255    -0.28879  0.00111677
        9743   -0.327877   -0.288794  0.00111666
        9744   -0.327513   -0.288798  0.00111655
        9745   -0.327159   -0.288802  0.00111644
        9746   -0.326823   -0.288806  0.00111634
        9747    -0.32651    -0.28881  0.00111623
        9748   -0.326214   -0.288814  0.00111612
        9749   -0.325935   -0.288817  0.00111601
        9750   -0.325681   -0.288821   0.0011159
        9751    -0.32545   -0.288825   0.0011158
        9752   -0.325243   -0.288829  0.00111569
        9753   -0.325062   -0.288832  0.00111558
        9754   -0.324907   -0.288836  0.00111547
        9755    -0.32478    -0.28884  0.00111536
        9756   -0.324682   -0.288843  0.00111525
        9757   -0.324612   -0.288847  0.00111515
        9758   -0.324574   -0.288851  0.00111504
        9759   -0.324566   -0.288854  0.00111493
        9760    -0.32459   -0.288858  0.00111482
        9761   -0.324647   -0.288862  0.00111471
        9762   -0.324736   -0.288865  0.00111461
        9763   -0.324861   -0.288869   0.0011145
        9764   -0.325022   -0.288873  0.00111439
        9765   -0.325212   -0.288877  0.00111428
        9766   -0.325433    -0.28888  0.00111417
        9767    -0.32569   -0.288884  0.00111407
        9768   -0.325974   -0.288888  0.00111396
        9769     -0.3263   -0.288892  0.00111385
        9770   -0.326657   -0.288896  0.00111374
        9771   -0.327047   -0.288899  0.00111364
        9772   -0.327469   -0.288903  0.00111353
        9773   -0.327922   -0.288907  0.00111342
        9774   -0.328408   -0.288911  0.00111332
        9775   -0.328922   -0.288916  0.00111321
        9776   -0.329464    -0.28892   0.0011131
        9777   -0.330035   -0.288924    0.001113
        9778   -0.330632   -0.288928  0.00111289
        9779   -0.331258   -0.288932  0.00111279
        9780   -0.331909   -0.288937  0.00111268
        9781   -0.332578   -0.288941  0.00111258
        9782   -0.333272   -0.288946  0.00111247
        9783   -0.333987    -0.28895  0.00111237
        9784   -0.334721   -0.288955  0.00111226
        9785   -0.335474    -0.28896  0.00111216
        9786   -0.336243   -0.288965  0.00111206
        9787   -0.337028    -0.28897  0.00111195
        9788   -0.337828   -0.288975  0.00111185
        9789   -0.338642    -0.28898  0.00111175
        9790   -0.339465   -0.288985  0.00111165
        9791   -0.340297    -0.28899  0.00111155
        9792   -0.341139   -0.288995  0.00111145
        9793   -0.341987   -0.289001  0.00111135
        9794   -0.342841   -0.289006  0.00111125
        9795   -0.343697   -0.289012  0.00111115
        9796   -0.344559   -0.289018  0.00111105
        9797   -0.345422   -0.289023  0.00111095
        9798   -0.346286   -0.289029  0.00111085
        9799   -0.347149   -0.289035  0.00111075
        9800   -0.348013   -0.289041  0.00111066
        9801   -0.348874   -0.289047  0.00111056
        9802   -0.349731   -0.289053  0.00111046
        9803   -0.350581    -0.28906  0.00111037
        9804   -0.351425   -0.289066  0.00111027
        9805    -0.35226   -0.289073  0.00111018
        9806   -0.353089   -0.289079  0.00111009
        9807    -0.35391   -0.289086  0.00110999
        9808   -0.354722   -0.289092   0.0011099
        9809   -0.355524   -0.289099  0.00110981
        9810   -0.356315   -0.289106  0.00110971
        9811   -0.357092   -0.289113  0.00110962
        9812   -0.357857    -0.28912  0.00110953
        9813   -0.358612   -0.289127  0.00110944
        9814   -0.359357   -0.289134  0.00110935
        9815   -0.360088   -0.289141  0.00110926
        9816   -0.360804   -0.289149  0.00110917
        9817   -0.361505   -0.289156  0.00110908
        9818   -0.362191   -0.289163    0.001109
        9819   -0.362865   -0.289171  0.00110891
        9820   -0.363522   -0.289179  0.00110882
        9821   -0.364163   -0.289186  0.00110874
        9822   -0.364789   -0.289194  0.00110865
        9823   -0.365402   -0.289202  0.00110856
        9824   -0.365997   -0.289209  0.00110848
        9825   -0.366573   -0.289217  0.00110839
        9826   -0.367139   -0.289225  0.00110831
        9827   -0.367688   -0.289233  0.00110822
        9828   -0.368219   -0.289241  0.00110814
        9829   -0.368732   -0.289249  0.00110806
        9830   -0.369231   -0.289258  0.00110797
        9831   -0.369717   -0.289266  0.00110789
        9832   -0.370185   -0.289274  0.00110781
        9833   -0.370634   -0.289282  0.00110773
        9834   -0.371068   -0.289291  0.00110765
        9835   -0.371489   -0.289299  0.00110757
        9836   -0.371894   -0.289307  0.00110749
        9837   -0.372281   -0.289316   0.0011074
        9838   -0.372656   -0.289324  0.00110732
        9839   -0.373014   -0.289333  0.00110724
        9840   -0.373358   -0.289341  0.00110717
        9841   -0.373689    -0.28935  0.00110709
        9842   -0.374002   -0.289358  0.00110701
        9843   -0.374304   -0.289367  0.00110693
        9844   -0.374589   -0.289376  0.00110685
        9845   -0.374862   -0.289384  0.00110677
        9846    -0.37512   -0.289393  0.00110669
        9847   -0.375366   -0.289402  0.00110661
        9848   -0.375597   -0.289411  0.00110654
        9849   -0.375817   -0.289419  0.00110646
        9850   -0.376024   -0.289428  0.00110638
        9851   -0.376221   -0.289437   0.0011063
        9852   -0.376403   -0.289446  0.00110623
        9853   -0.376571   -0.289455  0.00110615
        9854   -0.376731   -0.289463  0.00110607
        9855   -0.376872   -0.289472    0.001106
        9856   -0.377009   -0.289481  0.00110592
        9857   -0.377133    -0.28949  0.00110584
        9858   -0.377245   -0.289499  0.00110577
        9859   -0.377344   -0.289508  0.00110569
        9860   -0.377438   -0.289517  0.00110562
        9861   -0.377518   -0.289526  0.00110554
        9862   -0.377588   -0.289535  0.00110546
        9863   -0.377646   -0.289544  0.00110539
        9864   -0.377697   -0.289553  0.00110531
        9865   -0.377741   -0.289561  0.00110524
        9866   -0.377772    -0.28957  0.00110516
        9867   -0.377795   -0.289579  0.00110508
        9868   -0.377812   -0.289588  0.00110501
        9869   -0.377817   -0.289597  0.00110493
        9870   -0.377811   -0.289606  0.00110486
        9871     -0.3778   -0.289615  0.00110478
        9872   -0.377778   -0.289624   0.0011047
        9873   -0.377747   -0.289633  0.00110463
        9874   -0.377714   -0.289642  0.00110455
        9875   -0.377677   -0.289651  0.00110448
        9876   -0.377626    -0.28966   0.0011044
        9877    -0.37757   -0.289669  0.00110433
        9878   -0.377507   -0.289678  0.00110425
        9879   -0.377438   -0.289686  0.00110417
        9880   -0.377362   -0.289695   0.0011041
        9881    -0.37728   -0.289704  0.00110402
        9882   -0.377195   -0.289713  0.00110394
        9883   -0.377101   -0.289722  0.00110387
        9884   -0.377003   -0.289731  0.00110379
        9885   -0.376898   -0.289739  0.00110372
        9886   -0.376787   -0.289748  0.00110364
        9887   -0.376672   -0.289757  0.00110356
        9888   -0.376556   -0.289766  0.00110349
        9889    -0.37643   -0.289775  0.00110341
        9890   -0.376302   -0.289783  0.00110333
        9891    -0.37617   -0.289792  0.00110326
        9892   -0.376034   -0.289801  0.00110318
        9893   -0.375894    -0.28981   0.0011031
        9894   -0.375748   -0.289818  0.00110302
        9895   -0.375601   -0.289827  0.00110295
        9896   -0.375451   -0.289836  0.00110287
        9897   -0.375298   -0.289844  0.00110279
        9898    -0.37514   -0.289853  0.00110271
        9899   -0.374982   -0.289861  0.00110264
        9900   -0.374819    -0.28987  0.00110256
        9901   -0.374656   -0.289879  0.00110248
        9902   -0.374493   -0.289887   0.0011024
        9903   -0.374326   -0.289896  0.00110232
        9904   -0.374158   -0.289904  0.00110224
        9905   -0.373988   -0.289913  0.00110217
        9906   -0.373816   -0.289921  0.00110209
        9907   -0.373644    -0.28993  0.00110201
        9908   -0.373468   -0.289938  0.00110193
        9909   -0.373296   -0.289946  0.00110185
        9910   -0.373124   -0.289955  0.00110177
        9911   -0.372947   -0.289963  0.00110169
        9912   -0.372774   -0.289971  0.00110161
        9913   -0.372597    -0.28998  0.00110153
        9914   -0.372425   -0.289988  0.00110145
        9915   -0.372248   -0.289996  0.00110137
        9916   -0.372074   -0.290005  0.00110129
        9917   -0.371901   -0.290013  0.00110121
        9918   -0.371729   -0.290021  0.00110113
        9919   -0.371556   -0.290029  0.00110105
        9920   -0.371382   -0.290038  0.00110097
        9921   -0.371212   -0.290046  0.00110089
        9922   -0.371043   -0.290054  0.00110081
        9923   -0.370879   -0.290062  0.00110073
        9924   -0.370719    -0.29007  0.00110065
        9925   -0.370559   -0.290078  0.00110057
        9926   -0.370402   -0.290086  0.00110049
        9927   -0.370245   -0.290095  0.00110041
        9928   -0.370093   -0.290103  0.00110032
        9929   -0.369944   -0.290111  0.00110024
        9930   -0.369798   -0.290119  0.00110016
        9931   -0.369651   -0.290127  0.00110008
        9932   -0.369512   -0.290135      0.0011
        9933    -0.36938   -0.290143  0.00109992
        9934   -0.369246   -0.290151  0.00109983
        9935   -0.369119   -0.290159  0.00109975
        9936   -0.368993   -0.290166  0.00109967
        9937   -0.368875   -0.290174  0.00109959
        9938   -0.368758   -0.290182  0.00109951
        9939   -0.368646    -0.29019  0.00109942
        9940   -0.368539   -0.290198  0.00109934
        9941   -0.368439   -0.290206  0.00109926
        9942   -0.368345   -0.290214  0.00109918
        9943   -0.368255   -0.290222  0.00109909
        9944   -0.368171    -0.29023  0.00109901
        9945   -0.368095   -0.290237  0.00109893
        9946   -0.368022   -0.290245  0.00109885
        9947   -0.367955   -0.290253  0.00109876
        9948   -0.367893   -0.290261  0.00109868
        9949   -0.367838   -0.290269   0.0010986
        9950   -0.367784   -0.290276  0.00109852
        9951   -0.367741   -0.290284  0.00109843
        9952   -0.367704   -0.290292  0.00109835
        9953   -0.367675     -0.2903  0.00109827
        9954   -0.367651   -0.290307  0.00109818
        9955   -0.367631   -0.290315   0.0010981
        9956    -0.36762   -0.290323  0.00109802
        9957   -0.367615   -0.290331  0.00109794
        9958   -0.367617   -0.290339  0.00109785
        9959   -0.367626   -0.290346  0.00109777
        9960   -0.367641   -0.290354  0.00109769
        9961   -0.367666   -0.290362   0.0010976
        9962   -0.367695    -0.29037  0.00109752
        9963   -0.367731   -0.290377  0.00109744
        9964   -0.367773   -0.290385  0.00109736
        9965   -0.367827   -0.290393  0.00109727
        9966   -0.367883   -0.290401  0.00109719
        9967   -0.367951   -0.290408  0.00109711
        9968   -0.368023   -0.290416  0.00109703
        9969   -0.368095   -0.290424  0.00109694
        9970   -0.368178   -0.290432  0.00109686
        9971   -0.368263    -0.29044  0.00109678
        9972   -0.368359   -0.290447   0.0010967
        9973   -0.368462   -0.290455  0.00109661
        9974   -0.368571   -0.290463  0.00109653
        9975   -0.368686   -0.290471  0.00109645
        9976    -0.36881   -0.290479  0.00109637
        9977   -0.368933   -0.290487  0.00109629
        9978   -0.369067   -0.290495  0.00109621
        9979   -0.369207   -0.290502  0.00109612
        9980   -0.369353    -0.29051  0.00109604
        9981   -0.369504   -0.290518  0.00109596
        9982   -0.369661   -0.290526  0.00109588
        9983   -0.369824   -0.290534   0.0010958
        9984   -0.369991   -0.290542  0.00109572
        9985   -0.370164    -0.29055  0.00109564
        9986   -0.370339   -0.290558  0.00109556
        9987   -0.370522   -0.290566  0.00109548
        9988   -0.370709   -0.290574   0.0010954
        9989     -0.3709   -0.290582  0.00109532
        9990   -0.371096    -0.29059  0.00109524
        9991   -0.371291   -0.290598  0.00109516
        9992   -0.371492   -0.290606  0.00109508
        9993   -0.371701   -0.290614    0.001095
        9994   -0.371912   -0.290623  0.00109492
        9995   -0.372125   -0.290631  0.00109484
        9996   -0.372342   -0.290639  0.00109476
        9997   -0.372563   -0.290647  0.00109468
        9998   -0.372785   -0.290655   0.0010946
        9999   -0.373011   -0.290664  0.00109452
       10000   -0.373236   -0.290672  0.00109445
       10001   -0.373463    -0.29068  0.00109437
       10002   -0.373692   -0.290688  0.00109429
       10003   -0.373924   -0.290697  0.00109421
       10004   -0.374156   -0.290705  0.00109413
       10005   -0.374385   -0.290713  0.00109406
       10006   -0.374618   -0.290722  0.00109398
       10007   -0.374848    -0.29073   0.0010939
       10008   -0.375081   -0.290739  0.00109383
       10009    -0.37531   -0.290747  0.00109375
       10010   -0.375538   -0.290756  0.00109367
       10011   -0.375767   -0.290764   0.0010936
       10012   -0.375991   -0.290773  0.00109352
       10013   -0.376214   -0.290781  0.00109344
       10014   -0.376436    -0.29079  0.00109337
       10015   -0.376653   -0.290798  0.00109329
       10016   -0.376866   -0.290807  0.00109322
       10017   -0.377075   -0.290815  0.00109314
       10018    -0.37728   -0.290824  0.00109307
       10019   -0.377481   -0.290833  0.00109299
       10020   -0.377676   -0.290841  0.00109292
       10021   -0.377866    -0.29085  0.00109284
       10022   -0.378048   -0.290859  0.00109277
       10023   -0.378225   -0.290867  0.00109269
       10024   -0.378396   -0.290876  0.00109262
       10025   -0.378559   -0.290885  0.00109255
       10026   -0.378714   -0.290894  0.00109247
       10027   -0.378861   -0.290902   0.0010924
       10028   -0.378999   -0.290911  0.00109233
       10029   -0.379127    -0.29092  0.00109225
       10030   -0.379248   -0.290929  0.00109218
       10031   -0.379356   -0.290938  0.00109211
       10032   -0.379451   -0.290946  0.00109203
       10033   -0.379541   -0.290955  0.00109196
       10034   -0.379614   -0.290964  0.00109189
       10035   -0.379674   -0.290973  0.00109181
       10036   -0.379718   -0.290982  0.00109174
       10037   -0.379751   -0.290991  0.00109167
       10038   -0.379769      -0.291  0.00109159
       10039   -0.379772   -0.291008  0.00109152
       10040   -0.379756   -0.291017  0.00109145
       10041   -0.379724   -0.291026  0.00109138
       10042   -0.379677   -0.291035   0.0010913
       10043   -0.379615   -0.291044  0.00109123
       10044   -0.379532   -0.291053  0.00109116
       10045   -0.379429   -0.291061  0.00109108
       10046   -0.379307    -0.29107  0.00109101
       10047   -0.379162   -0.291079  0.00109094
       10048   -0.378998   -0.291088  0.00109086
       10049    -0.37881   -0.291096  0.00109079
       10050   -0.378601   -0.291105  0.00109072
       10051    -0.37837   -0.291114  0.00109064
       10052   -0.378115   -0.291122  0.00109057
       10053   -0.377835   -0.291131  0.00109049
       10054   -0.377531    -0.29114  0.00109042
       10055   -0.377201   -0.291148  0.00109034
       10056   -0.376844   -0.291157  0.00109027
       10057   -0.376461   -0.291165  0.00109019
       10058   -0.376051   -0.291174  0.00109012
