#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       11398      1.7459     1.69232 0.000991466
       11399     1.74589     1.69233  0.00099139
       11400     1.74586     1.69233 0.000991314
       11401     1.74583     1.69234 0.000991238
       11402     1.74579     1.69234 0.000991162
       11403     1.74575     1.69234 0.000991087
       11404      1.7457     1.69235 0.000991011
       11405     1.74564     1.69235 0.000990935
       11406     1.74558     1.69236 0.000990859
       11407     1.74551     1.69236 0.000990783
       11408     1.74544     1.69237 0.000990707
       11409     1.74535     1.69237 0.000990631
       11410     1.74527     1.69238 0.000990555
       11411     1.74517     1.69238 0.000990479
       11412     1.74508     1.69239 0.000990403
       11413     1.74497     1.69239 0.000990327
       11414     1.74486      1.6924 0.000990251
       11415     1.74475      1.6924 0.000990175
       11416     1.74463      1.6924 0.000990099
       11417     1.74451     1.69241 0.000990023
       11418     1.74438     1.69241 0.000989946
       11419     1.74424     1.69242  0.00098987
       11420      1.7441     1.69242 0.000989794
       11421     1.74396     1.69243 0.000989717
       11422     1.74381     1.69243 0.000989641
       11423     1.74366     1.69244 0.000989564
       11424     1.74351     1.69244 0.000989488
       11425     1.74335     1.69245 0.000989411
       11426     1.74319     1.69245 0.000989335
       11427     1.74302     1.69245 0.000989258
       11428     1.74285     1.69246 0.000989181
       11429     1.74267     1.69246 0.000989104
       11430      1.7425     1.69247 0.000989028
       11431     1.74232     1.69247 0.000988951
       11432     1.74213     1.69248 0.000988874
       11433     1.74194     1.69248 0.000988797
       11434     1.74175     1.69248  0.00098872
       11435     1.74156     1.69249 0.000988642
       11436     1.74137     1.69249 0.000988565
       11437     1.74117      1.6925 0.000988488
       11438     1.74097      1.6925 0.000988411
       11439     1.74076     1.69251 0.000988333
       11440     1.74056     1.69251 0.000988256
       11441     1.74035     1.69251 0.000988178
       11442     1.74014     1.69252 0.000988101
       11443     1.73993     1.69252 0.000988023
       11444     1.73971     1.69253 0.000987945
       11445      1.7395     1.69253 0.000987867
       11446     1.73928     1.69253  0.00098779
       11447     1.73906     1.69254 0.000987712
       11448     1.73884     1.69254 0.000987634
       11449     1.73861     1.69255 0.000987556
       11450     1.73839     1.69255 0.000987477
       11451     1.73816     1.69256 0.000987399
       11452     1.73794     1.69256 0.000987321
       11453     1.73771     1.69256 0.000987243
       11454     1.73748     1.69257 0.000987164
       11455     1.73724     1.69257 0.000987086
       11456     1.73701     1.69257 0.000987007
       11457     1.73678     1.69258 0.000986929
       11458     1.73654     1.69258  0.00098685
       11459     1.73631     1.69259 0.000986771
       11460     1.73607     1.69259 0.000986692
       11461     1.73584     1.69259 0.000986614
       11462      1.7356      1.6926 0.000986535
       11463     1.73536      1.6926 0.000986456
       11464     1.73512      1.6926 0.000986377
       11465     1.73488     1.69261 0.000986297
       11466     1.73464     1.69261 0.000986218
       11467      1.7344     1.69262 0.000986139
       11468     1.73416     1.69262  0.00098606
       11469     1.73392     1.69262  0.00098598
       11470     1.73368     1.69263 0.000985901
       11471     1.73343     1.69263 0.000985821
       11472     1.73319     1.69263 0.000985742
       11473     1.73295     1.69264 0.000985662
       11474     1.73271     1.69264 0.000985582
       11475     1.73246     1.69264 0.000985502
       11476     1.73222     1.69265 0.000985423
       11477     1.73198     1.69265 0.000985343
       11478     1.73173     1.69265 0.000985263
       11479     1.73149     1.69266 0.000985183
       11480     1.73125     1.69266 0.000985103
       11481       1.731     1.69266 0.000985022
       11482     1.73076     1.69267 0.000984942
       11483     1.73052     1.69267 0.000984862
       11484     1.73028     1.69267 0.000984782
       11485     1.73003     1.69268 0.000984701
       11486     1.72979     1.69268 0.000984621
       11487     1.72955     1.69268  0.00098454
       11488      1.7293     1.69269  0.00098446
       11489     1.72906     1.69269 0.000984379
       11490     1.72882     1.69269 0.000984299
       11491     1.72858      1.6927 0.000984218
       11492     1.72834      1.6927 0.000984137
       11493     1.72809      1.6927 0.000984056
       11494     1.72785     1.69271 0.000983975
       11495     1.72761     1.69271 0.000983895
       11496     1.72737     1.69271 0.000983814
       11497     1.72713     1.69272 0.000983733
       11498     1.72689     1.69272 0.000983652
       11499     1.72665     1.69272  0.00098357
       11500     1.72641     1.69272 0.000983489
       11501     1.72616     1.69273 0.000983408
       11502     1.72592     1.69273 0.000983327
       11503     1.72568     1.69273 0.000983245
       11504     1.72544     1.69274 0.000983164
       11505      1.7252     1.69274 0.000983083
       11506     1.72496     1.69274 0.000983001
       11507     1.72472     1.69274  0.00098292
       11508     1.72448     1.69275 0.000982838
       11509     1.72424     1.69275 0.000982757
       11510     1.72399     1.69275 0.000982675
       11511     1.72375     1.69275 0.000982593
       11512     1.72351     1.69276 0.000982512
       11513     1.72327     1.69276  0.00098243
       11514     1.72302     1.69276 0.000982348
       11515     1.72278     1.69277 0.000982266
       11516     1.72254     1.69277 0.000982184
       11517     1.72229     1.69277 0.000982102
       11518     1.72204     1.69277  0.00098202
       11519      1.7218     1.69278 0.000981938
       11520     1.72155     1.69278 0.000981856
       11521      1.7213     1.69278 0.000981774
       11522     1.72105     1.69278 0.000981692
       11523      1.7208     1.69279  0.00098161
       11524     1.72055     1.69279 0.000981528
       11525      1.7203     1.69279 0.000981445
       11526     1.72005     1.69279 0.000981363
       11527     1.71979     1.69279 0.000981281
       11528     1.71954      1.6928 0.000981198
       11529     1.71928      1.6928 0.000981116
       11530     1.71902      1.6928 0.000981033
       11531     1.71876      1.6928 0.000980951
       11532     1.71849     1.69281 0.000980868
       11533     1.71823     1.69281 0.000980786
       11534     1.71796     1.69281 0.000980703
       11535     1.71769     1.69281 0.000980621
       11536     1.71742     1.69281 0.000980538
       11537     1.71714     1.69282 0.000980455
       11538     1.71686     1.69282 0.000980372
       11539     1.71658     1.69282  0.00098029
       11540      1.7163     1.69282 0.000980207
       11541     1.71601     1.69283 0.000980124
       11542     1.71572     1.69283 0.000980041
       11543     1.71543     1.69283 0.000979958
       11544     1.71514     1.69283 0.000979875
       11545     1.71484     1.69283 0.000979792
       11546     1.71453     1.69283 0.000979709
       11547     1.71422     1.69284 0.000979626
       11548     1.71391     1.69284 0.000979543
       11549      1.7136     1.69284  0.00097946
       11550     1.71327     1.69284 0.000979376
       11551     1.71295     1.69284 0.000979293
       11552     1.71262     1.69285  0.00097921
       11553     1.71228     1.69285 0.000979127
       11554     1.71194     1.69285 0.000979043
       11555      1.7116     1.69285  0.00097896
       11556     1.71125     1.69285 0.000978876
       11557     1.71089     1.69285 0.000978793
       11558     1.71053     1.69286 0.000978709
       11559     1.71016     1.69286 0.000978626
       11560     1.70978     1.69286 0.000978542
       11561      1.7094     1.69286 0.000978459
       11562     1.70901     1.69286 0.000978375
       11563     1.70861     1.69286 0.000978291
       11564     1.70821     1.69286 0.000978208
       11565      1.7078     1.69287 0.000978124
       11566     1.70738     1.69287  0.00097804
       11567     1.70696     1.69287 0.000977956
       11568     1.70653     1.69287 0.000977873
       11569     1.70608     1.69287 0.000977789
       11570     1.70563     1.69287 0.000977705
       11571     1.70518     1.69287 0.000977621
       11572     1.70471     1.69287 0.000977537
       11573     1.70423     1.69287 0.000977453
       11574     1.70375     1.69287 0.000977369
       11575     1.70326     1.69288 0.000977285
       11576     1.70275     1.69288 0.000977201
       11577     1.70224     1.69288 0.000977117
       11578     1.70172     1.69288 0.000977033
       11579     1.70119     1.69288 0.000976949
       11580     1.70065     1.69288 0.000976865
       11581     1.70009     1.69288  0.00097678
       11582     1.69953     1.69288 0.000976696
       11583     1.69896     1.69288 0.000976612
       11584     1.69838     1.69288 0.000976528
       11585     1.69779     1.69288 0.000976444
       11586     1.69719     1.69288 0.000976359
       11587     1.69658     1.69288 0.000976275
       11588     1.69596     1.69288 0.000976191
       11589     1.69533     1.69288 0.000976107
       11590     1.69468     1.69288 0.000976023
       11591     1.69403     1.69288 0.000975938
       11592     1.69337     1.69288 0.000975854
       11593      1.6927     1.69288  0.00097577
       11594     1.69202     1.69288 0.000975686
       11595     1.69134     1.69288 0.000975602
       11596     1.69064     1.69288 0.000975518
       11597     1.68993     1.69288 0.000975434
       11598     1.68922     1.69288  0.00097535
       11599      1.6885     1.69288 0.000975265
       11600     1.68777     1.69288 0.000975182
       11601     1.68704     1.69288 0.000975098
       11602      1.6863     1.69288 0.000975014
       11603     1.68555     1.69288  0.00097493
       11604      1.6848     1.69288 0.000974846
       11605     1.68405     1.69288 0.000974762
       11606     1.68329     1.69288 0.000974679
       11607     1.68253     1.69288 0.000974595
       11608     1.68177     1.69288 0.000974512
       11609       1.681     1.69288 0.000974428
       11610     1.68024     1.69287 0.000974345
       11611     1.67948     1.69287 0.000974262
       11612     1.67872     1.69287 0.000974179
       11613     1.67796     1.69287 0.000974096
       11614     1.67721     1.69287 0.000974013
       11615     1.67646     1.69287  0.00097393
       11616     1.67571     1.69287 0.000973847
       11617     1.67498     1.69286 0.000973764
       11618     1.67425     1.69286 0.000973682
       11619     1.67354     1.69286   0.0009736
       11620     1.67283     1.69286 0.000973517
       11621     1.67214     1.69286 0.000973435
       11622     1.67146     1.69286 0.000973353
       11623      1.6708     1.69285 0.000973271
       11624     1.67015     1.69285  0.00097319
       11625     1.66953     1.69285 0.000973108
       11626     1.66892     1.69285 0.000973026
       11627     1.66833     1.69285 0.000972945
       11628     1.66776     1.69284 0.000972864
       11629     1.66722     1.69284 0.000972782
       11630      1.6667     1.69284 0.000972701
       11631     1.66621     1.69284 0.000972621
       11632     1.66575     1.69283  0.00097254
       11633     1.66531     1.69283 0.000972459
       11634      1.6649     1.69283 0.000972378
       11635     1.66453     1.69283 0.000972298
       11636     1.66418     1.69283 0.000972217
       11637     1.66387     1.69282 0.000972137
       11638     1.66359     1.69282 0.000972057
       11639     1.66335     1.69282 0.000971976
       11640     1.66313     1.69281 0.000971896
       11641     1.66296     1.69281 0.000971816
       11642     1.66282     1.69281 0.000971736
       11643     1.66271     1.69281 0.000971656
       11644     1.66265      1.6928 0.000971576
       11645     1.66262      1.6928 0.000971496
       11646     1.66262      1.6928 0.000971416
       11647     1.66266      1.6928 0.000971336
       11648     1.66274     1.69279 0.000971256
       11649     1.66286     1.69279 0.000971176
       11650     1.66301     1.69279 0.000971096
       11651     1.66319     1.69279 0.000971016
       11652     1.66342     1.69278 0.000970936
       11653     1.66367     1.69278 0.000970856
       11654     1.66396     1.69278 0.000970776
       11655     1.66428     1.69278 0.000970696
       11656     1.66464     1.69277 0.000970615
       11657     1.66502     1.69277 0.000970535
       11658     1.66544     1.69277 0.000970455
       11659     1.66588     1.69277 0.000970374
       11660     1.66636     1.69276 0.000970294
       11661     1.66686     1.69276 0.000970213
       11662     1.66738     1.69276 0.000970132
       11663     1.66793     1.69276 0.000970051
       11664      1.6685     1.69276  0.00096997
       11665     1.66909     1.69275 0.000969889
       11666     1.66971     1.69275 0.000969808
       11667     1.67034     1.69275 0.000969727
       11668     1.67098     1.69275 0.000969646
       11669     1.67165     1.69275 0.000969564
       11670     1.67233     1.69275 0.000969483
       11671     1.67302     1.69274 0.000969401
       11672     1.67372     1.69274  0.00096932
       11673     1.67443     1.69274 0.000969238
       11674     1.67515     1.69274 0.000969156
       11675     1.67588     1.69274 0.000969074
       11676     1.67661     1.69274 0.000968992
       11677     1.67735     1.69273  0.00096891
       11678     1.67809     1.69273 0.000968828
       11679     1.67884     1.69273 0.000968746
       11680     1.67958     1.69273 0.000968663
       11681     1.68033     1.69273 0.000968581
       11682     1.68107     1.69273 0.000968498
       11683     1.68181     1.69273 0.000968416
       11684     1.68255     1.69273 0.000968334
       11685     1.68328     1.69273 0.000968251
       11686     1.68401     1.69273 0.000968168
       11687     1.68473     1.69272 0.000968086
       11688     1.68544     1.69272 0.000968003
       11689     1.68615     1.69272 0.000967921
       11690     1.68685     1.69272 0.000967838
       11691     1.68754     1.69272 0.000967755
       11692     1.68822     1.69272 0.000967673
       11693     1.68889     1.69272  0.00096759
       11694     1.68955     1.69272 0.000967507
       11695     1.69019     1.69272 0.000967424
       11696     1.69083     1.69272 0.000967342
       11697     1.69145     1.69272 0.000967259
       11698     1.69206     1.69272 0.000967176
       11699     1.69266     1.69272 0.000967094
       11700     1.69324     1.69272 0.000967011
       11701     1.69381     1.69272 0.000966928
       11702     1.69437     1.69272 0.000966846
       11703     1.69491     1.69272 0.000966763
       11704     1.69544     1.69272 0.000966681
       11705     1.69595     1.69272 0.000966598
       11706     1.69645     1.69272 0.000966516
       11707     1.69694     1.69272 0.000966433
       11708     1.69741     1.69272 0.000966351
       11709     1.69787     1.69272 0.000966268
       11710     1.69831     1.69272 0.000966186
       11711     1.69873     1.69272 0.000966103
       11712     1.69914     1.69273 0.000966021
       11713     1.69954     1.69273 0.000965939
       11714     1.69992     1.69273 0.000965856
       11715     1.70029     1.69273 0.000965774
       11716     1.70064     1.69273 0.000965692
       11717     1.70098     1.69273  0.00096561
       11718      1.7013     1.69273 0.000965528
       11719     1.70161     1.69273 0.000965446
       11720      1.7019     1.69273 0.000965364
       11721     1.70218     1.69273 0.000965282
       11722     1.70244     1.69273   0.0009652
       11723     1.70269     1.69273 0.000965118
       11724     1.70293     1.69273 0.000965036
       11725     1.70315     1.69273 0.000964954
       11726     1.70335     1.69274 0.000964872
       11727     1.70354     1.69274  0.00096479
       11728     1.70372     1.69274 0.000964708
       11729     1.70389     1.69274 0.000964626
       11730     1.70404     1.69274 0.000964545
       11731     1.70417     1.69274 0.000964463
       11732     1.70429     1.69274 0.000964381
       11733      1.7044     1.69274   0.0009643
       11734      1.7045     1.69274 0.000964218
       11735     1.70458     1.69274 0.000964136
       11736     1.70464     1.69275 0.000964055
       11737     1.70469     1.69275 0.000963973
       11738     1.70473     1.69275 0.000963892
       11739     1.70476     1.69275  0.00096381
       11740     1.70477     1.69275 0.000963728
       11741     1.70477     1.69275 0.000963647
       11742     1.70475     1.69275 0.000963565
       11743     1.70472     1.69275 0.000963484
       11744     1.70468     1.69275 0.000963402
       11745     1.70462     1.69275 0.000963321
       11746     1.70455     1.69276 0.000963239
       11747     1.70446     1.69276 0.000963158
       11748     1.70436     1.69276 0.000963076
       11749     1.70425     1.69276 0.000962995
       11750     1.70412     1.69276 0.000962913
       11751     1.70398     1.69276 0.000962832
       11752     1.70383     1.69276  0.00096275
       11753     1.70366     1.69276 0.000962669
       11754     1.70347     1.69276 0.000962588
       11755     1.70327     1.69276 0.000962506
       11756     1.70306     1.69277 0.000962425
       11757     1.70284     1.69277 0.000962343
       11758     1.70259     1.69277 0.000962262
       11759     1.70234     1.69277  0.00096218
       11760     1.70207     1.69277 0.000962099
       11761     1.70178     1.69277 0.000962017
       11762     1.70148     1.69277 0.000961936
       11763     1.70117     1.69277 0.000961854
       11764     1.70084     1.69277 0.000961773
       11765     1.70049     1.69277 0.000961691
       11766     1.70013     1.69277  0.00096161
       11767     1.69976     1.69277 0.000961528
       11768     1.69937     1.69277 0.000961446
       11769     1.69896     1.69277 0.000961365
       11770     1.69854     1.69277 0.000961283
       11771      1.6981     1.69278 0.000961202
       11772     1.69765     1.69278  0.00096112
       11773     1.69719     1.69278 0.000961039
       11774     1.69671     1.69278 0.000960957
       11775     1.69621     1.69278 0.000960876
       11776      1.6957     1.69278 0.000960794
       11777     1.69517     1.69278 0.000960712
       11778     1.69463     1.69278 0.000960631
       11779     1.69407     1.69278 0.000960549
       11780      1.6935     1.69278 0.000960468
       11781     1.69291     1.69278 0.000960386
       11782     1.69231     1.69278 0.000960305
       11783      1.6917     1.69278 0.000960223
       11784     1.69107     1.69278 0.000960142
       11785     1.69042     1.69278  0.00096006
       11786     1.68977     1.69278 0.000959979
       11787      1.6891     1.69278 0.000959898
       11788     1.68842     1.69278 0.000959816
       11789     1.68772     1.69278 0.000959735
       11790     1.68701     1.69278 0.000959654
       11791     1.68629     1.69277 0.000959572
       11792     1.68556     1.69277 0.000959491
       11793     1.68482     1.69277  0.00095941
       11794     1.68407     1.69277 0.000959329
       11795     1.68331     1.69277 0.000959248
       11796     1.68254     1.69277 0.000959167
       11797     1.68176     1.69277 0.000959086
       11798     1.68098     1.69277 0.000959005
       11799     1.68018     1.69277 0.000958925
       11800     1.67938     1.69277 0.000958844
       11801     1.67858     1.69277 0.000958764
       11802     1.67777     1.69276 0.000958683
       11803     1.67696     1.69276 0.000958603
       11804     1.67614     1.69276 0.000958523
       11805     1.67532     1.69276 0.000958443
       11806      1.6745     1.69276 0.000958363
       11807     1.67368     1.69276 0.000958283
       11808     1.67286     1.69276 0.000958203
       11809     1.67204     1.69275 0.000958124
       11810     1.67123     1.69275 0.000958044
       11811     1.67042     1.69275 0.000957965
       11812     1.66961     1.69275 0.000957886
       11813     1.66881     1.69275 0.000957807
       11814     1.66801     1.69274 0.000957728
       11815     1.66723     1.69274  0.00095765
       11816     1.66645     1.69274 0.000957571
       11817     1.66568     1.69274 0.000957493
       11818     1.66493     1.69273 0.000957415
       11819     1.66418     1.69273 0.000957337
       11820     1.66345     1.69273 0.000957259
       11821     1.66273     1.69273 0.000957181
       11822     1.66203     1.69272 0.000957104
       11823     1.66134     1.69272 0.000957027
       11824     1.66067     1.69272  0.00095695
       11825     1.66001     1.69272 0.000956873
       11826     1.65938     1.69271 0.000956796
       11827     1.65876     1.69271 0.000956719
       11828     1.65816     1.69271 0.000956643
       11829     1.65758      1.6927 0.000956567
       11830     1.65703      1.6927 0.000956491
       11831     1.65649      1.6927 0.000956415
       11832     1.65597      1.6927 0.000956339
       11833     1.65548     1.69269 0.000956263
       11834     1.65501     1.69269 0.000956188
       11835     1.65456     1.69269 0.000956112
       11836     1.65413     1.69268 0.000956037
       11837     1.65373     1.69268 0.000955962
       11838     1.65335     1.69268 0.000955887
       11839     1.65299     1.69267 0.000955812
       11840     1.65266     1.69267 0.000955737
       11841     1.65234     1.69267 0.000955663
       11842     1.65205     1.69266 0.000955588
       11843     1.65178     1.69266 0.000955514
       11844     1.65154     1.69266 0.000955439
       11845     1.65131     1.69265 0.000955365
       11846     1.65111     1.69265 0.000955291
       11847     1.65092     1.69265 0.000955217
       11848     1.65076     1.69264 0.000955143
       11849     1.65062     1.69264 0.000955069
       11850     1.65049     1.69263 0.000954995
       11851     1.65039     1.69263 0.000954921
       11852      1.6503     1.69263 0.000954847
       11853     1.65023     1.69262 0.000954773
       11854     1.65018     1.69262 0.000954699
       11855     1.65014     1.69262 0.000954625
       11856     1.65012     1.69261 0.000954551
       11857     1.65011     1.69261 0.000954478
       11858     1.65012     1.69261 0.000954404
       11859     1.65014      1.6926  0.00095433
       11860     1.65017      1.6926 0.000954256
       11861     1.65022      1.6926 0.000954183
       11862     1.65028     1.69259 0.000954109
       11863     1.65035     1.69259 0.000954035
       11864     1.65043     1.69258 0.000953961
       11865     1.65052     1.69258 0.000953888
       11866     1.65062     1.69258 0.000953814
       11867     1.65072     1.69257  0.00095374
       11868     1.65084     1.69257 0.000953666
       11869     1.65096     1.69257 0.000953592
       11870     1.65109     1.69256 0.000953518
       11871     1.65123     1.69256 0.000953444
       11872     1.65138     1.69256  0.00095337
       11873     1.65153     1.69255 0.000953296
       11874     1.65168     1.69255 0.000953222
       11875     1.65185     1.69255 0.000953148
       11876     1.65201     1.69254 0.000953074
       11877     1.65219     1.69254    0.000953
       11878     1.65236     1.69254 0.000952925
       11879     1.65255     1.69253 0.000952851
       11880     1.65273     1.69253 0.000952777
       11881     1.65292     1.69253 0.000952702
       11882     1.65312     1.69252 0.000952628
       11883     1.65331     1.69252 0.000952554
       11884     1.65352     1.69252 0.000952479
       11885     1.65372     1.69251 0.000952404
       11886     1.65393     1.69251  0.00095233
       11887     1.65414     1.69251 0.000952255
       11888     1.65436      1.6925 0.000952181
       11889     1.65458      1.6925 0.000952106
       11890      1.6548      1.6925 0.000952031
       11891     1.65502     1.69249 0.000951956
       11892     1.65525     1.69249 0.000951881
       11893     1.65548     1.69249 0.000951806
       11894     1.65571     1.69248 0.000951731
       11895     1.65595     1.69248 0.000951656
       11896     1.65618     1.69248 0.000951581
       11897     1.65642     1.69248 0.000951506
       11898     1.65666     1.69247 0.000951431
       11899     1.65691     1.69247 0.000951356
       11900     1.65716     1.69247  0.00095128
       11901      1.6574     1.69246 0.000951205
       11902     1.65765     1.69246 0.000951129
       11903      1.6579     1.69246 0.000951054
       11904     1.65816     1.69245 0.000950978
       11905     1.65841     1.69245 0.000950903
       11906     1.65867     1.69245 0.000950827
       11907     1.65892     1.69245 0.000950752
       11908     1.65918     1.69244 0.000950676
       11909     1.65944     1.69244   0.0009506
       11910     1.65969     1.69244 0.000950524
       11911     1.65995     1.69243 0.000950448
       11912     1.66021     1.69243 0.000950372
       11913     1.66047     1.69243 0.000950296
       11914     1.66072     1.69243  0.00095022
       11915     1.66098     1.69242 0.000950144
       11916     1.66123     1.69242 0.000950068
       11917     1.66149     1.69242 0.000949992
       11918     1.66174     1.69242 0.000949916
       11919     1.66199     1.69241 0.000949839
       11920     1.66223     1.69241 0.000949763
       11921     1.66248     1.69241 0.000949687
       11922     1.66272     1.69241  0.00094961
       11923     1.66296      1.6924 0.000949534
       11924      1.6632      1.6924 0.000949457
       11925     1.66344      1.6924 0.000949381
       11926     1.66367      1.6924 0.000949304
       11927      1.6639     1.69239 0.000949228
       11928     1.66412     1.69239 0.000949151
       11929     1.66434     1.69239 0.000949075
       11930     1.66456     1.69239 0.000948998
       11931     1.66477     1.69238 0.000948921
       11932     1.66497     1.69238 0.000948844
       11933     1.66518     1.69238 0.000948768
       11934     1.66538     1.69238 0.000948691
       11935     1.66557     1.69238 0.000948614
       11936     1.66576     1.69237 0.000948537
       11937     1.66594     1.69237  0.00094846
       11938     1.66612     1.69237 0.000948383
       11939     1.66629     1.69237 0.000948306
       11940     1.66646     1.69236 0.000948229
       11941     1.66662     1.69236 0.000948153
       11942     1.66677     1.69236 0.000948076
       11943     1.66693     1.69236 0.000947999
       11944     1.66707     1.69236 0.000947922
       11945     1.66721     1.69235 0.000947845
       11946     1.66734     1.69235 0.000947767
       11947     1.66747     1.69235  0.00094769
       11948      1.6676     1.69235 0.000947613
       11949     1.66771     1.69235 0.000947536
       11950     1.66783     1.69234 0.000947459
       11951     1.66793     1.69234 0.000947382
       11952     1.66803     1.69234 0.000947305
       11953     1.66813     1.69234 0.000947228
       11954     1.66822     1.69234 0.000947151
       11955     1.66831     1.69233 0.000947074
       11956     1.66839     1.69233 0.000946997
       11957     1.66847     1.69233  0.00094692
       11958     1.66854     1.69233 0.000946843
       11959      1.6686     1.69233 0.000946765
       11960     1.66866     1.69232 0.000946688
       11961     1.66872     1.69232 0.000946611
       11962     1.66878     1.69232 0.000946534
       11963     1.66882     1.69232 0.000946457
       11964     1.66887     1.69232  0.00094638
       11965     1.66891     1.69231 0.000946303
       11966     1.66895     1.69231 0.000946226
       11967     1.66898     1.69231 0.000946149
       11968     1.66901     1.69231 0.000946072
       11969     1.66904     1.69231 0.000945995
       11970     1.66906      1.6923 0.000945918
       11971     1.66909      1.6923 0.000945841
       11972      1.6691      1.6923 0.000945764
       11973     1.66912      1.6923 0.000945687
       11974     1.66913      1.6923  0.00094561
       11975     1.66915     1.69229 0.000945533
       11976     1.66915     1.69229 0.000945456
       11977     1.66916     1.69229 0.000945379
       11978     1.66917     1.69229 0.000945302
       11979     1.66917     1.69229 0.000945225
       11980     1.66917     1.69228 0.000945148
       11981     1.66918     1.69228 0.000945071
       11982     1.66918     1.69228 0.000944994
       11983     1.66917     1.69228 0.000944917
       11984     1.66917     1.69228  0.00094484
       11985     1.66917     1.69228 0.000944763
       11986     1.66917     1.69227 0.000944687
       11987     1.66917     1.69227  0.00094461
       11988     1.66916     1.69227 0.000944533
       11989     1.66916     1.69227 0.000944456
       11990     1.66916     1.69227 0.000944379
       11991     1.66915     1.69226 0.000944302
       11992     1.66915     1.69226 0.000944226
       11993     1.66915     1.69226 0.000944149
       11994     1.66915     1.69226 0.000944072
       11995     1.66914     1.69226 0.000943995
       11996     1.66914     1.69225 0.000943919
       11997     1.66914     1.69225 0.000943842
       11998     1.66915     1.69225 0.000943765
       11999     1.66915     1.69225 0.000943689
       12000     1.66915     1.69225 0.000943612
       12001     1.66916     1.69224 0.000943535
       12002     1.66916     1.69224 0.000943459
       12003     1.66917     1.69224 0.000943382
       12004     1.66918     1.69224 0.000943305
       12005     1.66919     1.69224 0.000943229
       12006      1.6692     1.69223 0.000943152
       12007     1.66922     1.69223 0.000943075
       12008     1.66923     1.69223 0.000942999
       12009     1.66925     1.69223 0.000942922
       12010     1.66927     1.69223 0.000942846
       12011     1.66929     1.69223 0.000942769
       12012     1.66932     1.69222 0.000942693
       12013     1.66934     1.69222 0.000942616
       12014     1.66937     1.69222  0.00094254
       12015      1.6694     1.69222 0.000942463
       12016     1.66943     1.69222 0.000942386
       12017     1.66946     1.69221  0.00094231
       12018     1.66949     1.69221 0.000942233
       12019     1.66953     1.69221 0.000942157
       12020     1.66957     1.69221  0.00094208
       12021     1.66961     1.69221 0.000942004
       12022     1.66965      1.6922 0.000941927
       12023     1.66969      1.6922 0.000941851
       12024     1.66974      1.6922 0.000941774
       12025     1.66979      1.6922 0.000941698
       12026     1.66984      1.6922 0.000941622
       12027     1.66989      1.6922 0.000941545
       12028     1.66994     1.69219 0.000941469
       12029     1.66999     1.69219 0.000941392
       12030     1.67005     1.69219 0.000941316
       12031     1.67011     1.69219 0.000941239
       12032     1.67017     1.69219 0.000941163
       12033     1.67023     1.69218 0.000941086
       12034     1.67029     1.69218  0.00094101
       12035     1.67035     1.69218 0.000940933
       12036     1.67042     1.69218 0.000940857
       12037     1.67048     1.69218 0.000940781
       12038     1.67055     1.69217 0.000940704
       12039     1.67062     1.69217 0.000940628
       12040     1.67069     1.69217 0.000940551
       12041     1.67076     1.69217 0.000940475
       12042     1.67083     1.69217 0.000940398
       12043      1.6709     1.69217 0.000940322
       12044     1.67097     1.69216 0.000940246
       12045     1.67104     1.69216 0.000940169
       12046     1.67112     1.69216 0.000940093
       12047     1.67119     1.69216 0.000940016
       12048     1.67126     1.69216  0.00093994
       12049     1.67134     1.69216 0.000939863
       12050     1.67141     1.69215 0.000939787
       12051     1.67149     1.69215 0.000939711
       12052     1.67156     1.69215 0.000939634
       12053     1.67164     1.69215 0.000939558
       12054     1.67171     1.69215 0.000939481
       12055     1.67178     1.69215 0.000939405
       12056     1.67186     1.69214 0.000939329
       12057     1.67193     1.69214 0.000939252
       12058       1.672     1.69214 0.000939176
       12059     1.67208     1.69214 0.000939099
       12060     1.67215     1.69214 0.000939023
       12061     1.67222     1.69214 0.000938946
       12062     1.67229     1.69213  0.00093887
       12063     1.67236     1.69213 0.000938794
       12064     1.67242     1.69213 0.000938717
       12065     1.67249     1.69213 0.000938641
       12066     1.67256     1.69213 0.000938565
       12067     1.67262     1.69213 0.000938488
       12068     1.67268     1.69212 0.000938412
       12069     1.67275     1.69212 0.000938335
       12070     1.67281     1.69212 0.000938259
       12071     1.67286     1.69212 0.000938183
       12072     1.67292     1.69212 0.000938106
       12073     1.67298     1.69212  0.00093803
       12074     1.67303     1.69211 0.000937954
       12075     1.67308     1.69211 0.000937877
       12076     1.67314     1.69211 0.000937801
       12077     1.67318     1.69211 0.000937724
       12078     1.67323     1.69211 0.000937648
       12079     1.67328     1.69211 0.000937572
       12080     1.67332     1.69211 0.000937495
       12081     1.67336      1.6921 0.000937419
       12082      1.6734      1.6921 0.000937343
       12083     1.67344      1.6921 0.000937267
       12084     1.67347      1.6921  0.00093719
       12085     1.67351      1.6921 0.000937114
       12086     1.67354      1.6921 0.000937038
       12087     1.67357     1.69209 0.000936961
       12088     1.67359     1.69209 0.000936885
       12089     1.67362     1.69209 0.000936809
       12090     1.67364     1.69209 0.000936733
       12091     1.67366     1.69209 0.000936656
       12092     1.67368     1.69209  0.00093658
       12093      1.6737     1.69209 0.000936504
       12094     1.67371     1.69208 0.000936428
       12095     1.67372     1.69208 0.000936352
