#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5220     1.39206     1.39226 4.98985e-06
        5221     1.39208     1.39226 4.98902e-06
        5222     1.39209     1.39226 4.98817e-06
        5223     1.39211     1.39226  4.9873e-06
        5224     1.39212     1.39226 4.98642e-06
        5225     1.39213     1.39226 4.98553e-06
        5226     1.39214     1.39226 4.98463e-06
        5227     1.39216     1.39226 4.98371e-06
        5228     1.39217     1.39226 4.98279e-06
        5229     1.39218     1.39226 4.98186e-06
        5230     1.39219     1.39226 4.98093e-06
        5231      1.3922     1.39226 4.97999e-06
        5232     1.39221     1.39226 4.97904e-06
        5233     1.39222     1.39226  4.9781e-06
        5234     1.39223     1.39226 4.97715e-06
        5235     1.39224     1.39226  4.9762e-06
        5236     1.39225     1.39226 4.97525e-06
        5237     1.39225     1.39226  4.9743e-06
        5238     1.39226     1.39226 4.97335e-06
        5239     1.39227     1.39226  4.9724e-06
        5240     1.39227     1.39226 4.97145e-06
        5241     1.39228     1.39226  4.9705e-06
        5242     1.39228     1.39226 4.96956e-06
        5243     1.39228     1.39226 4.96861e-06
        5244     1.39229     1.39226 4.96767e-06
        5245     1.39229     1.39226 4.96672e-06
        5246     1.39229     1.39226 4.96578e-06
        5247     1.39229     1.39226 4.96484e-06
        5248      1.3923     1.39226  4.9639e-06
        5249     1.39229     1.39226 4.96295e-06
        5250     1.39229     1.39226 4.96201e-06
        5251     1.39229     1.39226 4.96107e-06
        5252     1.39229     1.39226 4.96013e-06
        5253     1.39229     1.39226 4.95919e-06
        5254     1.39228     1.39226 4.95825e-06
        5255     1.39228     1.39226  4.9573e-06
        5256     1.39227     1.39226 4.95636e-06
        5257     1.39227     1.39226 4.95542e-06
        5258     1.39226     1.39226 4.95448e-06
        5259     1.39226     1.39226 4.95353e-06
        5260     1.39225     1.39226 4.95259e-06
        5261     1.39224     1.39226 4.95165e-06
        5262     1.39223     1.39226 4.95071e-06
        5263     1.39222     1.39226 4.94978e-06
        5264     1.39221     1.39226 4.94885e-06
        5265     1.39221     1.39226 4.94792e-06
        5266     1.39219     1.39226 4.94699e-06
        5267     1.39219     1.39226 4.94608e-06
        5268     1.39218     1.39226 4.94516e-06
        5269     1.39217     1.39226 4.94425e-06
        5270     1.39216     1.39226 4.94335e-06
        5271     1.39215     1.39226 4.94246e-06
        5272     1.39214     1.39226 4.94157e-06
        5273     1.39214     1.39226 4.94069e-06
        5274     1.39213     1.39226 4.93982e-06
        5275     1.39212     1.39226 4.93895e-06
        5276     1.39211     1.39226  4.9381e-06
        5277      1.3921     1.39226 4.93725e-06
        5278     1.39209     1.39226 4.93642e-06
        5279     1.39208     1.39226  4.9356e-06
        5280     1.39208     1.39226 4.93479e-06
        5281     1.39207     1.39226 4.93399e-06
        5282     1.39206     1.39226  4.9332e-06
        5283     1.39205     1.39226 4.93243e-06
        5284     1.39204     1.39226 4.93168e-06
        5285     1.39203     1.39226 4.93094e-06
        5286     1.39202     1.39226 4.93021e-06
        5287     1.39202     1.39226 4.92949e-06
        5288     1.39202     1.39226 4.92878e-06
        5289     1.39201     1.39226 4.92807e-06
        5290     1.39201     1.39226 4.92737e-06
        5291       1.392     1.39226 4.92668e-06
        5292     1.39199     1.39226 4.92601e-06
        5293     1.39199     1.39226 4.92534e-06
        5294     1.39199     1.39226 4.92467e-06
        5295     1.39199     1.39226 4.92401e-06
        5296     1.39198     1.39226 4.92336e-06
        5297     1.39198     1.39226  4.9227e-06
        5298     1.39198     1.39226 4.92205e-06
        5299     1.39198     1.39226  4.9214e-06
        5300     1.39198     1.39226 4.92074e-06
        5301     1.39199     1.39226 4.92009e-06
        5302     1.39199     1.39226 4.91942e-06
        5303     1.39199     1.39226 4.91875e-06
        5304     1.39199     1.39226 4.91808e-06
        5305       1.392     1.39226 4.91741e-06
        5306       1.392     1.39226 4.91672e-06
        5307       1.392     1.39226 4.91603e-06
        5308     1.39201     1.39226 4.91533e-06
        5309     1.39202     1.39226 4.91462e-06
        5310     1.39202     1.39226  4.9139e-06
        5311     1.39203     1.39226 4.91317e-06
        5312     1.39203     1.39226 4.91244e-06
        5313     1.39204     1.39226 4.91169e-06
        5314     1.39205     1.39226 4.91092e-06
        5315     1.39206     1.39226 4.91015e-06
        5316     1.39207     1.39226 4.90936e-06
        5317     1.39207     1.39226 4.90856e-06
        5318     1.39208     1.39226 4.90776e-06
        5319     1.39209     1.39226 4.90695e-06
        5320      1.3921     1.39226 4.90612e-06
        5321      1.3921     1.39226 4.90528e-06
        5322     1.39211     1.39226 4.90444e-06
        5323     1.39212     1.39226 4.90359e-06
        5324     1.39213     1.39226 4.90272e-06
        5325     1.39214     1.39226 4.90185e-06
        5326     1.39215     1.39226 4.90097e-06
        5327     1.39216     1.39226 4.90009e-06
        5328     1.39217     1.39226  4.8992e-06
        5329     1.39218     1.39226 4.89831e-06
        5330     1.39218     1.39226 4.89741e-06
        5331     1.39219     1.39226  4.8965e-06
        5332      1.3922     1.39226  4.8956e-06
        5333     1.39221     1.39226 4.89469e-06
        5334     1.39222     1.39226 4.89377e-06
        5335     1.39224     1.39226 4.89286e-06
        5336     1.39224     1.39226 4.89194e-06
        5337     1.39225     1.39226 4.89102e-06
        5338     1.39226     1.39226 4.89011e-06
        5339     1.39228     1.39226 4.88919e-06
        5340     1.39228     1.39226 4.88828e-06
        5341      1.3923     1.39226 4.88737e-06
        5342     1.39231     1.39226 4.88646e-06
        5343     1.39232     1.39226 4.88556e-06
        5344     1.39232     1.39226 4.88466e-06
        5345     1.39234     1.39226 4.88377e-06
        5346     1.39235     1.39226 4.88288e-06
        5347     1.39236     1.39226 4.88201e-06
        5348     1.39237     1.39226 4.88114e-06
        5349     1.39238     1.39226 4.88028e-06
        5350     1.39239     1.39226 4.87943e-06
        5351      1.3924     1.39226 4.87858e-06
        5352     1.39241     1.39226 4.87775e-06
        5353     1.39242     1.39226 4.87693e-06
        5354     1.39243     1.39226 4.87612e-06
        5355     1.39244     1.39226 4.87533e-06
        5356     1.39245     1.39226 4.87454e-06
        5357     1.39246     1.39226 4.87377e-06
        5358     1.39246     1.39226 4.87301e-06
        5359     1.39247     1.39226 4.87226e-06
        5360     1.39248     1.39226 4.87153e-06
        5361     1.39249     1.39226 4.87081e-06
        5362      1.3925     1.39226  4.8701e-06
        5363      1.3925     1.39226 4.86941e-06
        5364     1.39251     1.39226 4.86873e-06
        5365     1.39252     1.39226 4.86806e-06
        5366     1.39253     1.39226 4.86742e-06
        5367     1.39254     1.39226 4.86679e-06
        5368     1.39255     1.39226 4.86618e-06
        5369     1.39256     1.39226 4.86558e-06
        5370     1.39256     1.39226   4.865e-06
        5371     1.39257     1.39226 4.86443e-06
        5372     1.39257     1.39226 4.86387e-06
        5373     1.39258     1.39226 4.86333e-06
        5374     1.39259     1.39226  4.8628e-06
        5375     1.39259     1.39226 4.86228e-06
        5376      1.3926     1.39226 4.86178e-06
        5377      1.3926     1.39226  4.8613e-06
        5378     1.39261     1.39226 4.86084e-06
        5379     1.39262     1.39226  4.8604e-06
        5380     1.39262     1.39226 4.85997e-06
        5381     1.39263     1.39226 4.85956e-06
        5382     1.39264     1.39226 4.85916e-06
        5383     1.39264     1.39226 4.85878e-06
        5384     1.39265     1.39226 4.85841e-06
        5385     1.39265     1.39226 4.85806e-06
        5386     1.39266     1.39226 4.85772e-06
        5387     1.39266     1.39226 4.85739e-06
        5388     1.39267     1.39226 4.85709e-06
        5389     1.39268     1.39226  4.8568e-06
        5390     1.39268     1.39226 4.85652e-06
        5391     1.39269     1.39226 4.85626e-06
        5392     1.39269     1.39226   4.856e-06
        5393     1.39269     1.39226 4.85575e-06
        5394     1.39269     1.39226 4.85551e-06
        5395      1.3927     1.39226 4.85528e-06
        5396      1.3927     1.39226 4.85506e-06
        5397      1.3927     1.39226 4.85485e-06
        5398      1.3927     1.39226 4.85464e-06
        5399      1.3927     1.39226 4.85443e-06
        5400     1.39271     1.39226 4.85423e-06
        5401     1.39271     1.39226 4.85404e-06
        5402     1.39271     1.39226 4.85385e-06
        5403     1.39271     1.39226 4.85367e-06
        5404     1.39271     1.39226 4.85349e-06
        5405     1.39271     1.39226 4.85331e-06
        5406     1.39272     1.39226 4.85314e-06
        5407     1.39272     1.39226 4.85298e-06
        5408     1.39272     1.39226 4.85282e-06
        5409     1.39272     1.39226 4.85266e-06
        5410     1.39272     1.39226 4.85249e-06
        5411     1.39272     1.39226 4.85233e-06
        5412     1.39272     1.39226 4.85216e-06
        5413     1.39272     1.39226 4.85199e-06
        5414     1.39272     1.39226 4.85181e-06
        5415     1.39272     1.39226 4.85164e-06
        5416     1.39271     1.39226 4.85146e-06
        5417     1.39271     1.39226 4.85127e-06
        5418     1.39271     1.39226 4.85107e-06
        5419     1.39271     1.39226 4.85087e-06
        5420     1.39271     1.39226 4.85066e-06
        5421     1.39271     1.39226 4.85046e-06
        5422     1.39271     1.39226 4.85025e-06
        5423      1.3927     1.39226 4.85004e-06
        5424      1.3927     1.39226 4.84982e-06
        5425      1.3927     1.39226 4.84959e-06
        5426      1.3927     1.39226 4.84935e-06
        5427     1.39269     1.39226  4.8491e-06
        5428     1.39269     1.39226 4.84884e-06
        5429     1.39269     1.39226 4.84857e-06
        5430     1.39268     1.39226 4.84829e-06
        5431     1.39267     1.39226 4.84798e-06
        5432     1.39267     1.39226 4.84767e-06
        5433     1.39266     1.39226 4.84732e-06
        5434     1.39266     1.39226 4.84696e-06
        5435     1.39265     1.39226 4.84659e-06
        5436     1.39264     1.39226 4.84618e-06
        5437     1.39263     1.39226 4.84574e-06
        5438     1.39262     1.39226 4.84529e-06
        5439     1.39261     1.39226 4.84481e-06
        5440      1.3926     1.39227 4.84432e-06
        5441      1.3926     1.39227 4.84381e-06
        5442     1.39259     1.39227 4.84328e-06
        5443     1.39258     1.39227 4.84273e-06
        5444     1.39257     1.39227 4.84216e-06
        5445     1.39256     1.39227 4.84157e-06
        5446     1.39255     1.39227 4.84095e-06
        5447     1.39254     1.39227 4.84032e-06
        5448     1.39253     1.39227 4.83967e-06
        5449     1.39251     1.39227 4.83899e-06
        5450      1.3925     1.39227  4.8383e-06
        5451     1.39249     1.39227 4.83759e-06
        5452     1.39248     1.39227 4.83687e-06
        5453     1.39247     1.39227 4.83613e-06
        5454     1.39246     1.39227 4.83537e-06
        5455     1.39245     1.39227  4.8346e-06
        5456     1.39243     1.39227 4.83381e-06
        5457     1.39242     1.39227 4.83301e-06
        5458     1.39241     1.39227 4.83219e-06
        5459      1.3924     1.39227 4.83136e-06
        5460     1.39238     1.39227 4.83053e-06
        5461     1.39237     1.39227 4.82968e-06
        5462     1.39236     1.39227 4.82883e-06
        5463     1.39235     1.39227 4.82797e-06
        5464     1.39234     1.39227  4.8271e-06
        5465     1.39232     1.39227 4.82623e-06
        5466     1.39231     1.39227 4.82536e-06
        5467      1.3923     1.39227 4.82448e-06
        5468     1.39229     1.39227  4.8236e-06
        5469     1.39228     1.39227 4.82271e-06
        5470     1.39227     1.39227 4.82183e-06
        5471     1.39226     1.39227 4.82095e-06
        5472     1.39224     1.39227 4.82007e-06
        5473     1.39223     1.39227  4.8192e-06
        5474     1.39222     1.39227 4.81833e-06
        5475     1.39221     1.39227 4.81746e-06
        5476      1.3922     1.39227 4.81659e-06
        5477     1.39218     1.39227 4.81574e-06
        5478     1.39218     1.39227 4.81489e-06
        5479     1.39217     1.39227 4.81404e-06
        5480     1.39216     1.39227 4.81321e-06
        5481     1.39215     1.39227 4.81238e-06
        5482     1.39214     1.39227 4.81156e-06
        5483     1.39213     1.39227 4.81074e-06
        5484     1.39212     1.39227 4.80994e-06
        5485     1.39212     1.39227 4.80914e-06
        5486     1.39212     1.39227 4.80834e-06
        5487     1.39211     1.39227 4.80755e-06
        5488      1.3921     1.39227 4.80676e-06
        5489      1.3921     1.39227 4.80598e-06
        5490      1.3921     1.39227  4.8052e-06
        5491     1.39209     1.39227 4.80444e-06
        5492     1.39208     1.39227 4.80368e-06
        5493     1.39208     1.39227 4.80292e-06
        5494     1.39208     1.39227 4.80216e-06
        5495     1.39208     1.39227 4.80141e-06
        5496     1.39207     1.39227 4.80067e-06
        5497     1.39206     1.39227 4.79994e-06
        5498     1.39206     1.39227 4.79921e-06
        5499     1.39206     1.39227 4.79848e-06
        5500     1.39205     1.39227 4.79776e-06
        5501     1.39205     1.39227 4.79705e-06
        5502     1.39205     1.39227 4.79634e-06
        5503     1.39204     1.39227 4.79563e-06
        5504     1.39204     1.39227 4.79493e-06
        5505     1.39204     1.39227 4.79423e-06
        5506     1.39204     1.39226 4.79354e-06
        5507     1.39204     1.39226 4.79285e-06
        5508     1.39204     1.39226 4.79216e-06
        5509     1.39204     1.39226 4.79147e-06
        5510     1.39204     1.39226 4.79078e-06
        5511     1.39204     1.39226 4.79008e-06
        5512     1.39204     1.39226 4.78939e-06
        5513     1.39204     1.39226  4.7887e-06
        5514     1.39204     1.39226 4.78801e-06
        5515     1.39204     1.39226 4.78732e-06
        5516     1.39204     1.39226 4.78662e-06
        5517     1.39204     1.39226 4.78592e-06
        5518     1.39204     1.39226 4.78523e-06
        5519     1.39204     1.39226 4.78453e-06
        5520     1.39204     1.39226 4.78384e-06
        5521     1.39204     1.39226 4.78315e-06
        5522     1.39203     1.39226 4.78247e-06
        5523     1.39203     1.39226 4.78178e-06
        5524     1.39203     1.39226  4.7811e-06
        5525     1.39203     1.39226 4.78042e-06
        5526     1.39204     1.39226 4.77973e-06
        5527     1.39204     1.39226 4.77904e-06
        5528     1.39204     1.39226 4.77835e-06
        5529     1.39204     1.39226 4.77765e-06
        5530     1.39204     1.39226 4.77696e-06
        5531     1.39204     1.39226 4.77626e-06
        5532     1.39204     1.39226 4.77556e-06
        5533     1.39205     1.39226 4.77486e-06
        5534     1.39205     1.39226 4.77416e-06
        5535     1.39205     1.39226 4.77345e-06
        5536     1.39206     1.39226 4.77273e-06
        5537     1.39206     1.39226 4.77202e-06
        5538     1.39206     1.39226  4.7713e-06
        5539     1.39206     1.39226 4.77057e-06
        5540     1.39207     1.39226 4.76984e-06
        5541     1.39207     1.39226 4.76911e-06
        5542     1.39207     1.39226 4.76838e-06
        5543     1.39207     1.39226 4.76764e-06
        5544     1.39208     1.39226  4.7669e-06
        5545     1.39208     1.39226 4.76616e-06
        5546     1.39208     1.39226 4.76542e-06
        5547     1.39208     1.39226 4.76467e-06
        5548     1.39208     1.39226 4.76392e-06
        5549     1.39208     1.39226 4.76317e-06
        5550     1.39209     1.39226 4.76242e-06
        5551     1.39209     1.39226 4.76167e-06
        5552     1.39209     1.39226 4.76091e-06
        5553     1.39209     1.39226 4.76015e-06
        5554      1.3921     1.39226 4.75939e-06
        5555      1.3921     1.39226 4.75862e-06
        5556      1.3921     1.39226 4.75785e-06
        5557     1.39211     1.39226 4.75708e-06
        5558     1.39211     1.39226 4.75631e-06
        5559     1.39211     1.39226 4.75553e-06
        5560     1.39211     1.39226 4.75475e-06
        5561     1.39212     1.39226 4.75396e-06
        5562     1.39212     1.39226 4.75318e-06
        5563     1.39213     1.39226 4.75239e-06
        5564     1.39213     1.39226 4.75159e-06
        5565     1.39213     1.39226  4.7508e-06
        5566     1.39213     1.39226    4.75e-06
        5567     1.39213     1.39226  4.7492e-06
        5568     1.39214     1.39226  4.7484e-06
        5569     1.39214     1.39226  4.7476e-06
        5570     1.39214     1.39226 4.74679e-06
        5571     1.39215     1.39226 4.74599e-06
        5572     1.39215     1.39226 4.74518e-06
        5573     1.39215     1.39226 4.74437e-06
        5574     1.39215     1.39226 4.74356e-06
        5575     1.39216     1.39226 4.74275e-06
        5576     1.39216     1.39226 4.74193e-06
        5577     1.39216     1.39226 4.74111e-06
        5578     1.39217     1.39226  4.7403e-06
        5579     1.39217     1.39226 4.73947e-06
        5580     1.39217     1.39226 4.73865e-06
        5581     1.39218     1.39226 4.73783e-06
        5582     1.39218     1.39226   4.737e-06
        5583     1.39218     1.39226 4.73617e-06
        5584     1.39219     1.39226 4.73534e-06
        5585     1.39219     1.39226 4.73451e-06
        5586     1.39219     1.39226 4.73369e-06
        5587     1.39219     1.39226 4.73286e-06
        5588     1.39219     1.39226 4.73202e-06
        5589      1.3922     1.39226 4.73119e-06
        5590      1.3922     1.39226 4.73036e-06
        5591      1.3922     1.39226 4.72952e-06
        5592     1.39221     1.39226 4.72869e-06
        5593     1.39221     1.39226 4.72785e-06
        5594     1.39222     1.39226 4.72701e-06
        5595     1.39222     1.39226 4.72618e-06
        5596     1.39222     1.39226 4.72534e-06
        5597     1.39222     1.39226  4.7245e-06
        5598     1.39222     1.39226 4.72366e-06
        5599     1.39222     1.39226 4.72282e-06
        5600     1.39222     1.39226 4.72199e-06
        5601     1.39223     1.39226 4.72115e-06
        5602     1.39223     1.39226 4.72031e-06
        5603     1.39223     1.39226 4.71947e-06
        5604     1.39223     1.39226 4.71863e-06
        5605     1.39223     1.39226 4.71779e-06
        5606     1.39224     1.39226 4.71695e-06
        5607     1.39224     1.39226 4.71611e-06
        5608     1.39225     1.39226 4.71527e-06
        5609     1.39225     1.39226 4.71443e-06
        5610     1.39225     1.39226 4.71359e-06
        5611     1.39225     1.39226 4.71275e-06
        5612     1.39225     1.39226 4.71191e-06
        5613     1.39226     1.39226 4.71107e-06
        5614     1.39226     1.39226 4.71023e-06
        5615     1.39226     1.39226 4.70939e-06
        5616     1.39226     1.39226 4.70855e-06
        5617     1.39226     1.39226 4.70772e-06
        5618     1.39227     1.39226 4.70688e-06
        5619     1.39227     1.39226 4.70604e-06
        5620     1.39227     1.39226  4.7052e-06
        5621     1.39227     1.39226 4.70437e-06
        5622     1.39227     1.39226 4.70353e-06
        5623     1.39228     1.39226 4.70269e-06
        5624     1.39228     1.39226 4.70186e-06
        5625     1.39228     1.39226 4.70103e-06
        5626     1.39228     1.39226 4.70019e-06
        5627     1.39229     1.39226 4.69936e-06
        5628     1.39229     1.39226 4.69853e-06
        5629     1.39229     1.39226 4.69769e-06
        5630     1.39229     1.39226 4.69686e-06
        5631     1.39229     1.39226 4.69603e-06
        5632      1.3923     1.39226  4.6952e-06
        5633      1.3923     1.39226 4.69437e-06
        5634      1.3923     1.39226 4.69355e-06
        5635     1.39231     1.39226 4.69272e-06
        5636      1.3923     1.39226 4.69189e-06
        5637     1.39231     1.39226 4.69107e-06
        5638     1.39231     1.39226 4.69024e-06
        5639     1.39231     1.39226 4.68942e-06
        5640     1.39231     1.39226 4.68859e-06
        5641     1.39231     1.39226 4.68777e-06
        5642     1.39231     1.39226 4.68695e-06
        5643     1.39231     1.39226 4.68612e-06
        5644     1.39231     1.39226  4.6853e-06
        5645     1.39231     1.39226 4.68448e-06
        5646     1.39231     1.39226 4.68366e-06
        5647     1.39231     1.39226 4.68284e-06
        5648     1.39232     1.39226 4.68202e-06
        5649     1.39232     1.39226  4.6812e-06
        5650     1.39232     1.39226 4.68039e-06
        5651     1.39232     1.39226 4.67957e-06
        5652     1.39232     1.39226 4.67875e-06
        5653     1.39232     1.39226 4.67794e-06
        5654     1.39233     1.39226 4.67712e-06
        5655     1.39233     1.39226 4.67631e-06
        5656     1.39233     1.39226  4.6755e-06
        5657     1.39233     1.39226 4.67469e-06
        5658     1.39233     1.39226 4.67388e-06
        5659     1.39234     1.39226 4.67307e-06
        5660     1.39233     1.39226 4.67226e-06
        5661     1.39234     1.39226 4.67145e-06
        5662     1.39234     1.39226 4.67065e-06
        5663     1.39234     1.39226 4.66984e-06
        5664     1.39234     1.39226 4.66904e-06
        5665     1.39234     1.39226 4.66824e-06
        5666     1.39234     1.39226 4.66744e-06
        5667     1.39235     1.39226 4.66664e-06
        5668     1.39235     1.39226 4.66584e-06
        5669     1.39235     1.39226 4.66504e-06
        5670     1.39235     1.39226 4.66425e-06
        5671     1.39236     1.39226 4.66345e-06
        5672     1.39236     1.39226 4.66266e-06
        5673     1.39236     1.39226 4.66187e-06
        5674     1.39236     1.39226 4.66108e-06
        5675     1.39236     1.39226 4.66029e-06
        5676     1.39236     1.39226  4.6595e-06
        5677     1.39237     1.39226 4.65872e-06
        5678     1.39237     1.39226 4.65793e-06
        5679     1.39237     1.39226 4.65715e-06
        5680     1.39237     1.39226 4.65637e-06
        5681     1.39238     1.39226  4.6556e-06
        5682     1.39238     1.39226 4.65482e-06
        5683     1.39238     1.39226 4.65405e-06
        5684     1.39239     1.39226 4.65329e-06
        5685     1.39239     1.39226 4.65252e-06
        5686      1.3924     1.39226 4.65176e-06
        5687      1.3924     1.39226 4.65101e-06
        5688      1.3924     1.39226 4.65026e-06
        5689     1.39241     1.39226 4.64951e-06
        5690     1.39241     1.39226 4.64876e-06
        5691     1.39242     1.39226 4.64803e-06
        5692     1.39242     1.39226 4.64729e-06
        5693     1.39242     1.39226 4.64656e-06
        5694     1.39242     1.39226 4.64583e-06
        5695     1.39243     1.39226  4.6451e-06
        5696     1.39243     1.39226 4.64438e-06
        5697     1.39244     1.39226 4.64367e-06
        5698     1.39244     1.39226 4.64296e-06
        5699     1.39244     1.39226 4.64225e-06
        5700     1.39245     1.39226 4.64155e-06
        5701     1.39245     1.39226 4.64085e-06
        5702     1.39245     1.39226 4.64016e-06
        5703     1.39246     1.39226 4.63947e-06
        5704     1.39246     1.39226 4.63879e-06
        5705     1.39247     1.39226 4.63811e-06
        5706     1.39247     1.39226 4.63744e-06
        5707     1.39247     1.39226 4.63677e-06
        5708     1.39248     1.39226 4.63612e-06
        5709     1.39249     1.39226 4.63547e-06
        5710     1.39249     1.39226 4.63482e-06
        5711     1.39249     1.39226 4.63419e-06
        5712      1.3925     1.39226 4.63356e-06
        5713      1.3925     1.39226 4.63294e-06
        5714     1.39251     1.39226 4.63233e-06
        5715     1.39252     1.39226 4.63173e-06
        5716     1.39252     1.39226 4.63114e-06
        5717     1.39253     1.39226 4.63056e-06
        5718     1.39253     1.39226 4.62998e-06
        5719     1.39254     1.39226 4.62942e-06
        5720     1.39254     1.39226 4.62887e-06
        5721     1.39255     1.39226 4.62833e-06
        5722     1.39256     1.39226  4.6278e-06
        5723     1.39256     1.39226 4.62728e-06
        5724     1.39257     1.39226 4.62678e-06
        5725     1.39257     1.39226 4.62628e-06
        5726     1.39258     1.39226 4.62579e-06
        5727     1.39258     1.39226 4.62531e-06
        5728     1.39258     1.39226 4.62484e-06
        5729     1.39259     1.39226 4.62438e-06
        5730     1.39259     1.39226 4.62393e-06
        5731      1.3926     1.39226 4.62349e-06
        5732     1.39261     1.39226 4.62306e-06
        5733     1.39261     1.39227 4.62265e-06
        5734     1.39261     1.39227 4.62224e-06
        5735     1.39262     1.39227 4.62184e-06
        5736     1.39262     1.39227 4.62145e-06
        5737     1.39262     1.39227 4.62106e-06
        5738     1.39263     1.39227 4.62068e-06
        5739     1.39263     1.39227 4.62031e-06
        5740     1.39263     1.39227 4.61994e-06
        5741     1.39263     1.39227 4.61957e-06
        5742     1.39263     1.39227  4.6192e-06
        5743     1.39263     1.39227 4.61883e-06
        5744     1.39263     1.39227 4.61847e-06
        5745     1.39263     1.39227  4.6181e-06
        5746     1.39263     1.39227 4.61773e-06
        5747     1.39263     1.39227 4.61736e-06
        5748     1.39262     1.39227 4.61698e-06
        5749     1.39262     1.39227 4.61659e-06
        5750     1.39262     1.39227  4.6162e-06
        5751     1.39262     1.39227 4.61581e-06
        5752     1.39262     1.39227 4.61541e-06
        5753     1.39261     1.39227   4.615e-06
        5754     1.39261     1.39227 4.61459e-06
        5755      1.3926     1.39227 4.61416e-06
        5756      1.3926     1.39227 4.61372e-06
        5757     1.39259     1.39227 4.61327e-06
        5758     1.39259     1.39227 4.61281e-06
        5759     1.39258     1.39227 4.61233e-06
        5760     1.39257     1.39227 4.61183e-06
        5761     1.39257     1.39227 4.61133e-06
        5762     1.39256     1.39227  4.6108e-06
        5763     1.39255     1.39227 4.61026e-06
        5764     1.39254     1.39227 4.60971e-06
        5765     1.39253     1.39227 4.60913e-06
        5766     1.39252     1.39227 4.60853e-06
        5767      1.3925     1.39227 4.60792e-06
        5768     1.39249     1.39227 4.60728e-06
        5769     1.39248     1.39227 4.60662e-06
        5770     1.39246     1.39227 4.60595e-06
        5771     1.39245     1.39227 4.60525e-06
        5772     1.39243     1.39227 4.60454e-06
        5773     1.39242     1.39227 4.60382e-06
        5774      1.3924     1.39227 4.60308e-06
        5775     1.39238     1.39227 4.60233e-06
        5776     1.39237     1.39227 4.60157e-06
        5777     1.39235     1.39227 4.60079e-06
        5778     1.39233     1.39227 4.60001e-06
        5779     1.39231     1.39227 4.59922e-06
        5780     1.39229     1.39227 4.59843e-06
        5781     1.39227     1.39227 4.59763e-06
        5782     1.39226     1.39227 4.59684e-06
        5783     1.39224     1.39227 4.59604e-06
        5784     1.39222     1.39227 4.59526e-06
        5785      1.3922     1.39227 4.59448e-06
        5786     1.39218     1.39227 4.59371e-06
        5787     1.39216     1.39227 4.59295e-06
        5788     1.39214     1.39227 4.59221e-06
        5789     1.39212     1.39227 4.59148e-06
        5790      1.3921     1.39227 4.59078e-06
        5791     1.39209     1.39227 4.59009e-06
        5792     1.39207     1.39227 4.58942e-06
        5793     1.39205     1.39227 4.58878e-06
        5794     1.39204     1.39227 4.58816e-06
        5795     1.39202     1.39227 4.58756e-06
        5796     1.39201     1.39227 4.58699e-06
        5797     1.39199     1.39227 4.58645e-06
        5798     1.39198     1.39227 4.58593e-06
        5799     1.39196     1.39227 4.58544e-06
        5800     1.39195     1.39227 4.58498e-06
        5801     1.39193     1.39227 4.58455e-06
        5802     1.39192     1.39227 4.58415e-06
        5803     1.39191     1.39227 4.58378e-06
        5804      1.3919     1.39227 4.58343e-06
        5805     1.39189     1.39227 4.58311e-06
        5806     1.39187     1.39227 4.58282e-06
        5807     1.39186     1.39227 4.58257e-06
        5808     1.39185     1.39227 4.58234e-06
        5809     1.39184     1.39227 4.58214e-06
        5810     1.39183     1.39227 4.58196e-06
        5811     1.39182     1.39227 4.58181e-06
        5812     1.39182     1.39227 4.58167e-06
        5813     1.39181     1.39227 4.58156e-06
        5814      1.3918     1.39227 4.58147e-06
        5815     1.39179     1.39227  4.5814e-06
        5816     1.39179     1.39227 4.58135e-06
        5817     1.39178     1.39227 4.58131e-06
        5818     1.39178     1.39227 4.58129e-06
        5819     1.39177     1.39227 4.58127e-06
        5820     1.39177     1.39227 4.58127e-06
        5821     1.39177     1.39227 4.58127e-06
        5822     1.39177     1.39227 4.58127e-06
        5823     1.39177     1.39226 4.58128e-06
        5824     1.39177     1.39226 4.58129e-06
        5825     1.39176     1.39226 4.58131e-06
        5826     1.39176     1.39226 4.58133e-06
        5827     1.39176     1.39226 4.58134e-06
        5828     1.39176     1.39226 4.58137e-06
        5829     1.39176     1.39226  4.5814e-06
        5830     1.39176     1.39226 4.58143e-06
        5831     1.39176     1.39226 4.58146e-06
        5832     1.39176     1.39226 4.58148e-06
        5833     1.39177     1.39226 4.58149e-06
        5834     1.39177     1.39226 4.58149e-06
        5835     1.39177     1.39226 4.58147e-06
        5836     1.39178     1.39226 4.58144e-06
        5837     1.39179     1.39226 4.58139e-06
        5838     1.39179     1.39226 4.58133e-06
        5839     1.39179     1.39226 4.58126e-06
        5840      1.3918     1.39226 4.58117e-06
        5841      1.3918     1.39226 4.58108e-06
        5842     1.39181     1.39226 4.58095e-06
        5843     1.39181     1.39226 4.58082e-06
        5844     1.39182     1.39226 4.58067e-06
        5845     1.39182     1.39226 4.58051e-06
        5846     1.39183     1.39226 4.58033e-06
        5847     1.39183     1.39226 4.58014e-06
        5848     1.39183     1.39226 4.57995e-06
        5849     1.39184     1.39226 4.57973e-06
        5850     1.39185     1.39226 4.57951e-06
        5851     1.39185     1.39226 4.57927e-06
        5852     1.39186     1.39226 4.57901e-06
        5853     1.39186     1.39226 4.57874e-06
        5854     1.39187     1.39226 4.57845e-06
