#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       22614       2.651     2.13601  0.00363177
       22615     2.65179     2.13603  0.00363168
       22616     2.65287     2.13605  0.00363159
       22617      2.6535     2.13607   0.0036315
       22618     2.65369      2.1361  0.00363142
       22619     2.65465     2.13612  0.00363133
       22620     2.65443     2.13614  0.00363124
       22621     2.65401     2.13617  0.00363115
       22622     2.65435     2.13619  0.00363106
       22623     2.65351     2.13621  0.00363097
       22624     2.65272     2.13623  0.00363088
       22625     2.65171     2.13626   0.0036308
       22626     2.65074     2.13628  0.00363071
       22627     2.64957      2.1363  0.00363062
       22628      2.6477     2.13632  0.00363053
       22629     2.64539     2.13635  0.00363044
       22630     2.64312     2.13637  0.00363034
       22631     2.64112     2.13639  0.00363025
       22632     2.63867     2.13641  0.00363016
       22633     2.63602     2.13644  0.00363007
       22634     2.63269     2.13646  0.00362997
       22635     2.62939     2.13648  0.00362988
       22636      2.6259      2.1365  0.00362978
       22637     2.62196     2.13652  0.00362968
       22638     2.61854     2.13654  0.00362959
       22639     2.61468     2.13657  0.00362949
       22640     2.61038     2.13659  0.00362939
       22641     2.60613     2.13661  0.00362929
       22642     2.60144     2.13663  0.00362918
       22643     2.59679     2.13665  0.00362908
       22644     2.59195     2.13667  0.00362898
       22645     2.58715     2.13669  0.00362887
       22646      2.5824     2.13671  0.00362876
       22647     2.57698     2.13673  0.00362866
       22648     2.57137     2.13675  0.00362855
       22649     2.56556     2.13677  0.00362844
       22650     2.55933     2.13678  0.00362832
       22651     2.55315      2.1368  0.00362821
       22652     2.54654     2.13682  0.00362809
       22653      2.5395     2.13684  0.00362798
       22654       2.533     2.13686  0.00362786
       22655      2.5256     2.13687  0.00362774
       22656     2.51801     2.13689  0.00362762
       22657     2.51049     2.13691   0.0036275
       22658     2.50351     2.13692  0.00362737
       22659      2.4954     2.13694  0.00362725
       22660      2.4876     2.13695  0.00362712
       22661     2.47987     2.13697  0.00362699
       22662     2.47222     2.13698  0.00362686
       22663     2.46489       2.137  0.00362673
       22664     2.45645     2.13701   0.0036266
       22665     2.44785     2.13703  0.00362646
       22666      2.4391     2.13704  0.00362633
       22667     2.43046     2.13705  0.00362619
       22668     2.42144     2.13706  0.00362605
       22669     2.41205     2.13708  0.00362591
       22670     2.40277     2.13709  0.00362577
       22671     2.39314      2.1371  0.00362563
       22672     2.38341     2.13711  0.00362549
       22673     2.37381     2.13712  0.00362534
       22674      2.3646     2.13713   0.0036252
       22675     2.35482     2.13714  0.00362505
       22676     2.34473     2.13715   0.0036249
       22677     2.33553     2.13716  0.00362475
       22678     2.32507     2.13717   0.0036246
       22679     2.31529     2.13717  0.00362445
       22680     2.30475     2.13718   0.0036243
       22681     2.29442     2.13719  0.00362414
       22682     2.28431      2.1372  0.00362399
       22683     2.27396      2.1372  0.00362384
       22684     2.26385     2.13721  0.00362368
       22685     2.25424     2.13721  0.00362352
       22686     2.24345     2.13722  0.00362337
       22687     2.23318     2.13722  0.00362321
       22688      2.2232     2.13723  0.00362305
       22689     2.21401     2.13723  0.00362289
       22690     2.20465     2.13723  0.00362274
       22691     2.19416     2.13723  0.00362258
       22692     2.18474     2.13724  0.00362242
       22693     2.17494     2.13724  0.00362226
       22694     2.16599     2.13724   0.0036221
       22695     2.15668     2.13724  0.00362194
       22696     2.14727     2.13724  0.00362178
       22697     2.13874     2.13724  0.00362162
       22698     2.12989     2.13724  0.00362146
       22699     2.12145     2.13724   0.0036213
       22700     2.11344     2.13724  0.00362114
       22701     2.10538     2.13724  0.00362098
       22702     2.09728     2.13724  0.00362082
       22703     2.08988     2.13723  0.00362066
       22704     2.08245     2.13723  0.00362051
       22705     2.07406     2.13723  0.00362035
       22706     2.06614     2.13722  0.00362019
       22707     2.05919     2.13722  0.00362003
       22708     2.05298     2.13722  0.00361987
       22709     2.04679     2.13721  0.00361972
       22710     2.04086     2.13721  0.00361956
       22711     2.03569      2.1372   0.0036194
       22712     2.03007      2.1372  0.00361925
       22713     2.02426      2.1372  0.00361909
       22714     2.01921     2.13719  0.00361894
       22715      2.0147     2.13718  0.00361878
       22716     2.00999     2.13718  0.00361863
       22717     2.00583     2.13717  0.00361847
       22718     2.00269     2.13717  0.00361832
       22719     1.99961     2.13716  0.00361816
       22720     1.99635     2.13716  0.00361801
       22721      1.9934     2.13715  0.00361785
       22722     1.99027     2.13714   0.0036177
       22723      1.9884     2.13714  0.00361755
       22724     1.98588     2.13713  0.00361739
       22725     1.98437     2.13712  0.00361724
       22726     1.98316     2.13712  0.00361709
       22727     1.98153     2.13711  0.00361694
       22728     1.98091      2.1371  0.00361678
       22729     1.98033     2.13709  0.00361663
       22730     1.98028     2.13709  0.00361648
       22731     1.98051     2.13708  0.00361633
       22732     1.98076     2.13707  0.00361617
       22733     1.98177     2.13707  0.00361602
       22734     1.98255     2.13706  0.00361587
       22735     1.98311     2.13705  0.00361572
       22736     1.98487     2.13705  0.00361556
       22737     1.98662     2.13704  0.00361541
       22738     1.98812     2.13703  0.00361526
       22739     1.98959     2.13703   0.0036151
       22740       1.992     2.13702  0.00361495
       22741     1.99436     2.13701   0.0036148
       22742     1.99715     2.13701  0.00361464
       22743     2.00036       2.137  0.00361449
       22744     2.00325       2.137  0.00361433
       22745     2.00654     2.13699  0.00361418
       22746     2.00997     2.13699  0.00361403
       22747     2.01306     2.13698  0.00361387
       22748     2.01602     2.13697  0.00361372
       22749     2.01933     2.13697  0.00361356
       22750     2.02298     2.13696  0.00361341
       22751     2.02695     2.13696  0.00361325
       22752     2.03076     2.13696  0.00361309
       22753     2.03414     2.13695  0.00361294
       22754     2.03805     2.13695  0.00361278
       22755     2.04249     2.13694  0.00361263
       22756      2.0467     2.13694  0.00361247
       22757     2.05069     2.13693  0.00361231
       22758     2.05467     2.13693  0.00361216
       22759     2.05865     2.13693    0.003612
       22760     2.06284     2.13692  0.00361184
       22761     2.06677     2.13692  0.00361168
       22762     2.07089     2.13692  0.00361153
       22763     2.07448     2.13692  0.00361137
       22764     2.07752     2.13691  0.00361121
       22765     2.08146     2.13691  0.00361105
       22766     2.08508     2.13691   0.0036109
       22767     2.08957     2.13691  0.00361074
       22768     2.09276      2.1369  0.00361058
       22769     2.09609      2.1369  0.00361042
       22770     2.09955      2.1369  0.00361026
       22771     2.10218      2.1369   0.0036101
       22772      2.1054      2.1369  0.00360995
       22773     2.10778      2.1369  0.00360979
       22774     2.11051      2.1369  0.00360963
       22775     2.11287     2.13689  0.00360947
       22776     2.11462     2.13689  0.00360931
       22777     2.11719     2.13689  0.00360915
       22778     2.11938     2.13689    0.003609
       22779     2.12167     2.13689  0.00360884
       22780     2.12358     2.13689  0.00360868
       22781     2.12535     2.13689  0.00360852
       22782      2.1265     2.13689  0.00360836
       22783     2.12799     2.13689   0.0036082
       22784     2.12935     2.13689  0.00360805
       22785     2.13082     2.13689  0.00360789
       22786     2.13216     2.13689  0.00360773
       22787     2.13337     2.13689  0.00360757
       22788     2.13349     2.13689  0.00360741
       22789     2.13518     2.13689  0.00360725
       22790     2.13579     2.13689   0.0036071
       22791     2.13557     2.13689  0.00360694
       22792     2.13596     2.13689  0.00360678
       22793     2.13625     2.13689  0.00360662
       22794     2.13597     2.13689  0.00360646
       22795     2.13609     2.13689  0.00360631
       22796     2.13636     2.13689  0.00360615
       22797     2.13655     2.13689  0.00360599
       22798     2.13619     2.13689  0.00360583
       22799     2.13601     2.13689  0.00360567
       22800     2.13553     2.13689  0.00360551
       22801     2.13499     2.13689  0.00360536
       22802     2.13465     2.13689   0.0036052
       22803     2.13475     2.13689  0.00360504
       22804     2.13385     2.13689  0.00360488
       22805      2.1334     2.13689  0.00360472
       22806     2.13268     2.13689  0.00360457
       22807     2.13219     2.13689  0.00360441
       22808     2.13168     2.13689  0.00360425
       22809     2.13141     2.13689  0.00360409
       22810     2.13113     2.13689  0.00360393
       22811     2.13061     2.13689  0.00360378
       22812     2.13033     2.13689  0.00360362
       22813     2.12982     2.13688  0.00360346
       22814     2.12908     2.13688   0.0036033
       22815     2.12884     2.13688  0.00360314
       22816     2.12885     2.13688  0.00360299
       22817     2.12792     2.13688  0.00360283
       22818      2.1275     2.13688  0.00360267
       22819      2.1271     2.13688  0.00360251
       22820     2.12673     2.13688  0.00360235
       22821     2.12638     2.13688   0.0036022
       22822     2.12583     2.13688  0.00360204
       22823     2.12554     2.13688  0.00360188
       22824     2.12505     2.13688  0.00360172
       22825     2.12483     2.13688  0.00360157
       22826     2.12488     2.13688  0.00360141
       22827     2.12377     2.13688  0.00360125
       22828     2.12388     2.13688  0.00360109
       22829     2.12403     2.13688  0.00360093
       22830     2.12349     2.13688  0.00360078
       22831      2.1237     2.13688  0.00360062
       22832     2.12322     2.13688  0.00360046
       22833     2.12301     2.13687   0.0036003
       22834     2.12186     2.13687  0.00360015
       22835      2.1217     2.13687  0.00359999
       22836     2.12157     2.13687  0.00359983
       22837     2.12171     2.13687  0.00359967
       22838     2.12186     2.13687  0.00359952
       22839     2.12204     2.13687  0.00359936
       22840     2.12176     2.13687   0.0035992
       22841     2.12173     2.13687  0.00359904
       22842     2.12197     2.13687  0.00359889
       22843     2.12198     2.13687  0.00359873
       22844     2.12248     2.13687  0.00359857
       22845     2.12276     2.13687  0.00359841
       22846     2.12353     2.13687  0.00359826
       22847     2.12334     2.13687   0.0035981
       22848     2.12341     2.13687  0.00359794
       22849     2.12372     2.13686  0.00359778
       22850      2.1238     2.13686  0.00359763
       22851     2.12341     2.13686  0.00359747
       22852     2.12301     2.13686  0.00359731
       22853      2.1231     2.13686  0.00359715
       22854     2.12368     2.13686    0.003597
       22855     2.12353     2.13686  0.00359684
       22856     2.12338     2.13686  0.00359668
       22857     2.12347     2.13686  0.00359653
       22858     2.12429     2.13686  0.00359637
       22859     2.12437     2.13686  0.00359621
       22860     2.12446     2.13686  0.00359605
       22861     2.12478     2.13686   0.0035959
       22862      2.1251     2.13686  0.00359574
       22863     2.12541     2.13686  0.00359558
       22864       2.125     2.13686  0.00359542
       22865     2.12626     2.13686  0.00359527
       22866      2.1268     2.13686  0.00359511
       22867     2.12733     2.13686  0.00359495
       22868     2.12786     2.13685   0.0035948
       22869     2.12813     2.13685  0.00359464
       22870     2.12865     2.13685  0.00359448
       22871     2.12892     2.13685  0.00359432
       22872     2.12918     2.13685  0.00359417
       22873     2.12896     2.13685  0.00359401
       22874      2.1285     2.13685  0.00359385
       22875     2.12876     2.13685   0.0035937
       22876     2.12901     2.13685  0.00359354
       22877     2.12951     2.13685  0.00359338
       22878     2.12976     2.13685  0.00359322
       22879     2.13026     2.13685  0.00359307
       22880     2.13028     2.13685  0.00359291
       22881     2.13055     2.13685  0.00359275
       22882     2.13131     2.13685   0.0035926
       22883     2.13207     2.13685  0.00359244
       22884     2.13261     2.13685  0.00359228
       22885     2.13243     2.13685  0.00359213
       22886     2.13251     2.13685  0.00359197
       22887     2.13333     2.13685  0.00359181
       22888     2.13369     2.13685  0.00359165
       22889     2.13407     2.13685   0.0035915
       22890     2.13447     2.13685  0.00359134
       22891     2.13441     2.13685  0.00359118
       22892     2.13487     2.13685  0.00359103
       22893     2.13535     2.13685  0.00359087
       22894     2.13563     2.13685  0.00359071
       22895     2.13642     2.13685  0.00359056
       22896     2.13653     2.13685   0.0035904
       22897     2.13716     2.13685  0.00359024
       22898     2.13783     2.13685  0.00359009
       22899     2.13879     2.13685  0.00358993
       22900     2.13979     2.13685  0.00358977
       22901     2.13988     2.13685  0.00358962
       22902     2.14074     2.13685  0.00358946
       22903     2.14166     2.13685   0.0035893
       22904      2.1419     2.13685  0.00358915
       22905     2.14364     2.13685  0.00358899
       22906     2.14496     2.13685  0.00358883
       22907     2.14633     2.13685  0.00358868
       22908     2.14728     2.13685  0.00358852
       22909     2.14853     2.13685  0.00358836
       22910     2.14984     2.13685  0.00358821
       22911     2.15121     2.13685  0.00358805
       22912      2.1524     2.13685  0.00358789
       22913     2.15389     2.13685  0.00358774
       22914     2.15544     2.13685  0.00358758
       22915     2.15705     2.13686  0.00358742
       22916     2.15897     2.13686  0.00358727
       22917     2.15973     2.13686  0.00358711
       22918       2.162     2.13686  0.00358695
       22919     2.16433     2.13686   0.0035868
       22920     2.16599     2.13686  0.00358664
       22921     2.16795     2.13686  0.00358649
       22922     2.16996     2.13686  0.00358633
       22923     2.17227     2.13687  0.00358617
       22924     2.17415     2.13687  0.00358602
       22925     2.17632     2.13687  0.00358586
       22926     2.17807     2.13687   0.0035857
       22927     2.18059     2.13687  0.00358555
       22928     2.18291     2.13687  0.00358539
       22929     2.18481     2.13688  0.00358524
       22930     2.18723     2.13688  0.00358508
       22931     2.18971     2.13688  0.00358493
       22932     2.19247     2.13688  0.00358477
       22933     2.19529     2.13689  0.00358462
       22934     2.19719     2.13689  0.00358446
       22935     2.19962     2.13689   0.0035843
       22936     2.20258     2.13689  0.00358415
       22937     2.20583      2.1369  0.00358399
       22938     2.20842      2.1369  0.00358384
       22939     2.21178      2.1369  0.00358368
       22940     2.21496     2.13691  0.00358353
       22941     2.21796     2.13691  0.00358338
       22942     2.22125     2.13691  0.00358322
       22943     2.22461     2.13692  0.00358307
       22944     2.22755     2.13692  0.00358291
       22945      2.2308     2.13693  0.00358276
       22946     2.23388     2.13693  0.00358261
       22947     2.23751     2.13693  0.00358245
       22948     2.24122     2.13694   0.0035823
       22949     2.24452     2.13694  0.00358215
       22950     2.24791     2.13695  0.00358199
       22951      2.2521     2.13695  0.00358184
       22952     2.25614     2.13696  0.00358169
       22953     2.26051     2.13696  0.00358154
       22954     2.26377     2.13697  0.00358138
       22955     2.26809     2.13698  0.00358123
       22956     2.27298     2.13698  0.00358108
       22957     2.27678     2.13699  0.00358093
       22958     2.28067     2.13699  0.00358078
       22959     2.28467       2.137  0.00358063
       22960     2.28926     2.13701  0.00358048
       22961     2.29396     2.13701  0.00358033
       22962     2.29924     2.13702  0.00358018
       22963     2.30415     2.13703  0.00358003
       22964     2.30917     2.13704  0.00357989
       22965      2.3143     2.13704  0.00357974
       22966     2.31977     2.13705  0.00357959
       22967     2.32511     2.13706  0.00357944
       22968     2.33102     2.13707   0.0035793
       22969     2.33583     2.13708  0.00357915
       22970      2.3417     2.13709  0.00357901
       22971     2.34742     2.13709  0.00357886
       22972     2.35298      2.1371  0.00357872
       22973     2.35958     2.13711  0.00357858
       22974     2.36553     2.13712  0.00357844
       22975     2.37179     2.13713   0.0035783
       22976     2.37762     2.13714  0.00357816
       22977     2.38398     2.13716  0.00357802
       22978     2.39015     2.13717  0.00357788
       22979     2.39634     2.13718  0.00357774
       22980     2.40255     2.13719   0.0035776
       22981     2.40852      2.1372  0.00357747
       22982     2.41473     2.13721  0.00357733
       22983     2.42092     2.13723   0.0035772
       22984     2.42733     2.13724  0.00357706
       22985      2.4332     2.13725  0.00357693
       22986     2.43925     2.13726   0.0035768
       22987     2.44571     2.13728  0.00357667
       22988     2.45136     2.13729  0.00357654
       22989     2.45642     2.13731  0.00357641
       22990     2.46231     2.13732  0.00357628
       22991     2.46759     2.13733  0.00357616
       22992     2.47343     2.13735  0.00357603
       22993     2.47838     2.13736  0.00357591
       22994     2.48433     2.13738  0.00357578
       22995     2.48864     2.13739  0.00357566
       22996     2.49344     2.13741  0.00357554
       22997     2.49752     2.13742  0.00357542
       22998     2.50158     2.13744   0.0035753
       22999     2.50536     2.13746  0.00357518
       23000     2.50885     2.13747  0.00357506
       23001     2.51252     2.13749  0.00357494
       23002     2.51585     2.13751  0.00357482
       23003     2.51837     2.13752   0.0035747
       23004     2.52053     2.13754  0.00357459
       23005     2.52256     2.13756  0.00357447
       23006     2.52421     2.13757  0.00357435
       23007     2.52497     2.13759  0.00357424
       23008     2.52557     2.13761  0.00357412
       23009     2.52599     2.13762  0.00357401
       23010     2.52502     2.13764  0.00357389
       23011     2.52481     2.13766  0.00357378
       23012     2.52367     2.13767  0.00357366
       23013     2.52232     2.13769  0.00357354
       23014     2.51978     2.13771  0.00357343
       23015     2.51701     2.13772  0.00357331
       23016     2.51426     2.13774  0.00357319
       23017     2.51031     2.13776  0.00357307
       23018     2.50637     2.13777  0.00357296
       23019      2.5017     2.13779  0.00357283
       23020     2.49609      2.1378  0.00357271
       23021     2.49024     2.13782  0.00357259
       23022     2.48392     2.13783  0.00357247
       23023     2.47786     2.13785  0.00357234
       23024     2.47086     2.13786  0.00357222
       23025     2.46437     2.13788  0.00357209
       23026     2.45695     2.13789  0.00357196
       23027     2.44838      2.1379  0.00357183
       23028     2.43962     2.13792   0.0035717
       23029     2.42925     2.13793  0.00357157
       23030     2.41992     2.13794  0.00357143
       23031     2.41092     2.13795   0.0035713
       23032     2.40083     2.13797  0.00357116
       23033     2.39038     2.13798  0.00357102
       23034     2.37958     2.13799  0.00357088
       23035     2.36846       2.138  0.00357074
       23036     2.35703     2.13801   0.0035706
       23037     2.34555     2.13802  0.00357046
       23038      2.3338     2.13802  0.00357031
       23039     2.32203     2.13803  0.00357017
       23040     2.30979     2.13804  0.00357002
       23041     2.29685     2.13805  0.00356987
       23042     2.28419     2.13805  0.00356972
       23043     2.27135     2.13806  0.00356957
       23044     2.25812     2.13806  0.00356942
       23045     2.24475     2.13807  0.00356927
       23046     2.23126     2.13807  0.00356912
       23047     2.21767     2.13808  0.00356896
       23048     2.20449     2.13808  0.00356881
       23049     2.19076     2.13808  0.00356865
       23050     2.17796     2.13808   0.0035685
       23051     2.16465     2.13808  0.00356835
       23052      2.1511     2.13808  0.00356819
       23053     2.13733     2.13808  0.00356804
       23054     2.12311     2.13808  0.00356788
       23055     2.10919     2.13808  0.00356773
       23056     2.09558     2.13808  0.00356757
       23057     2.08181     2.13808  0.00356742
       23058     2.06863     2.13807  0.00356727
       23059     2.05557     2.13807  0.00356711
       23060     2.04216     2.13807  0.00356696
       23061     2.02939     2.13806  0.00356681
       23062     2.01679     2.13806  0.00356666
       23063     2.00412     2.13805  0.00356651
       23064     1.99213     2.13804  0.00356636
       23065     1.97939     2.13804  0.00356621
       23066     1.96759     2.13803  0.00356606
       23067     1.95579     2.13802  0.00356592
       23068     1.94448     2.13801  0.00356577
       23069     1.93343     2.13801  0.00356563
       23070      1.9224       2.138  0.00356549
       23071     1.91166     2.13799  0.00356535
       23072     1.90122     2.13798  0.00356521
       23073      1.8906     2.13797  0.00356507
       23074     1.88006     2.13795  0.00356493
       23075     1.87032     2.13794   0.0035648
       23076      1.8614     2.13793  0.00356466
       23077     1.85258     2.13792  0.00356453
       23078     1.84436     2.13791   0.0035644
       23079     1.83651     2.13789  0.00356427
       23080     1.82855     2.13788  0.00356414
       23081     1.82121     2.13787  0.00356401
       23082     1.81353     2.13785  0.00356388
       23083     1.80745     2.13784  0.00356376
       23084     1.80106     2.13782  0.00356363
       23085     1.79532     2.13781  0.00356351
       23086     1.79023     2.13779  0.00356339
       23087     1.78509     2.13778  0.00356326
       23088     1.78038     2.13776  0.00356314
       23089     1.77634     2.13775  0.00356302
       23090     1.77251     2.13773   0.0035629
       23091     1.76912     2.13771  0.00356279
       23092     1.76643      2.1377  0.00356267
       23093     1.76394     2.13768  0.00356255
       23094     1.76239     2.13767  0.00356243
       23095     1.76131     2.13765  0.00356232
       23096     1.75996     2.13763   0.0035622
       23097     1.76004     2.13762  0.00356208
       23098     1.75963      2.1376  0.00356197
       23099     1.75992     2.13758  0.00356185
       23100     1.76116     2.13757  0.00356173
       23101     1.76214     2.13755  0.00356162
       23102     1.76479     2.13754   0.0035615
       23103     1.76694     2.13752  0.00356138
       23104     1.77002      2.1375  0.00356126
       23105     1.77332     2.13749  0.00356114
       23106     1.77756     2.13747  0.00356102
       23107     1.78175     2.13746   0.0035609
       23108     1.78614     2.13744  0.00356078
       23109     1.79145     2.13743  0.00356066
       23110     1.79718     2.13741  0.00356053
       23111      1.8026      2.1374  0.00356041
       23112     1.80891     2.13738  0.00356028
       23113     1.81514     2.13737  0.00356016
       23114     1.82174     2.13736  0.00356003
       23115      1.8292     2.13734   0.0035599
       23116     1.83702     2.13733  0.00355977
       23117     1.84494     2.13732  0.00355964
       23118     1.85344      2.1373   0.0035595
       23119       1.862     2.13729  0.00355937
       23120     1.87159     2.13728  0.00355924
       23121     1.88098     2.13727   0.0035591
       23122     1.89039     2.13726  0.00355896
       23123     1.90028     2.13725  0.00355882
       23124     1.91064     2.13724  0.00355868
       23125     1.92097     2.13723  0.00355854
       23126     1.93173     2.13722   0.0035584
       23127     1.94241     2.13721  0.00355825
       23128       1.953      2.1372  0.00355811
       23129     1.96444      2.1372  0.00355796
       23130     1.97598     2.13719  0.00355781
       23131     1.98711     2.13718  0.00355767
       23132     1.99807     2.13718  0.00355752
       23133     2.01003     2.13717  0.00355737
       23134     2.02104     2.13717  0.00355722
       23135     2.03228     2.13716  0.00355707
       23136     2.04326     2.13716  0.00355692
       23137     2.05443     2.13715  0.00355676
       23138     2.06553     2.13715  0.00355661
       23139     2.07678     2.13715  0.00355646
       23140     2.08767     2.13715  0.00355631
       23141     2.09868     2.13715  0.00355615
       23142     2.10881     2.13714    0.003556
       23143      2.1195     2.13714  0.00355585
       23144     2.12904     2.13714  0.00355569
       23145     2.13958     2.13714  0.00355554
       23146     2.14966     2.13714  0.00355538
       23147     2.15975     2.13714  0.00355523
       23148      2.1691     2.13715  0.00355508
       23149     2.17843     2.13715  0.00355493
       23150       2.187     2.13715  0.00355477
       23151     2.19553     2.13715  0.00355462
       23152     2.20351     2.13716  0.00355447
       23153     2.21143     2.13716  0.00355431
       23154     2.21879     2.13716  0.00355416
       23155     2.22606     2.13717  0.00355401
       23156     2.23324     2.13717  0.00355386
       23157      2.2396     2.13717  0.00355371
       23158     2.24586     2.13718  0.00355356
       23159     2.25201     2.13718  0.00355341
       23160     2.25757     2.13719  0.00355326
       23161     2.26301     2.13719  0.00355311
       23162     2.26834      2.1372  0.00355296
       23163     2.27331     2.13721  0.00355281
       23164     2.27769     2.13721  0.00355267
       23165     2.28147     2.13722  0.00355252
       23166      2.2849     2.13722  0.00355237
       23167     2.28797     2.13723  0.00355222
       23168     2.29095     2.13724  0.00355208
       23169     2.29285     2.13724  0.00355193
       23170     2.29538     2.13725  0.00355178
       23171     2.29734     2.13726  0.00355163
       23172     2.29848     2.13727  0.00355149
       23173     2.30003     2.13727  0.00355134
       23174     2.30102     2.13728   0.0035512
       23175      2.3017     2.13729  0.00355105
       23176     2.30184     2.13729   0.0035509
       23177     2.30193      2.1373  0.00355076
       23178     2.30102     2.13731  0.00355061
       23179     2.30007     2.13731  0.00355047
       23180     2.29933     2.13732  0.00355032
       23181      2.2981     2.13733  0.00355017
       23182     2.29687     2.13734  0.00355003
       23183     2.29516     2.13734  0.00354988
       23184      2.2937     2.13735  0.00354973
       23185     2.29155     2.13736  0.00354959
       23186     2.28943     2.13736  0.00354944
       23187     2.28688     2.13737  0.00354929
       23188     2.28366     2.13738  0.00354914
       23189       2.281     2.13738    0.003549
       23190     2.27794     2.13739  0.00354885
       23191     2.27473     2.13739   0.0035487
       23192     2.27138      2.1374  0.00354855
       23193     2.26792      2.1374   0.0035484
       23194     2.26458     2.13741  0.00354825
       23195     2.26139     2.13742  0.00354811
       23196     2.25763     2.13742  0.00354796
       23197     2.25356     2.13743  0.00354781
       23198     2.24991     2.13743  0.00354766
       23199     2.24621     2.13744  0.00354751
       23200     2.24224     2.13744  0.00354736
       23201     2.23873     2.13744  0.00354721
       23202     2.23474     2.13745  0.00354706
       23203     2.23027     2.13745  0.00354691
       23204      2.2263     2.13746  0.00354676
       23205     2.22212     2.13746   0.0035466
       23206     2.21799     2.13746  0.00354645
       23207      2.2144     2.13747   0.0035463
       23208      2.2104     2.13747  0.00354615
       23209     2.20722     2.13747    0.003546
       23210     2.20365     2.13748  0.00354585
       23211     2.19923     2.13748   0.0035457
       23212     2.19613     2.13748  0.00354554
       23213     2.19246     2.13748  0.00354539
       23214     2.18917     2.13749  0.00354524
       23215     2.18629     2.13749  0.00354509
       23216     2.18407     2.13749  0.00354494
       23217     2.18178     2.13749  0.00354478
       23218     2.17946     2.13749  0.00354463
       23219     2.17758      2.1375  0.00354448
       23220     2.17568      2.1375  0.00354433
       23221       2.174      2.1375  0.00354417
       23222     2.17233      2.1375  0.00354402
       23223     2.17114      2.1375  0.00354387
       23224     2.17044      2.1375  0.00354372
       23225     2.16976      2.1375  0.00354357
       23226     2.16935     2.13751  0.00354341
       23227     2.16946     2.13751  0.00354326
       23228      2.1696     2.13751  0.00354311
       23229     2.17027     2.13751  0.00354296
       23230     2.17098     2.13751   0.0035428
       23231     2.17101     2.13751  0.00354265
       23232     2.17206     2.13751   0.0035425
       23233     2.17364     2.13752  0.00354235
       23234     2.17598     2.13752   0.0035422
       23235     2.17718     2.13752  0.00354204
       23236     2.17962     2.13752  0.00354189
       23237     2.18234     2.13752  0.00354174
       23238     2.18535     2.13752  0.00354159
       23239     2.18863     2.13753  0.00354144
       23240     2.19242     2.13753  0.00354128
       23241     2.19623     2.13753  0.00354113
       23242     2.20029     2.13753  0.00354098
       23243      2.2046     2.13754  0.00354083
       23244     2.20818     2.13754  0.00354068
       23245      2.2127     2.13754  0.00354053
       23246     2.21672     2.13755  0.00354038
       23247     2.22166     2.13755  0.00354023
       23248      2.2268     2.13755  0.00354008
       23249     2.23211     2.13756  0.00353993
       23250     2.23806     2.13756  0.00353978
       23251     2.24368     2.13757  0.00353963
       23252     2.24993     2.13757  0.00353948
       23253     2.25605     2.13758  0.00353933
       23254     2.26227     2.13758  0.00353918
       23255     2.26883     2.13759  0.00353904
       23256     2.27523     2.13759  0.00353889
       23257     2.28217      2.1376  0.00353874
       23258     2.28867     2.13761   0.0035386
       23259     2.29545     2.13761  0.00353845
       23260     2.30177     2.13762   0.0035383
       23261     2.30857     2.13763  0.00353816
       23262     2.31489     2.13764  0.00353802
       23263     2.32143     2.13764  0.00353787
       23264     2.32817     2.13765  0.00353773
       23265     2.33439     2.13766  0.00353759
       23266     2.34152     2.13767  0.00353745
       23267     2.34762     2.13768  0.00353731
       23268     2.35413     2.13769  0.00353717
       23269     2.36007      2.1377  0.00353703
       23270     2.36568     2.13771  0.00353689
       23271     2.37143     2.13772  0.00353675
       23272     2.37708     2.13773  0.00353661
       23273     2.38261     2.13774  0.00353648
       23274     2.38828     2.13775  0.00353634
       23275     2.39406     2.13776  0.00353621
       23276     2.40021     2.13777  0.00353607
       23277     2.40526     2.13778  0.00353594
       23278     2.41043     2.13779  0.00353581
       23279     2.41596     2.13781  0.00353568
       23280     2.42087     2.13782  0.00353555
       23281     2.42566     2.13783  0.00353542
       23282     2.43104     2.13784  0.00353529
       23283     2.43605     2.13786  0.00353516
       23284     2.44045     2.13787  0.00353503
       23285     2.44498     2.13788   0.0035349
       23286     2.44962      2.1379  0.00353478
       23287     2.45341     2.13791  0.00353465
       23288     2.45758     2.13792  0.00353452
       23289     2.46115     2.13794   0.0035344
       23290     2.46413     2.13795  0.00353428
       23291     2.46796     2.13796  0.00353415
       23292     2.47146     2.13798  0.00353403
       23293     2.47485     2.13799  0.00353391
       23294     2.47815     2.13801  0.00353379
       23295     2.48137     2.13802  0.00353367
       23296     2.48449     2.13804  0.00353355
       23297     2.48754     2.13805  0.00353343
       23298     2.49074     2.13807  0.00353331
       23299     2.49339     2.13808  0.00353319
       23300     2.49644      2.1381  0.00353307
       23301     2.49895     2.13811  0.00353295
       23302     2.50163     2.13813  0.00353283
       23303     2.50425     2.13815  0.00353272
       23304     2.50705     2.13816   0.0035326
       23305     2.50882     2.13818  0.00353249
       23306     2.51103     2.13819  0.00353237
       23307     2.51294     2.13821  0.00353226
       23308     2.51528     2.13823  0.00353214
       23309     2.51709     2.13824  0.00353203
       23310     2.51958     2.13826  0.00353191
       23311     2.52202     2.13827   0.0035318
       23312      2.5249     2.13829  0.00353169
