#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       20129     1.58186     1.68057 0.000830329
       20130     1.58107     1.68056 0.000830302
       20131     1.58034     1.68056 0.000830276
       20132     1.57968     1.68055  0.00083025
       20133     1.57908     1.68055 0.000830224
       20134     1.57854     1.68054 0.000830198
       20135     1.57805     1.68054 0.000830172
       20136     1.57763     1.68053 0.000830147
       20137     1.57725     1.68053 0.000830121
       20138     1.57693     1.68052 0.000830096
       20139     1.57666     1.68052 0.000830071
       20140     1.57643     1.68051 0.000830046
       20141     1.57624     1.68051 0.000830021
       20142      1.5761      1.6805 0.000829996
       20143     1.57599      1.6805 0.000829971
       20144     1.57591     1.68049 0.000829946
       20145     1.57587     1.68049 0.000829921
       20146     1.57586     1.68048 0.000829896
       20147     1.57588     1.68048 0.000829871
       20148     1.57592     1.68047 0.000829846
       20149     1.57598     1.68046 0.000829821
       20150     1.57607     1.68046 0.000829796
       20151     1.57616     1.68045 0.000829771
       20152     1.57628     1.68045 0.000829746
       20153      1.5764     1.68044 0.000829721
       20154     1.57653     1.68044 0.000829695
       20155     1.57667     1.68043  0.00082967
       20156     1.57682     1.68043 0.000829645
       20157     1.57697     1.68042  0.00082962
       20158     1.57712     1.68042 0.000829594
       20159     1.57727     1.68041 0.000829569
       20160     1.57742     1.68041 0.000829544
       20161     1.57757      1.6804 0.000829518
       20162     1.57771      1.6804 0.000829493
       20163     1.57784     1.68039 0.000829467
       20164     1.57797     1.68039 0.000829442
       20165     1.57809     1.68038 0.000829416
       20166     1.57819     1.68038  0.00082939
       20167     1.57829     1.68037 0.000829365
       20168     1.57838     1.68037 0.000829339
       20169     1.57845     1.68036 0.000829313
       20170     1.57851     1.68036 0.000829287
       20171     1.57856     1.68035 0.000829262
       20172     1.57859     1.68035 0.000829236
       20173     1.57861     1.68034  0.00082921
       20174     1.57862     1.68034 0.000829184
       20175     1.57861     1.68033 0.000829159
       20176     1.57859     1.68033 0.000829133
       20177     1.57856     1.68032 0.000829107
       20178     1.57851     1.68032 0.000829081
       20179     1.57845     1.68031 0.000829056
       20180     1.57838     1.68031  0.00082903
       20181      1.5783      1.6803 0.000829004
       20182     1.57821      1.6803 0.000828979
       20183     1.57811     1.68029 0.000828953
       20184       1.578     1.68029 0.000828927
       20185     1.57789     1.68028 0.000828902
       20186     1.57777     1.68028 0.000828876
       20187     1.57765     1.68027 0.000828851
       20188     1.57753     1.68027 0.000828825
       20189     1.57742     1.68026   0.0008288
       20190      1.5773     1.68026 0.000828775
       20191     1.57719     1.68025 0.000828749
       20192     1.57709     1.68025 0.000828724
       20193       1.577     1.68024 0.000828699
       20194     1.57693     1.68024 0.000828674
       20195     1.57687     1.68023 0.000828648
       20196     1.57683     1.68023 0.000828623
       20197     1.57682     1.68022 0.000828598
       20198     1.57683     1.68022 0.000828573
       20199     1.57687     1.68021 0.000828548
       20200     1.57694     1.68021 0.000828522
       20201     1.57706      1.6802 0.000828497
       20202     1.57721     1.68019 0.000828472
       20203     1.57741     1.68019 0.000828446
       20204     1.57765     1.68018 0.000828421
       20205     1.57795     1.68018 0.000828395
       20206     1.57831     1.68017  0.00082837
       20207     1.57872     1.68017 0.000828344
       20208      1.5792     1.68016 0.000828318
       20209     1.57975     1.68016 0.000828292
       20210     1.58037     1.68015 0.000828266
       20211     1.58107     1.68015 0.000828239
       20212     1.58185     1.68014 0.000828212
       20213     1.58271     1.68014 0.000828185
       20214     1.58366     1.68014 0.000828158
       20215      1.5847     1.68013 0.000828131
       20216     1.58583     1.68013 0.000828103
       20217     1.58706     1.68012 0.000828075
       20218     1.58839     1.68012 0.000828046
       20219     1.58983     1.68011 0.000828017
       20220     1.59137     1.68011 0.000827988
       20221     1.59302      1.6801 0.000827958
       20222     1.59477      1.6801 0.000827928
       20223     1.59664      1.6801 0.000827897
       20224     1.59862     1.68009 0.000827866
       20225     1.60072     1.68009 0.000827835
       20226     1.60293     1.68008 0.000827802
       20227     1.60526     1.68008  0.00082777
       20228     1.60771     1.68008 0.000827737
       20229     1.61026     1.68007 0.000827703
       20230     1.61294     1.68007 0.000827669
       20231     1.61572     1.68007 0.000827634
       20232     1.61862     1.68006 0.000827598
       20233     1.62163     1.68006 0.000827563
       20234     1.62475     1.68006 0.000827526
       20235     1.62797     1.68006 0.000827489
       20236      1.6313     1.68005 0.000827452
       20237     1.63473     1.68005 0.000827414
       20238     1.63825     1.68005 0.000827376
       20239     1.64187     1.68005 0.000827337
       20240     1.64557     1.68004 0.000827298
       20241     1.64936     1.68004 0.000827258
       20242     1.65324     1.68004 0.000827219
       20243     1.65719     1.68004 0.000827179
       20244     1.66121     1.68004 0.000827138
       20245     1.66529     1.68004 0.000827098
       20246     1.66944     1.68004 0.000827057
       20247     1.67364     1.68004 0.000827016
       20248      1.6779     1.68004 0.000826975
       20249     1.68219     1.68004 0.000826935
       20250     1.68652     1.68004 0.000826894
       20251     1.69089     1.68004 0.000826853
       20252     1.69528     1.68004 0.000826813
       20253     1.69969     1.68004 0.000826772
       20254     1.70412     1.68004 0.000826732
       20255     1.70855     1.68004 0.000826693
       20256     1.71298     1.68005 0.000826654
       20257     1.71741     1.68005 0.000826615
       20258     1.72182     1.68005 0.000826577
       20259     1.72622     1.68005 0.000826539
       20260      1.7306     1.68005 0.000826502
       20261     1.73494     1.68006 0.000826466
       20262     1.73925     1.68006  0.00082643
       20263     1.74352     1.68006 0.000826395
       20264     1.74774     1.68007 0.000826361
       20265     1.75191     1.68007 0.000826328
       20266     1.75602     1.68007 0.000826296
       20267     1.76007     1.68008 0.000826264
       20268     1.76405     1.68008 0.000826234
       20269     1.76796     1.68009 0.000826204
       20270      1.7718     1.68009 0.000826176
       20271     1.77555     1.68009 0.000826149
       20272     1.77922      1.6801 0.000826122
       20273     1.78281      1.6801 0.000826097
       20274      1.7863     1.68011 0.000826073
       20275      1.7897     1.68012  0.00082605
       20276       1.793     1.68012 0.000826028
       20277      1.7962     1.68013 0.000826007
       20278     1.79931     1.68013 0.000825987
       20279     1.80231     1.68014 0.000825969
       20280     1.80521     1.68014 0.000825951
       20281       1.808     1.68015 0.000825934
       20282     1.81069     1.68016 0.000825919
       20283     1.81327     1.68016 0.000825904
       20284     1.81575     1.68017  0.00082589
       20285     1.81813     1.68018 0.000825878
       20286      1.8204     1.68018 0.000825866
       20287     1.82258     1.68019 0.000825855
       20288     1.82465      1.6802 0.000825845
       20289     1.82663     1.68021 0.000825836
       20290     1.82851     1.68021 0.000825827
       20291      1.8303     1.68022  0.00082582
       20292       1.832     1.68023 0.000825813
       20293     1.83361     1.68024 0.000825807
       20294     1.83515     1.68024 0.000825801
       20295      1.8366     1.68025 0.000825797
       20296     1.83797     1.68026 0.000825793
       20297     1.83928     1.68027 0.000825789
       20298     1.84052     1.68027 0.000825786
       20299     1.84169     1.68028 0.000825784
       20300     1.84281     1.68029 0.000825782
       20301     1.84388      1.6803  0.00082578
       20302      1.8449     1.68031  0.00082578
       20303     1.84587     1.68031 0.000825779
       20304      1.8468     1.68032 0.000825779
       20305     1.84769     1.68033  0.00082578
       20306     1.84855     1.68034 0.000825781
       20307     1.84938     1.68035 0.000825782
       20308     1.85019     1.68036 0.000825784
       20309     1.85098     1.68036 0.000825786
       20310     1.85176     1.68037 0.000825788
       20311     1.85251     1.68038 0.000825791
       20312     1.85326     1.68039 0.000825794
       20313       1.854      1.6804 0.000825798
       20314     1.85473     1.68041 0.000825802
       20315     1.85545     1.68042 0.000825806
       20316     1.85618     1.68042 0.000825811
       20317      1.8569     1.68043 0.000825816
       20318     1.85762     1.68044 0.000825821
       20319     1.85834     1.68045 0.000825827
       20320     1.85907     1.68046 0.000825833
       20321     1.85979     1.68047 0.000825839
       20322     1.86051     1.68048 0.000825846
       20323     1.86124     1.68049 0.000825854
       20324     1.86195     1.68049 0.000825861
       20325     1.86267      1.6805 0.000825869
       20326     1.86338     1.68051 0.000825878
       20327     1.86408     1.68052 0.000825886
       20328     1.86478     1.68053 0.000825895
       20329     1.86546     1.68054 0.000825905
       20330     1.86613     1.68055 0.000825915
       20331     1.86678     1.68056 0.000825925
       20332     1.86741     1.68057 0.000825935
       20333     1.86801     1.68058 0.000825946
       20334     1.86859     1.68059 0.000825957
       20335     1.86915      1.6806 0.000825969
       20336     1.86966      1.6806 0.000825981
       20337     1.87015     1.68061 0.000825993
       20338     1.87059     1.68062 0.000826005
       20339     1.87099     1.68063 0.000826017
       20340     1.87135     1.68064  0.00082603
       20341     1.87166     1.68065 0.000826043
       20342     1.87191     1.68066 0.000826055
       20343     1.87211     1.68067 0.000826068
       20344     1.87225     1.68068 0.000826081
       20345     1.87233     1.68069 0.000826095
       20346     1.87235      1.6807 0.000826108
       20347      1.8723     1.68071 0.000826121
       20348     1.87218     1.68072 0.000826134
       20349     1.87199     1.68073 0.000826147
       20350     1.87172     1.68074 0.000826159
       20351     1.87138     1.68075 0.000826172
       20352     1.87095     1.68075 0.000826184
       20353     1.87045     1.68076 0.000826196
       20354     1.86987     1.68077 0.000826208
       20355      1.8692     1.68078 0.000826219
       20356     1.86844     1.68079  0.00082623
       20357      1.8676      1.6808  0.00082624
       20358     1.86667     1.68081  0.00082625
       20359     1.86565     1.68082 0.000826259
       20360     1.86453     1.68083 0.000826268
       20361     1.86333     1.68084 0.000826276
       20362     1.86203     1.68085 0.000826283
       20363     1.86063     1.68085  0.00082629
       20364     1.85914     1.68086 0.000826296
       20365     1.85755     1.68087 0.000826301
       20366     1.85587     1.68088 0.000826305
       20367     1.85408     1.68089 0.000826308
       20368      1.8522      1.6809  0.00082631
       20369     1.85023     1.68091 0.000826312
       20370     1.84815     1.68091 0.000826312
       20371     1.84597     1.68092 0.000826311
       20372      1.8437     1.68093 0.000826309
       20373     1.84133     1.68094 0.000826306
       20374     1.83886     1.68095 0.000826302
       20375     1.83629     1.68095 0.000826296
       20376     1.83363     1.68096  0.00082629
       20377     1.83087     1.68097 0.000826282
       20378     1.82802     1.68098 0.000826273
       20379     1.82507     1.68098 0.000826263
       20380     1.82203     1.68099 0.000826251
       20381      1.8189       1.681 0.000826238
       20382     1.81568       1.681 0.000826224
       20383     1.81238     1.68101 0.000826209
       20384     1.80899     1.68102 0.000826192
       20385     1.80552     1.68102 0.000826174
       20386     1.80197     1.68103 0.000826155
       20387     1.79833     1.68103 0.000826134
       20388     1.79463     1.68104 0.000826113
       20389     1.79085     1.68104  0.00082609
       20390       1.787     1.68105 0.000826066
       20391     1.78309     1.68105  0.00082604
       20392     1.77912     1.68106 0.000826014
       20393     1.77508     1.68106 0.000825986
       20394       1.771     1.68107 0.000825957
       20395     1.76686     1.68107 0.000825928
       20396     1.76268     1.68108 0.000825897
       20397     1.75846     1.68108 0.000825865
       20398      1.7542     1.68108 0.000825832
       20399     1.74992     1.68109 0.000825799
       20400     1.74561     1.68109 0.000825764
       20401     1.74128     1.68109 0.000825729
       20402     1.73694      1.6811 0.000825693
       20403     1.73259      1.6811 0.000825656
       20404     1.72824      1.6811 0.000825619
       20405      1.7239      1.6811 0.000825581
       20406     1.71958     1.68111 0.000825543
       20407     1.71527     1.68111 0.000825504
       20408     1.71098     1.68111 0.000825465
       20409     1.70673     1.68111 0.000825426
       20410     1.70253     1.68111 0.000825386
       20411     1.69836     1.68111 0.000825346
       20412     1.69425     1.68111 0.000825306
       20413      1.6902     1.68111 0.000825265
       20414     1.68622     1.68111 0.000825225
       20415     1.68231     1.68111 0.000825185
       20416     1.67847     1.68111 0.000825144
       20417     1.67472     1.68111 0.000825104
       20418     1.67106     1.68111 0.000825064
       20419      1.6675     1.68111 0.000825024
       20420     1.66403     1.68111 0.000824984
       20421     1.66067     1.68111 0.000824944
       20422     1.65742     1.68111 0.000824904
       20423     1.65427     1.68111 0.000824865
       20424     1.65124     1.68111 0.000824826
       20425     1.64833      1.6811 0.000824787
       20426     1.64553      1.6811 0.000824748
       20427     1.64286      1.6811  0.00082471
       20428      1.6403      1.6811 0.000824672
       20429     1.63787      1.6811 0.000824635
       20430     1.63556     1.68109 0.000824597
       20431     1.63337     1.68109  0.00082456
       20432     1.63129     1.68109 0.000824523
       20433     1.62933     1.68109 0.000824487
       20434     1.62749     1.68108 0.000824451
       20435     1.62576     1.68108 0.000824415
       20436     1.62414     1.68108 0.000824379
       20437     1.62262     1.68108 0.000824344
       20438     1.62121     1.68107 0.000824309
       20439     1.61989     1.68107 0.000824274
       20440     1.61867     1.68107 0.000824239
       20441     1.61755     1.68106 0.000824205
       20442      1.6165     1.68106  0.00082417
       20443     1.61554     1.68106 0.000824136
       20444     1.61466     1.68105 0.000824102
       20445     1.61385     1.68105 0.000824069
       20446     1.61311     1.68105 0.000824035
       20447     1.61243     1.68104 0.000824002
       20448     1.61181     1.68104 0.000823968
       20449     1.61125     1.68104 0.000823935
       20450     1.61074     1.68103 0.000823902
       20451     1.61027     1.68103 0.000823869
       20452     1.60985     1.68103 0.000823836
       20453     1.60947     1.68102 0.000823803
       20454     1.60913     1.68102  0.00082377
       20455     1.60882     1.68102 0.000823738
       20456     1.60855     1.68101 0.000823705
       20457      1.6083     1.68101 0.000823672
       20458     1.60808     1.68101  0.00082364
       20459     1.60789       1.681 0.000823607
       20460     1.60772       1.681 0.000823575
       20461     1.60757     1.68099 0.000823542
       20462     1.60744     1.68099  0.00082351
       20463     1.60734     1.68099 0.000823478
       20464     1.60725     1.68098 0.000823445
       20465     1.60718     1.68098 0.000823413
       20466     1.60714     1.68098 0.000823381
       20467     1.60711     1.68097 0.000823348
       20468      1.6071     1.68097 0.000823316
       20469     1.60711     1.68097 0.000823284
       20470     1.60714     1.68096 0.000823251
       20471      1.6072     1.68096 0.000823219
       20472     1.60727     1.68096 0.000823187
       20473     1.60737     1.68095 0.000823154
       20474      1.6075     1.68095 0.000823122
       20475     1.60765     1.68094 0.000823089
       20476     1.60783     1.68094 0.000823057
       20477     1.60804     1.68094 0.000823025
       20478     1.60828     1.68093 0.000822992
       20479     1.60855     1.68093 0.000822959
       20480     1.60886     1.68093 0.000822927
       20481      1.6092     1.68092 0.000822894
       20482     1.60959     1.68092 0.000822861
       20483     1.61001     1.68092 0.000822828
       20484     1.61048     1.68091 0.000822795
       20485     1.61099     1.68091 0.000822762
       20486     1.61154     1.68091 0.000822729
       20487     1.61215      1.6809 0.000822696
       20488      1.6128      1.6809 0.000822662
       20489     1.61351      1.6809 0.000822629
       20490     1.61427     1.68089 0.000822595
       20491     1.61508     1.68089 0.000822561
       20492     1.61595     1.68089 0.000822527
       20493     1.61688     1.68088 0.000822493
       20494     1.61788     1.68088 0.000822458
       20495     1.61893     1.68088 0.000822424
       20496     1.62004     1.68087 0.000822389
       20497     1.62122     1.68087 0.000822354
       20498     1.62247     1.68087 0.000822319
       20499     1.62378     1.68087 0.000822284
       20500     1.62516     1.68086 0.000822248
       20501      1.6266     1.68086 0.000822212
       20502     1.62811     1.68086 0.000822176
       20503     1.62969     1.68086  0.00082214
       20504     1.63135     1.68085 0.000822103
       20505     1.63307     1.68085 0.000822066
       20506     1.63485     1.68085 0.000822029
       20507     1.63671     1.68085 0.000821992
       20508     1.63864     1.68084 0.000821955
       20509     1.64063     1.68084 0.000821917
       20510     1.64269     1.68084 0.000821879
       20511     1.64481     1.68084 0.000821841
       20512     1.64701     1.68084 0.000821802
       20513     1.64926     1.68084 0.000821764
       20514     1.65158     1.68083 0.000821725
       20515     1.65396     1.68083 0.000821686
       20516     1.65641     1.68083 0.000821647
       20517     1.65891     1.68083 0.000821607
       20518     1.66147     1.68083 0.000821568
       20519     1.66408     1.68083 0.000821528
       20520     1.66675     1.68083 0.000821488
       20521     1.66947     1.68083 0.000821449
       20522     1.67224     1.68083 0.000821409
       20523     1.67505     1.68083 0.000821369
       20524      1.6779     1.68083 0.000821329
       20525      1.6808     1.68083 0.000821289
       20526     1.68373     1.68083 0.000821249
       20527      1.6867     1.68083 0.000821209
       20528     1.68969     1.68083 0.000821169
       20529     1.69272     1.68083 0.000821129
       20530     1.69577     1.68083 0.000821089
       20531     1.69885     1.68083  0.00082105
       20532     1.70194     1.68083  0.00082101
       20533     1.70505     1.68083 0.000820971
       20534     1.70818     1.68083 0.000820932
       20535     1.71131     1.68083 0.000820894
       20536     1.71445     1.68084 0.000820855
       20537     1.71759     1.68084 0.000820817
       20538     1.72074     1.68084  0.00082078
       20539     1.72388     1.68084 0.000820742
       20540     1.72701     1.68084 0.000820706
       20541     1.73014     1.68085 0.000820669
       20542     1.73324     1.68085 0.000820633
       20543     1.73634     1.68085 0.000820598
       20544     1.73941     1.68085 0.000820563
       20545     1.74246     1.68086 0.000820528
       20546     1.74549     1.68086 0.000820494
       20547     1.74849     1.68086 0.000820461
       20548     1.75145     1.68087 0.000820428
       20549     1.75439     1.68087 0.000820396
       20550     1.75728     1.68087 0.000820365
       20551     1.76014     1.68088 0.000820334
       20552     1.76295     1.68088 0.000820304
       20553     1.76572     1.68089 0.000820274
       20554     1.76844     1.68089 0.000820245
       20555     1.77112      1.6809 0.000820217
       20556     1.77374      1.6809  0.00082019
       20557     1.77631      1.6809 0.000820163
       20558     1.77882     1.68091 0.000820137
       20559     1.78127     1.68091 0.000820111
       20560     1.78367     1.68092 0.000820087
       20561       1.786     1.68092 0.000820063
       20562     1.78827     1.68093 0.000820039
       20563     1.79047     1.68093 0.000820017
       20564     1.79261     1.68094 0.000819995
       20565     1.79468     1.68095 0.000819974
       20566     1.79668     1.68095 0.000819953
       20567     1.79862     1.68096 0.000819933
       20568     1.80048     1.68096 0.000819914
       20569     1.80227     1.68097 0.000819895
       20570     1.80398     1.68097 0.000819877
       20571     1.80562     1.68098  0.00081986
       20572     1.80719     1.68099 0.000819843
       20573     1.80868     1.68099 0.000819827
       20574     1.81009       1.681 0.000819811
       20575     1.81143     1.68101 0.000819795
       20576     1.81269     1.68101 0.000819781
       20577     1.81388     1.68102 0.000819766
       20578     1.81498     1.68103 0.000819752
       20579     1.81602     1.68103 0.000819739
       20580     1.81697     1.68104 0.000819725
       20581     1.81785     1.68105 0.000819712
       20582     1.81865     1.68105   0.0008197
       20583     1.81937     1.68106 0.000819688
       20584     1.82002     1.68107 0.000819676
       20585      1.8206     1.68107 0.000819664
       20586      1.8211     1.68108 0.000819652
       20587     1.82152     1.68109 0.000819641
       20588     1.82188     1.68109 0.000819629
       20589     1.82215      1.6811 0.000819618
       20590     1.82236     1.68111 0.000819607
       20591      1.8225     1.68111 0.000819596
       20592     1.82257     1.68112 0.000819585
       20593     1.82257     1.68113 0.000819574
       20594      1.8225     1.68113 0.000819563
       20595     1.82237     1.68114 0.000819552
       20596     1.82218     1.68115 0.000819541
       20597     1.82192     1.68115  0.00081953
       20598      1.8216     1.68116 0.000819518
       20599     1.82123     1.68117 0.000819507
       20600     1.82079     1.68117 0.000819495
       20601      1.8203     1.68118 0.000819483
       20602     1.81976     1.68119 0.000819471
       20603     1.81917     1.68119 0.000819458
       20604     1.81853      1.6812 0.000819446
       20605     1.81783     1.68121 0.000819433
       20606      1.8171     1.68121 0.000819419
       20607     1.81632     1.68122 0.000819406
       20608      1.8155     1.68123 0.000819392
       20609     1.81464     1.68123 0.000819378
       20610     1.81374     1.68124 0.000819363
       20611     1.81281     1.68125 0.000819348
       20612     1.81185     1.68125 0.000819333
       20613     1.81087     1.68126 0.000819318
       20614     1.80985     1.68127 0.000819302
       20615     1.80881     1.68127 0.000819285
       20616     1.80775     1.68128 0.000819268
       20617     1.80667     1.68128 0.000819251
       20618     1.80557     1.68129 0.000819234
       20619     1.80446      1.6813 0.000819216
       20620     1.80335      1.6813 0.000819197
       20621     1.80222     1.68131 0.000819179
       20622     1.80109     1.68131  0.00081916
       20623     1.79996     1.68132  0.00081914
       20624     1.79883     1.68133  0.00081912
       20625      1.7977     1.68133   0.0008191
       20626     1.79659     1.68134 0.000819079
       20627     1.79548     1.68134 0.000819058
       20628     1.79439     1.68135 0.000819037
       20629     1.79332     1.68135 0.000819015
       20630     1.79227     1.68136 0.000818993
       20631     1.79125     1.68136 0.000818971
       20632     1.79026     1.68137 0.000818948
       20633      1.7893     1.68137 0.000818925
       20634     1.78837     1.68138 0.000818902
       20635     1.78749     1.68138 0.000818878
       20636     1.78665     1.68139 0.000818854
       20637     1.78585     1.68139  0.00081883
       20638     1.78511      1.6814 0.000818806
       20639     1.78443      1.6814 0.000818782
       20640      1.7838     1.68141 0.000818757
       20641     1.78324     1.68141 0.000818732
       20642     1.78274     1.68142 0.000818707
       20643     1.78231     1.68142 0.000818682
       20644     1.78195     1.68143 0.000818657
       20645     1.78166     1.68143 0.000818632
       20646     1.78145     1.68144 0.000818606
       20647     1.78133     1.68144 0.000818581
       20648     1.78128     1.68145 0.000818556
       20649     1.78132     1.68145  0.00081853
       20650     1.78144     1.68146 0.000818505
       20651     1.78166     1.68146  0.00081848
       20652     1.78196     1.68147 0.000818455
       20653     1.78235     1.68147  0.00081843
       20654     1.78284     1.68148 0.000818405
       20655     1.78342     1.68148  0.00081838
       20656     1.78409     1.68149 0.000818355
       20657     1.78486     1.68149 0.000818331
       20658     1.78571      1.6815 0.000818307
       20659     1.78666      1.6815 0.000818283
       20660      1.7877     1.68151  0.00081826
       20661     1.78882     1.68151 0.000818237
       20662     1.79003     1.68152 0.000818214
       20663     1.79132     1.68152 0.000818191
       20664     1.79269     1.68153  0.00081817
       20665     1.79414     1.68153 0.000818148
       20666     1.79566     1.68154 0.000818127
       20667     1.79724     1.68155 0.000818107
       20668     1.79889     1.68155 0.000818087
       20669      1.8006     1.68156 0.000818068
       20670     1.80236     1.68156 0.000818049
       20671     1.80417     1.68157 0.000818031
       20672     1.80603     1.68158 0.000818013
       20673     1.80792     1.68158 0.000817997
       20674     1.80985     1.68159 0.000817981
       20675      1.8118     1.68159 0.000817965
       20676     1.81377      1.6816 0.000817951
       20677     1.81575     1.68161 0.000817937
       20678     1.81775     1.68161 0.000817924
       20679     1.81974     1.68162 0.000817912
       20680     1.82173     1.68163   0.0008179
       20681     1.82371     1.68163 0.000817889
       20682     1.82567     1.68164 0.000817879
       20683      1.8276     1.68165  0.00081787
       20684     1.82951     1.68165 0.000817862
       20685     1.83137     1.68166 0.000817855
       20686      1.8332     1.68167 0.000817848
       20687     1.83497     1.68168 0.000817842
       20688     1.83669     1.68168 0.000817837
       20689     1.83835     1.68169 0.000817832
       20690     1.83995      1.6817 0.000817828
       20691     1.84147     1.68171 0.000817825
       20692     1.84292     1.68171 0.000817823
       20693     1.84428     1.68172 0.000817821
       20694     1.84556     1.68173  0.00081782
       20695     1.84675     1.68174 0.000817819
       20696     1.84784     1.68175 0.000817819
       20697     1.84884     1.68175 0.000817819
       20698     1.84973     1.68176  0.00081782
       20699     1.85052     1.68177 0.000817821
       20700      1.8512     1.68178 0.000817823
       20701     1.85176     1.68179 0.000817825
       20702     1.85221      1.6818 0.000817826
       20703     1.85255      1.6818 0.000817829
       20704     1.85276     1.68181 0.000817831
       20705     1.85285     1.68182 0.000817833
       20706     1.85281     1.68183 0.000817835
       20707     1.85265     1.68184 0.000817837
       20708     1.85236     1.68185 0.000817839
       20709     1.85194     1.68185 0.000817841
       20710      1.8514     1.68186 0.000817842
       20711     1.85072     1.68187 0.000817844
       20712     1.84991     1.68188 0.000817844
       20713     1.84898     1.68189 0.000817845
       20714     1.84791     1.68189 0.000817844
       20715     1.84672      1.6819 0.000817844
       20716     1.84539     1.68191 0.000817842
       20717     1.84394     1.68192  0.00081784
       20718     1.84236     1.68193 0.000817837
       20719     1.84066     1.68193 0.000817834
       20720     1.83883     1.68194 0.000817829
       20721     1.83687     1.68195 0.000817824
       20722      1.8348     1.68196 0.000817818
       20723     1.83261     1.68196 0.000817811
       20724      1.8303     1.68197 0.000817803
       20725     1.82787     1.68198 0.000817793
       20726     1.82534     1.68198 0.000817783
       20727     1.82269     1.68199 0.000817772
       20728     1.81993       1.682  0.00081776
       20729     1.81707       1.682 0.000817746
       20730     1.81411     1.68201 0.000817731
       20731     1.81104     1.68202 0.000817716
       20732     1.80788     1.68202 0.000817699
       20733     1.80463     1.68203 0.000817681
       20734     1.80129     1.68203 0.000817662
       20735     1.79787     1.68204 0.000817641
       20736     1.79436     1.68205  0.00081762
       20737     1.79077     1.68205 0.000817597
       20738     1.78711     1.68206 0.000817573
       20739     1.78337     1.68206 0.000817549
       20740     1.77957     1.68206 0.000817523
       20741     1.77571     1.68207 0.000817496
       20742     1.77178     1.68207 0.000817468
       20743      1.7678     1.68208 0.000817439
       20744     1.76377     1.68208 0.000817409
       20745     1.75969     1.68209 0.000817378
       20746     1.75557     1.68209 0.000817346
       20747     1.75141     1.68209 0.000817314
       20748     1.74722      1.6821  0.00081728
       20749     1.74299      1.6821 0.000817246
       20750     1.73874      1.6821 0.000817211
       20751     1.73447      1.6821 0.000817176
       20752     1.73018     1.68211  0.00081714
       20753     1.72589     1.68211 0.000817103
       20754     1.72158     1.68211 0.000817066
       20755     1.71727     1.68211 0.000817028
       20756     1.71297     1.68211  0.00081699
       20757     1.70867     1.68211 0.000816952
       20758     1.70438     1.68212 0.000816913
       20759     1.70011     1.68212 0.000816874
       20760     1.69586     1.68212 0.000816835
       20761     1.69164     1.68212 0.000816796
       20762     1.68745     1.68212 0.000816757
       20763      1.6833     1.68212 0.000816718
       20764     1.67919     1.68212 0.000816678
       20765     1.67512     1.68212 0.000816639
       20766     1.67111     1.68212   0.0008166
       20767     1.66715     1.68212 0.000816561
       20768     1.66325     1.68212 0.000816522
       20769     1.65942     1.68211 0.000816483
       20770     1.65566     1.68211 0.000816445
       20771     1.65197     1.68211 0.000816407
       20772     1.64836     1.68211 0.000816369
       20773     1.64484     1.68211 0.000816332
       20774      1.6414     1.68211 0.000816295
       20775     1.63805      1.6821 0.000816259
       20776      1.6348      1.6821 0.000816222
       20777     1.63165      1.6821 0.000816187
       20778      1.6286      1.6821 0.000816152
       20779     1.62566     1.68209 0.000816117
       20780     1.62282     1.68209 0.000816083
       20781     1.62009     1.68209 0.000816049
       20782     1.61748     1.68209 0.000816015
       20783     1.61499     1.68208 0.000815982
       20784     1.61262     1.68208  0.00081595
       20785     1.61036     1.68208 0.000815918
       20786     1.60823     1.68207 0.000815887
       20787     1.60622     1.68207 0.000815855
       20788     1.60434     1.68206 0.000815825
       20789     1.60258     1.68206 0.000815795
       20790     1.60094     1.68206 0.000815765
       20791     1.59943     1.68205 0.000815735
       20792     1.59805     1.68205 0.000815706
       20793     1.59679     1.68204 0.000815677
       20794     1.59565     1.68204 0.000815648
       20795     1.59464     1.68204  0.00081562
       20796     1.59375     1.68203 0.000815592
       20797     1.59298     1.68203 0.000815564
       20798     1.59233     1.68202 0.000815536
       20799      1.5918     1.68202 0.000815508
       20800     1.59138     1.68201 0.000815481
       20801     1.59107     1.68201 0.000815453
       20802     1.59087     1.68201 0.000815426
       20803     1.59078       1.682 0.000815398
       20804     1.59079       1.682 0.000815371
       20805      1.5909     1.68199 0.000815344
       20806     1.59111     1.68199 0.000815316
       20807     1.59142     1.68198 0.000815288
       20808     1.59181     1.68198 0.000815261
       20809     1.59229     1.68198 0.000815233
       20810     1.59285     1.68197 0.000815205
       20811     1.59349     1.68197 0.000815177
       20812     1.59421     1.68196 0.000815149
       20813       1.595     1.68196  0.00081512
       20814     1.59585     1.68195 0.000815092
       20815     1.59677     1.68195 0.000815063
       20816     1.59774     1.68195 0.000815034
       20817     1.59877     1.68194 0.000815004
       20818     1.59985     1.68194 0.000814975
       20819     1.60097     1.68193 0.000814945
       20820     1.60214     1.68193 0.000814915
       20821     1.60335     1.68193 0.000814884
       20822     1.60459     1.68192 0.000814854
       20823     1.60586     1.68192 0.000814823
       20824     1.60716     1.68192 0.000814791
       20825     1.60849     1.68191  0.00081476
       20826     1.60983     1.68191 0.000814728
       20827     1.61119     1.68191 0.000814696
