#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        8004    -5.04825    -5.04795  0.00181688
        8005    -5.04901    -5.04795  0.00181665
        8006    -5.04997    -5.04795  0.00181643
        8007    -5.05069    -5.04795   0.0018162
        8008    -5.05147    -5.04795  0.00181597
        8009    -5.05199    -5.04795  0.00181575
        8010    -5.05258    -5.04795  0.00181552
        8011    -5.05277    -5.04795  0.00181529
        8012    -5.05272    -5.04795  0.00181507
        8013    -5.05303    -5.04795  0.00181484
        8014    -5.05295    -5.04795  0.00181461
        8015    -5.05263    -5.04795  0.00181439
        8016    -5.05252    -5.04795  0.00181416
        8017    -5.05234    -5.04795  0.00181393
        8018    -5.05207    -5.04795  0.00181371
        8019    -5.05188    -5.04795  0.00181348
        8020    -5.05146    -5.04795  0.00181326
        8021    -5.05142    -5.04795  0.00181303
        8022    -5.05101    -5.04795   0.0018128
        8023    -5.05053    -5.04795  0.00181258
        8024    -5.04953    -5.04795  0.00181235
        8025    -5.04862    -5.04796  0.00181213
        8026    -5.04796    -5.04796   0.0018119
        8027    -5.04725    -5.04795  0.00181167
        8028    -5.04649    -5.04795  0.00181145
        8029    -5.04553    -5.04795  0.00181122
        8030    -5.04499    -5.04795    0.001811
        8031    -5.04426    -5.04795  0.00181077
        8032     -5.0432    -5.04795  0.00181055
        8033    -5.04196    -5.04795  0.00181032
        8034    -5.04085    -5.04795   0.0018101
        8035    -5.03988    -5.04795  0.00180987
        8036     -5.0392    -5.04795  0.00180965
        8037    -5.03836    -5.04795  0.00180942
        8038    -5.03677    -5.04795   0.0018092
        8039    -5.03564    -5.04795  0.00180897
        8040    -5.03451    -5.04794  0.00180875
        8041    -5.03356    -5.04794  0.00180852
        8042    -5.03232    -5.04794   0.0018083
        8043    -5.03156    -5.04794  0.00180808
        8044    -5.03039    -5.04794  0.00180785
        8045    -5.02939    -5.04793  0.00180763
        8046    -5.02814    -5.04793  0.00180741
        8047    -5.02709    -5.04793  0.00180718
        8048    -5.02624    -5.04793  0.00180696
        8049    -5.02499    -5.04792  0.00180674
        8050     -5.0241    -5.04792  0.00180652
        8051    -5.02342    -5.04792   0.0018063
        8052    -5.02267    -5.04791  0.00180607
        8053    -5.02213    -5.04791  0.00180585
        8054    -5.02151    -5.04791  0.00180563
        8055    -5.02098     -5.0479  0.00180541
        8056    -5.02097     -5.0479  0.00180519
        8057     -5.0209     -5.0479  0.00180497
        8058     -5.0206    -5.04789  0.00180475
        8059    -5.02055    -5.04789  0.00180453
        8060    -5.02073    -5.04789  0.00180431
        8061      -5.021    -5.04788  0.00180409
        8062    -5.02135    -5.04788  0.00180387
        8063    -5.02149    -5.04788  0.00180364
        8064    -5.02187    -5.04787  0.00180342
        8065    -5.02234    -5.04787   0.0018032
        8066    -5.02274    -5.04787  0.00180298
        8067    -5.02338    -5.04786  0.00180276
        8068    -5.02426    -5.04786  0.00180254
        8069    -5.02461    -5.04786  0.00180232
        8070    -5.02565    -5.04786   0.0018021
        8071    -5.02661    -5.04785  0.00180188
        8072    -5.02735    -5.04785  0.00180165
        8073    -5.02877    -5.04785  0.00180143
        8074    -5.02996    -5.04785  0.00180121
        8075    -5.03152    -5.04784  0.00180099
        8076    -5.03268    -5.04784  0.00180077
        8077    -5.03376    -5.04784  0.00180055
        8078    -5.03535    -5.04784  0.00180032
        8079    -5.03685    -5.04784   0.0018001
        8080    -5.03809    -5.04784  0.00179988
        8081    -5.03984    -5.04784  0.00179966
        8082    -5.04132    -5.04783  0.00179943
        8083    -5.04285    -5.04783  0.00179921
        8084    -5.04486    -5.04783  0.00179899
        8085    -5.04661    -5.04783  0.00179877
        8086    -5.04823    -5.04783  0.00179854
        8087    -5.05018    -5.04783  0.00179832
        8088    -5.05185    -5.04783   0.0017981
        8089    -5.05384    -5.04784  0.00179788
        8090    -5.05599    -5.04784  0.00179765
        8091      -5.058    -5.04784  0.00179743
        8092    -5.06002    -5.04784  0.00179721
        8093     -5.0616    -5.04784  0.00179699
        8094    -5.06317    -5.04784  0.00179677
        8095    -5.06489    -5.04784  0.00179655
        8096    -5.06721    -5.04785  0.00179633
        8097    -5.06907    -5.04785  0.00179611
        8098    -5.07107    -5.04785  0.00179589
        8099    -5.07261    -5.04786  0.00179567
        8100    -5.07443    -5.04786  0.00179545
        8101    -5.07638    -5.04786  0.00179523
        8102    -5.07816    -5.04787  0.00179502
        8103    -5.07977    -5.04787   0.0017948
        8104    -5.08181    -5.04787  0.00179458
        8105    -5.08367    -5.04788  0.00179437
        8106     -5.0855    -5.04788  0.00179415
        8107    -5.08715    -5.04789  0.00179394
        8108    -5.08862    -5.04789  0.00179372
        8109    -5.09035     -5.0479  0.00179351
        8110     -5.0922     -5.0479  0.00179329
        8111    -5.09387    -5.04791  0.00179308
        8112    -5.09504    -5.04792  0.00179287
        8113    -5.09633    -5.04792  0.00179266
        8114    -5.09774    -5.04793  0.00179245
        8115     -5.0991    -5.04793  0.00179224
        8116    -5.10042    -5.04794  0.00179203
        8117     -5.1017    -5.04795  0.00179182
        8118    -5.10339    -5.04795  0.00179161
        8119    -5.10489    -5.04796  0.00179141
        8120    -5.10649    -5.04797   0.0017912
        8121    -5.10715    -5.04798    0.001791
        8122    -5.10807    -5.04798  0.00179079
        8123    -5.10894    -5.04799  0.00179059
        8124    -5.10977      -5.048  0.00179038
        8125    -5.11086    -5.04801  0.00179018
        8126    -5.11191    -5.04801  0.00178997
        8127    -5.11291    -5.04802  0.00178977
        8128    -5.11401    -5.04803  0.00178957
        8129    -5.11492    -5.04804  0.00178937
        8130    -5.11549    -5.04805  0.00178917
        8131    -5.11616    -5.04805  0.00178897
        8132    -5.11679    -5.04806  0.00178877
        8133    -5.11737    -5.04807  0.00178857
        8134    -5.11775    -5.04808  0.00178837
        8135    -5.11825    -5.04809  0.00178817
        8136    -5.11915     -5.0481  0.00178797
        8137     -5.1194    -5.04811  0.00178777
        8138    -5.11961    -5.04811  0.00178757
        8139    -5.11992    -5.04812  0.00178738
        8140    -5.12019    -5.04813  0.00178718
        8141    -5.12026    -5.04814  0.00178698
        8142    -5.12059    -5.04815  0.00178678
        8143    -5.12042    -5.04816  0.00178659
        8144    -5.12096    -5.04817  0.00178639
        8145    -5.12115    -5.04818  0.00178619
        8146    -5.12099    -5.04819    0.001786
        8147    -5.12078    -5.04819   0.0017858
        8148    -5.12068     -5.0482   0.0017856
        8149    -5.12083    -5.04821  0.00178541
        8150    -5.12078    -5.04822  0.00178521
        8151    -5.12053    -5.04823  0.00178501
        8152    -5.12007    -5.04824  0.00178481
        8153    -5.11927    -5.04825  0.00178462
        8154    -5.11902    -5.04826  0.00178442
        8155    -5.11871    -5.04827  0.00178422
        8156    -5.11851    -5.04827  0.00178402
        8157    -5.11794    -5.04828  0.00178382
        8158    -5.11748    -5.04829  0.00178363
        8159    -5.11681     -5.0483  0.00178343
        8160    -5.11623    -5.04831  0.00178323
        8161     -5.1153    -5.04832  0.00178303
        8162    -5.11431    -5.04832  0.00178283
        8163    -5.11342    -5.04833  0.00178263
        8164    -5.11292    -5.04834  0.00178243
        8165    -5.11192    -5.04835  0.00178223
        8166    -5.11085    -5.04836  0.00178202
        8167    -5.10988    -5.04836  0.00178182
        8168    -5.10825    -5.04837  0.00178162
        8169    -5.10702    -5.04838  0.00178142
        8170    -5.10557    -5.04838  0.00178121
        8171    -5.10467    -5.04839  0.00178101
        8172    -5.10297     -5.0484   0.0017808
        8173    -5.10105     -5.0484  0.00178059
        8174    -5.09939    -5.04841  0.00178039
        8175    -5.09782    -5.04842  0.00178018
        8176    -5.09589    -5.04842  0.00177997
        8177    -5.09452    -5.04843  0.00177976
        8178    -5.09264    -5.04843  0.00177955
        8179    -5.09072    -5.04844  0.00177934
        8180    -5.08859    -5.04844  0.00177913
        8181    -5.08687    -5.04845  0.00177892
        8182     -5.0848    -5.04845  0.00177871
        8183      -5.083    -5.04846   0.0017785
        8184    -5.08115    -5.04846  0.00177828
        8185    -5.07926    -5.04846  0.00177807
        8186    -5.07689    -5.04847  0.00177786
        8187    -5.07479    -5.04847  0.00177764
        8188    -5.07295    -5.04847  0.00177743
        8189    -5.07064    -5.04848  0.00177721
        8190    -5.06831    -5.04848    0.001777
        8191     -5.0658    -5.04848  0.00177678
        8192    -5.06343    -5.04848  0.00177657
        8193    -5.06135    -5.04848  0.00177635
        8194    -5.05896    -5.04849  0.00177613
        8195    -5.05641    -5.04849  0.00177592
        8196    -5.05416    -5.04849   0.0017757
        8197    -5.05176    -5.04849  0.00177548
        8198    -5.04952    -5.04849  0.00177527
        8199    -5.04729    -5.04849  0.00177505
        8200    -5.04508    -5.04849  0.00177484
        8201    -5.04274    -5.04849  0.00177462
        8202    -5.04042    -5.04849   0.0017744
        8203    -5.03829    -5.04848  0.00177419
        8204    -5.03619    -5.04848  0.00177397
        8205    -5.03428    -5.04848  0.00177376
        8206    -5.03256    -5.04848  0.00177354
        8207     -5.0306    -5.04848  0.00177333
        8208    -5.02869    -5.04848  0.00177311
        8209    -5.02714    -5.04847   0.0017729
        8210    -5.02536    -5.04847  0.00177268
        8211    -5.02364    -5.04847  0.00177247
        8212      -5.022    -5.04846  0.00177226
        8213    -5.02058    -5.04846  0.00177204
        8214     -5.0188    -5.04846  0.00177183
        8215    -5.01711    -5.04845  0.00177162
        8216     -5.0158    -5.04845  0.00177141
        8217     -5.0149    -5.04844   0.0017712
        8218    -5.01334    -5.04844  0.00177099
        8219    -5.01234    -5.04844  0.00177078
        8220    -5.01144    -5.04843  0.00177057
        8221     -5.0108    -5.04843  0.00177036
        8222    -5.00997    -5.04842  0.00177015
        8223    -5.00955    -5.04842  0.00176994
        8224     -5.0091    -5.04841  0.00176973
        8225    -5.00877    -5.04841  0.00176952
        8226    -5.00825     -5.0484  0.00176932
        8227    -5.00816     -5.0484  0.00176911
        8228    -5.00803    -5.04839   0.0017689
        8229    -5.00833    -5.04839  0.00176869
        8230     -5.0089    -5.04838  0.00176848
        8231    -5.00928    -5.04838  0.00176827
        8232    -5.00963    -5.04837  0.00176807
        8233    -5.01055    -5.04837  0.00176786
        8234    -5.01144    -5.04836  0.00176765
        8235    -5.01213    -5.04836  0.00176744
        8236    -5.01324    -5.04836  0.00176723
        8237    -5.01446    -5.04835  0.00176702
        8238    -5.01578    -5.04835  0.00176681
        8239    -5.01704    -5.04834   0.0017666
        8240    -5.01871    -5.04834  0.00176639
        8241    -5.02031    -5.04834  0.00176618
        8242    -5.02155    -5.04833  0.00176597
        8243    -5.02302    -5.04833  0.00176575
        8244    -5.02457    -5.04833  0.00176554
        8245    -5.02619    -5.04833  0.00176533
        8246    -5.02787    -5.04832  0.00176512
        8247    -5.02961    -5.04832  0.00176491
        8248    -5.03171    -5.04832  0.00176469
        8249    -5.03355    -5.04832  0.00176448
        8250    -5.03559    -5.04832  0.00176427
        8251    -5.03765    -5.04831  0.00176405
        8252     -5.0399    -5.04831  0.00176384
        8253    -5.04202    -5.04831  0.00176363
        8254    -5.04385    -5.04831  0.00176341
        8255    -5.04614    -5.04831   0.0017632
        8256    -5.04859    -5.04831  0.00176299
        8257    -5.05087    -5.04831  0.00176277
        8258      -5.053    -5.04831  0.00176256
        8259    -5.05496    -5.04831  0.00176235
        8260     -5.0575    -5.04831  0.00176213
        8261    -5.05955    -5.04832  0.00176192
        8262    -5.06172    -5.04832  0.00176171
        8263     -5.0637    -5.04832  0.00176149
        8264    -5.06533    -5.04832  0.00176128
        8265    -5.06721    -5.04832  0.00176107
        8266    -5.06888    -5.04833  0.00176086
        8267    -5.07049    -5.04833  0.00176065
        8268    -5.07187    -5.04833  0.00176044
        8269    -5.07334    -5.04833  0.00176023
        8270    -5.07443    -5.04834  0.00176002
        8271    -5.07574    -5.04834  0.00175981
        8272    -5.07696    -5.04834   0.0017596
        8273     -5.0784    -5.04835  0.00175939
        8274    -5.07959    -5.04835  0.00175918
        8275    -5.08053    -5.04836  0.00175897
        8276    -5.08153    -5.04836  0.00175877
        8277    -5.08257    -5.04836  0.00175856
        8278    -5.08306    -5.04837  0.00175835
        8279    -5.08374    -5.04837  0.00175814
        8280    -5.08446    -5.04838  0.00175794
        8281    -5.08492    -5.04838  0.00175773
        8282    -5.08542    -5.04839  0.00175752
        8283    -5.08581    -5.04839  0.00175732
        8284    -5.08592    -5.04839  0.00175711
        8285    -5.08608     -5.0484   0.0017569
        8286    -5.08596     -5.0484   0.0017567
        8287    -5.08573    -5.04841  0.00175649
        8288    -5.08522    -5.04841  0.00175629
        8289     -5.0849    -5.04842  0.00175608
        8290    -5.08431    -5.04842  0.00175587
        8291    -5.08436    -5.04843  0.00175567
        8292    -5.08384    -5.04843  0.00175546
        8293    -5.08305    -5.04843  0.00175525
        8294      -5.082    -5.04844  0.00175505
        8295    -5.08114    -5.04844  0.00175484
        8296    -5.07971    -5.04845  0.00175463
        8297    -5.07833    -5.04845  0.00175442
        8298    -5.07698    -5.04845  0.00175422
        8299    -5.07554    -5.04846  0.00175401
        8300    -5.07368    -5.04846   0.0017538
        8301    -5.07203    -5.04846  0.00175359
        8302    -5.07029    -5.04846  0.00175338
        8303    -5.06814    -5.04847  0.00175317
        8304    -5.06576    -5.04847  0.00175296
        8305    -5.06404    -5.04847  0.00175275
        8306    -5.06224    -5.04847  0.00175254
        8307     -5.0599    -5.04847  0.00175233
        8308    -5.05734    -5.04848  0.00175212
        8309    -5.05501    -5.04848  0.00175191
        8310    -5.05232    -5.04848   0.0017517
        8311    -5.05001    -5.04848  0.00175149
        8312     -5.0475    -5.04848  0.00175128
        8313    -5.04448    -5.04848  0.00175107
        8314    -5.04187    -5.04848  0.00175086
        8315    -5.03922    -5.04847  0.00175064
        8316    -5.03623    -5.04847  0.00175044
        8317    -5.03336    -5.04847  0.00175023
        8318    -5.03062    -5.04847  0.00175002
        8319    -5.02771    -5.04847  0.00174981
        8320    -5.02464    -5.04846   0.0017496
        8321    -5.02142    -5.04846  0.00174939
        8322    -5.01849    -5.04846  0.00174919
        8323    -5.01558    -5.04845  0.00174898
        8324    -5.01298    -5.04845  0.00174878
        8325     -5.0101    -5.04844  0.00174857
        8326    -5.00709    -5.04844  0.00174837
        8327    -5.00457    -5.04843  0.00174817
        8328    -5.00179    -5.04843  0.00174797
        8329    -4.99905    -5.04842  0.00174777
        8330    -4.99637    -5.04842  0.00174757
        8331    -4.99374    -5.04841  0.00174737
        8332    -4.99102     -5.0484  0.00174717
        8333    -4.98852    -5.04839  0.00174698
        8334    -4.98624    -5.04839  0.00174678
        8335     -4.9839    -5.04838  0.00174659
        8336    -4.98148    -5.04837   0.0017464
        8337    -4.97915    -5.04836  0.00174621
        8338    -4.97737    -5.04835  0.00174602
        8339    -4.97538    -5.04835  0.00174584
        8340    -4.97349    -5.04834  0.00174565
        8341     -4.9717    -5.04833  0.00174546
        8342    -4.97017    -5.04832  0.00174528
        8343     -4.9686    -5.04831   0.0017451
        8344    -4.96714     -5.0483  0.00174492
        8345    -4.96594    -5.04829  0.00174473
        8346     -4.9647    -5.04828  0.00174455
        8347    -4.96403    -5.04827  0.00174437
        8348    -4.96302    -5.04826  0.00174419
        8349    -4.96168    -5.04825  0.00174402
        8350     -4.9612    -5.04824  0.00174384
        8351    -4.96054    -5.04823  0.00174366
        8352    -4.95955    -5.04822  0.00174349
        8353    -4.95912    -5.04821  0.00174331
        8354    -4.95911     -5.0482  0.00174313
        8355    -4.95921    -5.04819  0.00174296
        8356    -4.95913    -5.04817  0.00174278
        8357     -4.9596    -5.04816   0.0017426
        8358    -4.95973    -5.04815  0.00174243
        8359    -4.96013    -5.04814  0.00174225
        8360    -4.96032    -5.04813  0.00174207
        8361    -4.96123    -5.04812   0.0017419
        8362    -4.96178    -5.04811  0.00174172
        8363    -4.96258     -5.0481  0.00174154
        8364    -4.96348    -5.04809  0.00174136
        8365    -4.96448    -5.04808  0.00174118
        8366    -4.96527    -5.04807    0.001741
        8367     -4.9663    -5.04806  0.00174082
        8368    -4.96697    -5.04805  0.00174064
        8369    -4.96817    -5.04804  0.00174046
        8370    -4.96946    -5.04803  0.00174028
        8371    -4.97083    -5.04802  0.00174009
        8372    -4.97244    -5.04801  0.00173991
        8373    -4.97397    -5.04801  0.00173972
        8374    -4.97512      -5.048  0.00173954
        8375    -4.97664    -5.04799  0.00173935
        8376    -4.97854    -5.04798  0.00173916
        8377    -4.98036    -5.04797  0.00173897
        8378    -4.98224    -5.04796  0.00173878
        8379    -4.98433    -5.04796  0.00173859
        8380    -4.98618    -5.04795   0.0017384
        8381    -4.98809    -5.04794  0.00173821
        8382    -4.99005    -5.04794  0.00173802
        8383    -4.99222    -5.04793  0.00173782
        8384    -4.99459    -5.04792  0.00173763
        8385     -4.9967    -5.04792  0.00173743
        8386    -4.99886    -5.04791  0.00173723
        8387     -5.0012     -5.0479  0.00173703
        8388    -5.00389     -5.0479  0.00173683
        8389    -5.00601    -5.04789  0.00173663
        8390    -5.00847    -5.04789  0.00173643
        8391    -5.01096    -5.04789  0.00173623
        8392    -5.01332    -5.04788  0.00173603
        8393     -5.0154    -5.04788  0.00173583
        8394    -5.01826    -5.04787  0.00173562
        8395    -5.02069    -5.04787  0.00173542
        8396    -5.02313    -5.04787  0.00173522
        8397    -5.02558    -5.04787  0.00173501
        8398    -5.02834    -5.04786  0.00173481
        8399    -5.03081    -5.04786   0.0017346
        8400    -5.03328    -5.04786   0.0017344
        8401    -5.03559    -5.04786  0.00173419
        8402    -5.03806    -5.04786  0.00173398
        8403    -5.04051    -5.04786  0.00173378
        8404    -5.04311    -5.04786  0.00173357
        8405    -5.04585    -5.04785  0.00173337
        8406    -5.04842    -5.04785  0.00173316
        8407    -5.05081    -5.04786  0.00173295
        8408    -5.05319    -5.04786  0.00173275
        8409    -5.05569    -5.04786  0.00173254
        8410    -5.05801    -5.04786  0.00173234
        8411    -5.06061    -5.04786  0.00173213
        8412    -5.06317    -5.04786  0.00173193
        8413    -5.06569    -5.04786  0.00173172
        8414    -5.06802    -5.04787  0.00173152
        8415    -5.07031    -5.04787  0.00173131
        8416    -5.07301    -5.04787  0.00173111
        8417    -5.07535    -5.04787  0.00173091
        8418    -5.07735    -5.04788  0.00173071
        8419    -5.07913    -5.04788   0.0017305
        8420    -5.08132    -5.04789   0.0017303
        8421    -5.08314    -5.04789   0.0017301
        8422    -5.08505    -5.04789   0.0017299
        8423    -5.08675     -5.0479   0.0017297
        8424    -5.08838     -5.0479   0.0017295
        8425    -5.09024    -5.04791  0.00172931
        8426    -5.09203    -5.04791  0.00172911
        8427    -5.09375    -5.04792  0.00172891
        8428    -5.09524    -5.04793  0.00172872
        8429    -5.09681    -5.04793  0.00172852
        8430    -5.09799    -5.04794  0.00172833
        8431    -5.09938    -5.04794  0.00172813
        8432     -5.1007    -5.04795  0.00172794
        8433    -5.10178    -5.04796  0.00172775
        8434    -5.10277    -5.04796  0.00172755
        8435    -5.10368    -5.04797  0.00172736
        8436    -5.10494    -5.04798  0.00172717
        8437    -5.10567    -5.04798  0.00172698
        8438    -5.10645    -5.04799  0.00172679
        8439    -5.10728      -5.048   0.0017266
        8440    -5.10788      -5.048  0.00172641
        8441    -5.10807    -5.04801  0.00172622
        8442    -5.10863    -5.04802  0.00172603
        8443    -5.10863    -5.04803  0.00172584
        8444    -5.10839    -5.04803  0.00172565
        8445    -5.10866    -5.04804  0.00172546
        8446    -5.10822    -5.04805  0.00172527
        8447     -5.1083    -5.04805  0.00172508
        8448    -5.10814    -5.04806  0.00172489
        8449    -5.10757    -5.04807   0.0017247
        8450    -5.10692    -5.04807  0.00172451
        8451    -5.10647    -5.04808  0.00172432
        8452    -5.10624    -5.04809  0.00172413
        8453    -5.10546     -5.0481  0.00172394
        8454    -5.10475     -5.0481  0.00172375
        8455    -5.10365    -5.04811  0.00172356
        8456    -5.10247    -5.04812  0.00172337
        8457     -5.1012    -5.04812  0.00172317
        8458    -5.09955    -5.04813  0.00172298
        8459    -5.09844    -5.04813  0.00172279
        8460    -5.09755    -5.04814  0.00172259
        8461    -5.09628    -5.04814   0.0017224
        8462    -5.09495    -5.04815   0.0017222
        8463     -5.0934    -5.04816  0.00172201
        8464    -5.09164    -5.04816  0.00172181
        8465    -5.08967    -5.04817  0.00172162
        8466     -5.0878    -5.04817  0.00172142
        8467    -5.08647    -5.04818  0.00172122
        8468    -5.08464    -5.04818  0.00172102
        8469    -5.08292    -5.04818  0.00172083
        8470     -5.0807    -5.04819  0.00172063
        8471    -5.07874    -5.04819  0.00172043
        8472    -5.07644    -5.04819  0.00172023
        8473    -5.07457     -5.0482  0.00172003
        8474    -5.07251     -5.0482  0.00171983
        8475    -5.07073     -5.0482  0.00171963
        8476    -5.06863    -5.04821  0.00171942
        8477     -5.0665    -5.04821  0.00171922
        8478    -5.06436    -5.04821  0.00171902
        8479    -5.06206    -5.04821  0.00171882
        8480    -5.06005    -5.04821  0.00171862
        8481    -5.05804    -5.04821  0.00171842
        8482    -5.05603    -5.04821  0.00171821
        8483    -5.05372    -5.04822  0.00171801
        8484    -5.05157    -5.04822  0.00171781
        8485    -5.04928    -5.04822  0.00171761
        8486     -5.0473    -5.04822   0.0017174
        8487     -5.0452    -5.04822   0.0017172
        8488    -5.04357    -5.04821    0.001717
        8489    -5.04166    -5.04821   0.0017168
        8490    -5.03949    -5.04821  0.00171659
        8491    -5.03751    -5.04821  0.00171639
        8492    -5.03571    -5.04821  0.00171619
        8493    -5.03381    -5.04821  0.00171599
        8494    -5.03181    -5.04821  0.00171579
        8495    -5.02986     -5.0482  0.00171559
        8496    -5.02813     -5.0482  0.00171539
        8497     -5.0263     -5.0482  0.00171519
        8498    -5.02453     -5.0482  0.00171499
        8499    -5.02299    -5.04819  0.00171479
        8500    -5.02182    -5.04819  0.00171459
        8501    -5.02058    -5.04819  0.00171439
        8502    -5.01942    -5.04818  0.00171419
        8503    -5.01835    -5.04818    0.001714
        8504    -5.01736    -5.04818   0.0017138
        8505    -5.01631    -5.04817   0.0017136
        8506    -5.01535    -5.04817   0.0017134
        8507    -5.01449    -5.04817  0.00171321
        8508    -5.01372    -5.04816  0.00171301
        8509     -5.0132    -5.04816  0.00171281
        8510    -5.01217    -5.04815  0.00171262
        8511    -5.01184    -5.04815  0.00171242
        8512    -5.01176    -5.04814  0.00171223
        8513    -5.01133    -5.04814  0.00171203
        8514    -5.01114    -5.04814  0.00171183
        8515    -5.01105    -5.04813  0.00171164
        8516    -5.01091    -5.04813  0.00171144
        8517    -5.01116    -5.04812  0.00171125
        8518    -5.01135    -5.04812  0.00171105
        8519    -5.01117    -5.04811  0.00171086
        8520    -5.01154    -5.04811  0.00171066
        8521    -5.01169    -5.04811  0.00171047
        8522    -5.01221     -5.0481  0.00171027
        8523    -5.01312     -5.0481  0.00171008
        8524    -5.01365    -5.04809  0.00170988
        8525    -5.01455    -5.04809  0.00170968
        8526    -5.01521    -5.04809  0.00170949
        8527    -5.01593    -5.04808  0.00170929
        8528    -5.01686    -5.04808  0.00170909
        8529    -5.01815    -5.04807   0.0017089
        8530    -5.01903    -5.04807   0.0017087
        8531    -5.01996    -5.04807   0.0017085
        8532    -5.02108    -5.04806  0.00170831
        8533    -5.02148    -5.04806  0.00170811
        8534    -5.02283    -5.04806  0.00170791
        8535    -5.02435    -5.04806  0.00170771
        8536    -5.02545    -5.04805  0.00170752
        8537    -5.02672    -5.04805  0.00170732
        8538    -5.02771    -5.04805  0.00170712
        8539    -5.02872    -5.04805  0.00170692
        8540    -5.02989    -5.04804  0.00170672
        8541    -5.03093    -5.04804  0.00170652
        8542    -5.03228    -5.04804  0.00170632
        8543    -5.03394    -5.04804  0.00170613
        8544    -5.03545    -5.04804  0.00170593
        8545    -5.03652    -5.04804  0.00170573
        8546    -5.03789    -5.04803  0.00170553
        8547    -5.03942    -5.04803  0.00170533
        8548    -5.04079    -5.04803  0.00170513
        8549    -5.04216    -5.04803  0.00170493
        8550    -5.04368    -5.04803  0.00170473
        8551    -5.04505    -5.04803  0.00170453
        8552    -5.04627    -5.04803  0.00170433
        8553    -5.04748    -5.04803  0.00170413
        8554    -5.04884    -5.04803  0.00170393
        8555    -5.05051    -5.04803  0.00170374
        8556    -5.05172    -5.04803  0.00170354
        8557    -5.05307    -5.04803  0.00170334
        8558    -5.05428    -5.04803  0.00170314
        8559    -5.05563    -5.04803  0.00170294
        8560    -5.05684    -5.04803  0.00170274
        8561    -5.05834    -5.04804  0.00170254
        8562    -5.05984    -5.04804  0.00170234
        8563    -5.06105    -5.04804  0.00170215
        8564    -5.06241    -5.04804  0.00170195
        8565    -5.06362    -5.04804  0.00170175
        8566    -5.06483    -5.04804  0.00170155
        8567    -5.06604    -5.04805  0.00170136
        8568    -5.06756    -5.04805  0.00170116
        8569    -5.06894    -5.04805  0.00170096
        8570    -5.07031    -5.04805  0.00170076
        8571     -5.0717    -5.04806  0.00170057
        8572    -5.07308    -5.04806  0.00170037
        8573    -5.07463    -5.04806  0.00170018
        8574    -5.07617    -5.04807  0.00169998
        8575    -5.07787    -5.04807  0.00169979
        8576    -5.07928    -5.04807  0.00169959
        8577    -5.08099    -5.04808   0.0016994
        8578    -5.08239    -5.04808  0.00169921
        8579     -5.0838    -5.04808  0.00169901
        8580    -5.08537    -5.04809  0.00169882
        8581    -5.08708    -5.04809  0.00169863
        8582    -5.08849     -5.0481  0.00169844
        8583    -5.08959     -5.0481  0.00169825
        8584    -5.09099    -5.04811  0.00169806
        8585    -5.09238    -5.04811  0.00169787
        8586    -5.09377    -5.04812  0.00169768
        8587    -5.09468    -5.04812  0.00169749
        8588    -5.09604    -5.04813   0.0016973
        8589    -5.09723    -5.04814  0.00169711
        8590     -5.0984    -5.04814  0.00169692
        8591    -5.10015    -5.04815  0.00169674
        8592    -5.10128    -5.04815  0.00169655
        8593    -5.10222    -5.04816  0.00169636
        8594    -5.10329    -5.04817  0.00169618
        8595    -5.10433    -5.04817  0.00169599
        8596    -5.10502    -5.04818  0.00169581
        8597    -5.10613    -5.04819  0.00169563
        8598    -5.10689    -5.04819  0.00169544
        8599     -5.1079     -5.0482  0.00169526
        8600    -5.10887    -5.04821  0.00169508
        8601    -5.11008    -5.04821   0.0016949
        8602    -5.11093    -5.04822  0.00169471
        8603    -5.11157    -5.04823  0.00169453
        8604    -5.11215    -5.04824  0.00169435
        8605    -5.11266    -5.04824  0.00169417
        8606     -5.1131    -5.04825  0.00169399
        8607    -5.11377    -5.04826  0.00169381
        8608    -5.11406    -5.04827  0.00169363
        8609    -5.11442    -5.04827  0.00169345
        8610    -5.11486    -5.04828  0.00169327
        8611    -5.11552    -5.04829   0.0016931
        8612    -5.11564     -5.0483  0.00169292
        8613    -5.11582    -5.04831  0.00169274
        8614    -5.11577    -5.04831  0.00169256
        8615    -5.11502    -5.04832  0.00169238
        8616    -5.11494    -5.04833   0.0016922
        8617    -5.11493    -5.04834  0.00169202
        8618    -5.11436    -5.04834  0.00169185
        8619    -5.11386    -5.04835  0.00169167
        8620    -5.11371    -5.04836  0.00169149
        8621    -5.11302    -5.04837  0.00169131
        8622    -5.11209    -5.04837  0.00169113
        8623    -5.11122    -5.04838  0.00169095
        8624    -5.11042    -5.04839  0.00169077
        8625    -5.10922     -5.0484  0.00169058
        8626    -5.10808     -5.0484   0.0016904
        8627    -5.10686    -5.04841  0.00169022
        8628    -5.10571    -5.04842  0.00169004
        8629    -5.10448    -5.04842  0.00168985
        8630    -5.10287    -5.04843  0.00168967
        8631    -5.10104    -5.04843  0.00168949
        8632    -5.09944    -5.04844   0.0016893
        8633    -5.09777    -5.04845  0.00168911
        8634    -5.09648    -5.04845  0.00168893
        8635    -5.09484    -5.04846  0.00168874
        8636    -5.09284    -5.04846  0.00168855
        8637    -5.09093    -5.04847  0.00168836
        8638    -5.08883    -5.04847  0.00168818
